frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 0 545.81 440.73 1058.33 470.44 Fixation 259915354 Scene
0 0 545.61 441.82 1058.09 471.75 Fixation 259932001 Scene
1 1 544.72 442.1 1057.22 470.61 Fixation 259948765 Scene
2 2 544.6 444.11 1060.57 471.46 Fixation 259965154 Scene
2 2 544.18 443.82 1060.14 471.13 Fixation 259981717 Scene
2 2 544.07 443.76 1060.03 471.06 Fixation 259998293 Scene
3 2 544.29 444.09 1063.75 470.95 Fixation 260014991 Scene
4 3 543.29 443.46 1064.84 468.55 Fixation 260031492 Scene
4 3 543.67 442.82 1065.25 467.86 Fixation 260048186 Scene
5 4 544.21 443.26 1068.2 466.89 Fixation 260064738 Scene
5 4 544 443.28 1067.98 466.91 Fixation 260081400 Scene
6 5 544.32 444.54 1069.86 466.86 Fixation 260098045 Scene
6 5 542.61 444.76 1068.05 467.15 Fixation 260114488 Scene
7 6 542.23 444.49 1068.03 462.67 Fixation 260131145 Scene
7 6 541.16 445.43 1066.89 463.72 Fixation 260147772 Scene
8 7 539.78 444.7 1065.24 462.73 Fixation 260164363 Scene
8 7 541.96 445.7 NaN NaN Saccade 260180934 NA
8 7 570.52 444.33 NaN NaN Saccade 260197594 NA
9 7 576.78 445.37 NaN NaN Saccade 260214171 NA
10 8 576.43 446.17 1104.7 459.09 Fixation 260230694 Scene
10 8 576.9 446.69 1105.2 459.63 Fixation 260247356 Scene
11 9 577.6 448.28 1104.49 457.35 Fixation 260263854 Scene
11 9 577.83 449.45 1104.65 458.66 Fixation 260280466 Scene
12 10 577.98 449.74 1107.6 457.84 Fixation 260297089 Scene
12 10 579.37 450.46 1109.08 458.61 Fixation 260313696 Scene
13 11 578.54 451.9 1110.69 462.06 Fixation 260330371 Scene
13 11 578.96 452.55 1111.14 462.77 Fixation 260346894 Scene
14 12 579.84 452.79 1110.45 467.11 Fixation 260363515 Scene
14 12 580.06 454.48 1110.72 468.96 Fixation 260380077 Scene
14 12 581.1 453.64 1111.84 468.03 Fixation 260396736 Scene
15 12 581.96 454.59 1112.8 469.02 Fixation 260413248 Scene
15 12 580.93 455.74 1111.72 470.25 Fixation 260429790 Scene
16 13 582.16 457.39 1113.91 473.47 Fixation 260446506 Scene
17 14 581.86 458.29 1114.86 471.26 Fixation 260463333 Scene
17 14 581.6 459.47 1114.52 472.6 Fixation 260479628 Scene
18 15 582.12 459.83 1120.45 462.73 Fixation 260496223 Scene
18 15 582.07 458.78 1120.41 461.65 Fixation 260512829 Scene
19 16 583.94 458.33 1124.82 467.64 Fixation 260529396 Scene
19 16 583.41 458.17 1124.24 467.46 Fixation 260545897 Scene
20 17 583.34 456.19 1124.94 463.12 Fixation 260562597 Scene
20 17 583.43 456.84 1125.04 463.83 Fixation 260579295 Scene
20 17 583.75 456.06 1125.39 462.98 Fixation 260595887 Scene
21 17 584.22 456.43 1126.7 464.54 Fixation 260612445 Scene
22 18 582.74 456.01 1127.4 462.74 Fixation 260628893 Scene
22 18 581.56 456.35 1126.1 463.13 Fixation 260645604 Scene
23 19 581.44 457.27 1131.68 460.39 Fixation 260662221 Scene
23 19 581.64 459.85 1131.8 463.25 Fixation 260678936 Scene
24 20 582.38 460.76 1134.98 460.41 Fixation 260695418 Scene
24 20 581.61 461.93 1134.11 461.83 Fixation 260711972 Scene
25 21 581.15 461.68 1140.28 456.4 Fixation 260728607 Scene
25 21 581.08 461.45 1140.2 456.13 Fixation 260745194 Scene
26 22 581.33 463.21 1148.9 460.06 Fixation 260761987 Scene
26 22 580.11 463.06 1147.56 459.88 Fixation 260778335 Scene
26 22 579.82 462.29 1147.24 459.02 Fixation 260795255 Scene
27 22 581.88 463.92 NaN NaN Saccade 260811555 NA
28 23 609.51 467.34 NaN NaN Saccade 260828075 NA
28 23 623.2 473.03 NaN NaN Saccade 260844677 NA
28 23 623.23 473.26 1200.01 465.33 Fixation 260861376 Scene
29 24 622.09 474.43 1203.05 472.55 Fixation 260878105 Scene
30 25 620.25 475.13 1205.78 474.47 Fixation 260894598 Scene
30 25 619.42 472.98 1204.9 471.88 Fixation 260911183 Scene
30 25 616.97 471.96 1202.14 470.56 Fixation 260927652 Scene
31 26 615.11 470.75 1206.83 471.98 Fixation 260944390 Scene
31 26 613.03 469.87 1204.36 470.73 Fixation 260961101 Scene
32 27 612.37 468.99 1198.02 459.02 Fixation 260977483 Scene
32 27 609.47 468.41 1194.93 458.33 Fixation 260994174 Scene
33 27 607.62 468.4 1185.81 457.92 Fixation 261010729 Scene
34 28 607.81 468.59 1192.07 467.16 Fixation 261027392 Scene
34 28 605.86 470.1 1190.06 468.87 Fixation 261044014 Scene
35 29 603.56 469.38 1188.16 473.47 Fixation 261060475 Scene
35 29 603.97 469.83 1188.61 474.05 Fixation 261077199 Scene
36 30 603.87 470.82 1193.47 478.12 Fixation 261093680 Scene
