frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 2 572.07 379.13 1041.42 454.49 Fixation 563978385 Scene
1 2 571.87 379.54 1039.55 457.36 Fixation 563994749 Scene
1 2 571.53 380.14 1039.21 457.99 Fixation 564011597 Scene
2 3 571.85 380.59 1044.76 457.15 Fixation 564028078 Scene
2 3 571.39 380.32 1044.3 456.91 Fixation 564044744 Scene
3 4 571.87 380.69 1038.93 462.63 Fixation 564061247 Scene
3 4 571.51 381.53 1038.56 463.56 Fixation 564077783 Scene
4 5 571.23 381.38 1059.98 460.71 Fixation 564094427 Scene
4 5 570.64 380.22 1059.19 459.48 Fixation 564111110 Scene
5 6 570.39 380.26 1039.09 466.16 Fixation 564127924 Scene
5 6 569.92 379.63 1038.68 465.54 Fixation 564144273 Scene
6 7 569.23 378.01 1046.03 455.66 Fixation 564160932 Scene
6 7 569.82 376.27 1046.47 453.98 Fixation 564177492 Scene
7 7 569.48 373.07 1042.18 450.54 Fixation 564194003 Scene
7 7 569.7 372.21 NaN NaN Saccade 564210628 NA
8 8 557.24 372.21 NaN NaN Saccade 564227205 NA
8 8 558.21 371.24 1031.47 444.36 Fixation 564243971 Scene
9 9 558.84 368.3 1028.49 444.55 Fixation 564260539 Scene
9 9 560.14 365.18 1029.42 441.45 Fixation 564277040 Scene
9 9 561.2 360.84 1030.03 437.17 Fixation 564293502 Scene
10 10 561.64 356.83 1036.2 425.58 Fixation 564310391 Scene
11 11 561.42 352.34 1028.31 423.94 Fixation 564326971 Scene
11 11 562.09 350.3 1028.66 421.85 Fixation 564343722 Scene
12 12 561.05 349.66 1031.98 417.19 Fixation 564359992 Scene
12 12 561.1 349.33 1031.99 416.86 Fixation 564376634 Scene
13 12 561.56 348.25 1035.32 411.4 Fixation 564393150 Scene
13 12 561.08 346.98 1035 410.06 Fixation 564409742 Scene
14 13 561.42 344.11 1033.32 408.41 Fixation 564426443 Scene
14 13 561.35 343.92 1033.25 408.22 Fixation 564443093 Scene
15 14 562.95 342.71 1038.3 404.42 Fixation 564459602 Scene
15 14 562.47 338.67 1037.89 400.3 Fixation 564476258 Scene
16 15 563.37 337.82 1041.06 397.85 Fixation 564492715 Scene
16 15 563.16 337.25 NaN NaN Saccade 564509218 NA
17 16 545.53 354.75 NaN NaN Saccade 564525997 NA
17 16 524.07 382.44 NaN NaN Saccade 564542613 NA
18 17 525.16 385.01 NaN NaN Saccade 564559162 NA
18 17 524.26 386.78 1004.1 445.35 Fixation 564575770 Scene
19 17 524.24 386.87 1002.54 446.41 Fixation 564592428 Scene
19 17 523.96 388.63 1002.36 448.19 Fixation 564608910 Scene
20 18 524.24 389.64 1003.5 454.46 Fixation 564625494 Scene
20 18 523.65 390.67 1002.92 455.52 Fixation 564642124 Scene
21 19 524.17 391.69 1008.14 463.76 Fixation 564658771 Scene
21 19 525.33 392.66 1009.38 464.69 Fixation 564675552 Scene
22 20 526.5 392.98 1015.21 470.46 Fixation 564692062 Scene
22 20 526.44 393.7 1015.26 471.2 Fixation 564708493 Scene
23 21 527.74 393.88 1011.46 471.07 Fixation 564725120 Scene
23 21 528.28 394.41 1012.04 471.6 Fixation 564741797 Scene
24 22 528.36 396.51 1013.43 472.45 Fixation 564758414 Scene
24 22 528.01 398.87 1013.35 474.85 Fixation 564774932 Scene
24 22 528.26 399.61 1013.67 475.59 Fixation 564791554 Scene
25 22 528.48 400.64 1011.79 476.47 Fixation 564808103 Scene
26 23 527.29 401.4 1027.31 478.15 Fixation 564824731 Scene
26 23 543.27 479.93 1059.48 564.78 Fixation 564841325 Scene
27 24 537.42 451.39 1018.02 528.96 Fixation 564858070 Scene
27 24 535.87 446.88 1016.72 524.79 Fixation 564874522 Scene
28 25 536.2 448.03 1015.34 535.9 Fixation 564890957 Scene
