frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 -1 746.97 332.47 NaN NaN Fixation 1126458178 NA
0 -1 742.28 331.86 NaN NaN Fixation 1126474530 NA
1 0 739.26 334.56 1532.71 502.62 Fixation 1126491252 Scene
2 1 735.46 334.21 1568.6 494.64 Fixation 1126507736 Scene
2 1 731.42 331.98 1560.62 502.62 Fixation 1126524443 Scene
3 2 729.46 333.76 1572.59 482.68 Fixation 1126541017 Scene
3 2 726.62 333.76 1584.55 486.67 Fixation 1126557733 Scene
4 3 719.29 329.29 1630.08 477.37 Fixation 1126574041 Scene
4 3 718.64 329.48 NaN NaN Blink 1126590748 NA
5 4 786.76 328.09 NaN NaN Blink 1126607274 NA
5 4 919.12 312.29 NaN NaN Blink 1126623942 NA
6 4 1119.98 299.37 NaN NaN Blink 1126640508 NA
6 4 1047.37 135.85 NaN NaN Blink 1126657205 NA
6 4 936.02 318.85 NaN NaN Blink 1126673677 NA
7 5 NaN NaN NaN NaN Blink 1126690394 NA
7 5 1154.76 57.12 NaN NaN Blink 1126706798 NA
8 6 1402.29 242.26 NaN NaN Blink 1126723544 NA
9 7 1375.19 248.29 NaN NaN Blink 1126740317 NA
9 7 686.56 36.92 NaN NaN Blink 1126756964 NA
10 8 681.24 28.41 NaN NaN Blink 1126773214 NA
10 8 1338.26 266.79 NaN NaN Blink 1126789865 NA
10 8 846.25 616.25 NaN NaN Blink 1126806427 NA
11 9 962.45 213.18 NaN NaN Blink 1126823204 NA
11 9 998.03 119.13 NaN NaN Blink 1126839924 NA
12 9 986.97 125.02 NaN NaN Blink 1126856216 NA
12 9 944.74 223.02 NaN NaN Blink 1126872905 NA
13 10 938.83 223.67 NaN NaN Blink 1126889629 NA
14 11 936.02 318.85 NaN NaN Blink 1126905990 NA
14 11 931.17 226.31 NaN NaN Blink 1126922803 NA
15 12 926.22 224.83 NaN NaN Blink 1126939557 NA
15 12 936.02 318.85 NaN NaN Blink 1126955872 NA
16 13 944.95 223.5 NaN NaN Blink 1126972493 NA
16 13 1018.9 116.51 NaN NaN Blink 1126989003 NA
17 14 1016.8 114.91 NaN NaN Blink 1127005564 NA
17 14 1293.57 281.26 NaN NaN Blink 1127022205 NA
18 14 1318.57 285.56 NaN NaN Blink 1127039111 NA
18 14 955.85 215.8 NaN NaN Blink 1127055550 NA
18 14 951.36 217.69 NaN NaN Blink 1127072020 NA
19 15 945.55 218.32 NaN NaN Blink 1127088657 NA
20 16 989.77 198.98 NaN NaN Blink 1127105174 NA
20 16 988.18 199.85 NaN NaN Blink 1127121870 NA
21 17 1028.65 280.59 NaN NaN Blink 1127138487 NA
21 17 1019.98 280.65 NaN NaN Blink 1127155002 NA
21 17 1018.43 280.55 1920 393.61 Fixation 1127171577 Out-of-frame
22 18 1015.44 279.12 1920 400.61 Fixation 1127188268 Out-of-frame
23 19 964.88 201.03 1920 372.63 Fixation 1127204720 Out-of-frame
23 19 963.08 201.65 1920 379.63 Fixation 1127221302 Out-of-frame
24 19 958.6 202.75 1920 252.77 Fixation 1127238051 Out-of-frame
24 19 955.19 205.8 1920 269.14 Fixation 1127254740 Out-of-frame
24 19 951.37 207.23 1920 263.68 Fixation 1127271124 Out-of-frame
25 20 946.59 209.58 1920 247.32 Fixation 1127287805 Out-of-frame
25 20 942.18 211.87 1920 241.86 Fixation 1127304471 Out-of-frame
26 21 936.19 212.52 1920 269.14 Fixation 1127321085 Out-of-frame
27 22 930.84 217.09 1920 241.86 Fixation 1127337850 Out-of-frame
27 22 928.2 219.91 1920 239.14 Fixation 1127354066 Out-of-frame
27 22 925.23 220.45 NaN NaN Saccade 1127370775 NA
28 23 884.82 224.66 NaN NaN Saccade 1127387402 NA
29 24 838.9 233.77 NaN NaN Saccade 1127403954 NA
29 24 846.76 280.56 NaN NaN Saccade 1127420597 NA
30 24 845.97 281.32 NaN NaN Saccade 1127437467 NA
30 24 895.62 270.39 NaN NaN Saccade 1127453831 NA
30 24 888.8 263.78 NaN NaN Saccade 1127470253 NA
31 25 930.83 265.15 1920 430.05 Fixation 1127486901 Out-of-frame
31 25 931.29 250.82 1920 424.59 Fixation 1127503416 Out-of-frame
32 26 826.52 214.75 1799.88 363.05 Fixation 1127520165 Scene
33 27 822.78 208.29 1771.96 319.19 Fixation 1127536952 Scene
33 27 820.16 194.54 1771.96 343.12 Fixation 1127553297 Scene
33 27 815.86 188.85 1771.96 311.22 Fixation 1127569833 Scene
34 28 810.98 178.54 1746.81 331.16 Fixation 1127586581 Scene
34 28 808.31 171.86 1743.66 322.91 Fixation 1127603135 Scene
35 29 807.95 166.77 1762.17 299.99 Fixation 1127619857 Scene
36 29 803.7 160.62 1760 323.18 Fixation 1127636280 Scene
36 29 800.96 158.65 1740.06 319.19 Fixation 1127652934 Scene
36 29 796.99 159.26 1756.01 319.19 Fixation 1127669610 Scene
37 30 793.37 160.38 1724.11 287.29 Fixation 1127686071 Scene
37 30 788.46 165.6 1732.09 299.25 Fixation 1127702551 Scene
38 31 781.87 169.21 1638.78 319.15 Fixation 1127719340 Scene
38 31 775.12 170.47 1632.37 320.25 Fixation 1127735993 Scene
39 32 768.08 174.16 1671.15 319.51 Fixation 1127752462 Scene
40 33 766.3 175.54 1629.58 340.99 Fixation 1127768986 Scene
40 33 762 177.25 1623.6 343.02 Fixation 1127785574 Scene
40 33 757.26 180.52 1617 346.93 Fixation 1127802147 Scene
41 34 751.68 182.77 1593.99 363.92 Fixation 1127818912 Scene
41 34 961.56 213.46 NaN NaN Blink 1127835532 NA
42 34 789.52 208.61 NaN NaN Blink 1127852008 NA
42 34 651.77 246 NaN NaN Blink 1127868633 NA
43 35 554.75 292.75 NaN NaN Blink 1127885294 NA
43 35 490.87 334.32 NaN NaN Blink 1127901836 NA
44 36 477.61 335.99 NaN NaN Blink 1127918414 NA
44 36 471.88 314.88 NaN NaN Blink 1127935114 NA
45 37 470.19 312.79 NaN NaN Blink 1127951645 NA
46 38 469.58 308.95 NaN NaN Blink 1127968270 NA
46 38 469.67 306.99 NaN NaN Blink 1127984793 NA
46 38 472.52 299.34 NaN NaN Blink 1128001306 NA
47 39 474.77 324.07 NaN NaN Blink 1128018046 NA
48 39 476.92 330.16 NaN NaN Blink 1128034516 NA
48 39 474.68 302.02 NaN NaN Blink 1128051118 NA
48 39 473.96 290.66 NaN NaN Blink 1128067833 NA
49 40 476.39 287.29 NaN NaN Blink 1128084411 NA
49 40 475.44 285.38 NaN NaN Blink 1128100881 NA
50 41 476.88 286.69 NaN NaN Blink 1128117719 NA
50 41 475.68 286.59 NaN NaN Blink 1128134096 NA
51 42 485.85 300.41 NaN NaN Blink 1128150783 NA
51 42 582.22 281.34 NaN NaN Blink 1128167387 NA
52 43 701.99 238.86 NaN NaN Blink 1128183948 NA
52 43 823.16 216.97 NaN NaN Blink 1128200382 NA
53 44 NaN NaN NaN NaN Blink 1128217154 NA
53 44 NaN NaN NaN NaN Blink 1128233651 NA
54 44 NaN NaN NaN NaN Blink 1128250271 NA
54 44 NaN NaN NaN NaN Blink 1128266805 NA
55 45 748.49 159.07 NaN NaN Blink 1128283420 NA
55 45 759.25 211.3 NaN NaN Blink 1128300017 NA
56 46 757 217.89 NaN NaN Blink 1128316723 NA
56 46 753.85 220.29 1518.09 374.58 Fixation 1128333218 Scene
57 47 751.93 224.98 1464.24 398.93 Fixation 1128349856 Scene
58 48 749.59 227.02 1438.39 405.17 Fixation 1128366438 Scene
58 48 744.22 230.31 1431.87 408.63 Fixation 1128383146 Scene
58 48 744.37 227.48 1432.27 405.38 Fixation 1128399568 Scene
59 49 741.09 221.06 1423.38 397.96 Fixation 1128416750 Scene
59 49 740.77 217.46 1423.34 393.83 Fixation 1128432822 Scene
60 49 738.13 218.44 1416.73 394.73 Fixation 1128449534 Scene
60 49 736.38 217.18 1414.81 393.16 Fixation 1128466002 Scene
61 50 734.03 217.58 1369.84 416.4 Fixation 1128482629 Scene
61 50 731.24 215.41 1366.97 413.8 Fixation 1128499101 Scene
62 51 727.9 215.34 1410.32 406.07 Fixation 1128515943 Scene
63 52 725.33 216.22 1395.79 410.67 Fixation 1128532559 Scene
63 52 720.36 214.82 1390.4 408.58 Fixation 1128548964 Scene
63 52 715.97 214.46 1385.55 407.75 Fixation 1128565665 Scene
64 53 711.72 210.44 1376.41 398.15 Fixation 1128582240 Scene
64 53 705.65 207.92 1369.72 394.85 Fixation 1128598763 Scene
65 54 701.81 207.43 1363.19 398.17 Fixation 1128615454 Scene
65 54 696.27 202.72 1357.67 392.14 Fixation 1128632076 Scene
66 54 692.25 202.79 1378.74 387.8 Fixation 1128648645 Scene
66 54 686.68 200.79 1373.13 384.57 Fixation 1128665287 Scene
67 55 681.99 198.52 1372.98 370.21 Fixation 1128681958 Scene
67 55 677.57 199.24 1367.2 370.8 Fixation 1128698360 Scene
68 56 670.9 200.37 1328.8 384.14 Fixation 1128715069 Scene
68 56 664.28 198.73 1321.91 381.52 Fixation 1128731663 Scene
69 57 797.46 229.87 NaN NaN Saccade 1128748240 NA
69 57 678.76 189.75 NaN NaN Saccade 1128764772 NA
70 58 698.42 175.38 NaN NaN Saccade 1128781280 NA
70 58 695.61 175.96 1344.07 357.62 Fixation 1128797889 Scene
71 59 690.4 174.78 1329.91 348.25 Fixation 1128814581 Scene
71 59 683.84 174.18 1323.07 346.84 Fixation 1128831175 Scene
72 59 679.21 174.42 1325.13 336.96 Fixation 1128847815 Scene
72 59 676 179.25 1321.31 341.77 Fixation 1128864371 Scene
73 60 671.5 175.29 1313.24 325.22 Fixation 1128881025 Scene
73 60 666.4 178.11 1307.53 327.87 Fixation 1128897475 Scene
74 61 660.06 181.42 1290.13 329.77 Fixation 1128914009 Scene
74 61 657.91 180.49 1288.01 328.59 Fixation 1128930793 Scene
75 62 653.35 182.02 1279.46 325.66 Fixation 1128947604 Scene
75 62 650.04 182.45 1274.9 325.93 Fixation 1128963890 Scene
76 63 645.93 184.23 1247.1 326.18 Fixation 1128980478 Scene
76 63 643.41 189.28 1243.89 331.54 Fixation 1128996985 Scene
77 64 637.99 194.95 1225.29 331.2 Fixation 1129013791 Scene
77 64 634.01 200.56 1220.63 336.99 Fixation 1129030398 Scene
78 64 630.09 203.86 1220.1 333.44 Fixation 1129046901 Scene
78 64 627.19 207.07 NaN NaN Saccade 1129063539 NA
79 65 680.72 234.9 NaN NaN Saccade 1129080181 NA
79 65 653.02 229.16 1231.73 360.34 Fixation 1129096636 Scene
80 66 677.21 240.69 1248.85 369.88 Fixation 1129113289 Scene
80 66 689.77 250.36 1260.06 381.75 Fixation 1129129910 Scene
81 67 619.2 224.6 1190.98 342.57 Fixation 1129146562 Scene
81 67 682.63 252.64 1253.24 377.64 Fixation 1129163168 Scene
82 68 639.86 237.62 1204.54 354.54 Fixation 1129179771 Scene
82 68 614.69 228.55 1179.76 343.04 Fixation 1129196155 Scene
83 69 614.54 231.2 NaN NaN Blink 1129212850 NA
83 69 606.83 239.76 NaN NaN Blink 1129229641 NA
84 69 NaN NaN NaN NaN Blink 1129246137 NA
84 69 NaN NaN NaN NaN Blink 1129262833 NA
85 70 NaN NaN NaN NaN Blink 1129279312 NA
85 70 NaN NaN NaN NaN Blink 1129295845 NA
86 71 NaN NaN NaN NaN Blink 1129312461 NA
86 71 NaN NaN NaN NaN Blink 1129329060 NA
87 72 NaN NaN NaN NaN Blink 1129345611 NA
87 72 NaN NaN NaN NaN Blink 1129362252 NA
88 73 534.19 236.91 NaN NaN Blink 1129378844 NA
88 73 533.73 227.49 NaN NaN Blink 1129395342 NA
89 74 532.69 232.62 1083.92 345.29 Fixation 1129412025 Scene
89 74 531.58 232.15 1082.84 344.7 Fixation 1129428681 Scene
90 74 530.66 233.91 1085.19 344.76 Fixation 1129445273 Scene
90 74 528.48 237.45 1082.57 348.4 Fixation 1129461796 Scene
91 75 526.07 238.07 1075.39 350 Fixation 1129478379 Scene
91 75 523.06 242.9 1071.83 355.8 Fixation 1129494900 Scene
92 76 521.28 245.51 1059.22 362.18 Fixation 1129511560 Scene
92 76 520.19 246.77 1057.97 363.49 Fixation 1129528237 Scene
93 77 519.64 257.75 1047.1 376.99 Fixation 1129544780 Scene
93 77 531.13 288.35 1055.18 411.34 Fixation 1129561434 Scene
94 78 516.86 259 NaN NaN Saccade 1129578048 NA
94 78 516.72 265.44 NaN NaN Saccade 1129594524 NA
95 79 515.19 266.93 1034.63 374.2 Fixation 1129611117 Scene
95 79 514.21 268.9 1033.51 376.27 Fixation 1129627752 Scene
96 79 515.57 272.48 1033.81 369.12 Fixation 1129644325 Scene
96 79 515.18 270.98 1033.58 367.51 Fixation 1129661050 Scene
97 80 514.5 273.01 1031.7 362.89 Fixation 1129677547 Scene
97 80 515.56 274.19 1032.62 364.25 Fixation 1129693973 Scene
98 81 515.53 275.6 1032.62 360.36 Fixation 1129710749 Scene
98 81 517.25 278.18 1034.01 363.21 Fixation 1129727450 Scene
99 82 519.29 283.11 NaN NaN Saccade 1129744118 NA
99 82 484.86 287.84 NaN NaN Saccade 1129760554 NA
100 83 425.86 287.29 NaN NaN Saccade 1129777141 NA
100 83 412.18 292.42 NaN NaN Saccade 1129793570 NA
100 83 412.03 299.59 921.64 370.08 Fixation 1129810441 Scene
101 83 411.37 306.77 923.27 377.05 Fixation 1129826937 Scene
102 84 406.98 313.83 913.08 379.83 Fixation 1129843537 Scene
102 84 406.34 308.93 912.89 374.39 Fixation 1129860158 Scene
103 85 406.49 308.29 908.75 364.49 Fixation 1129876855 Scene
103 85 405.36 309.41 907.53 365.65 Fixation 1129893193 Scene
104 86 404.43 311.52 901.87 358.12 Fixation 1129909906 Scene
104 86 404.19 310.76 901.68 357.28 Fixation 1129926584 Scene
105 87 403.19 313.07 895.71 350.04 Fixation 1129943130 Scene
105 87 403.41 314.74 895.87 351.8 Fixation 1129959639 Scene
106 88 402.22 318.71 892.73 349.26 Fixation 1129976239 Scene
106 88 401.38 320.67 891.99 351.34 Fixation 1129992927 Scene
107 88 401.84 321.77 906.47 336.81 Fixation 1130009497 Scene
107 88 401.76 323.96 905.95 339.6 Fixation 1130026003 Scene
108 89 406.75 324.46 NaN NaN Saccade 1130042789 NA
108 89 410.5 324.68 NaN NaN Saccade 1130059349 NA
108 89 415.86 327.21 897.83 358.09 Fixation 1130075882 Scene
109 90 416.23 327.17 889.48 356.71 Fixation 1130092502 Scene
110 91 417.98 331.99 889.48 363.02 Fixation 1130108899 Scene
110 91 418.78 333.06 890.25 364.1 Fixation 1130125631 Scene
111 92 411.35 331.04 873.05 369.04 Fixation 1130142237 Scene
111 92 421.1 342.27 883.24 381.11 Fixation 1130159197 Scene
112 93 422.86 349.76 872.32 395.87 Fixation 1130175543 Scene
112 93 424.02 353.17 873.6 399.47 Fixation 1130192030 Scene
113 93 424.39 356.08 869.91 407.65 Fixation 1130208568 Scene
113 93 425.75 357.68 871.34 409.3 Fixation 1130225199 Scene
114 94 425.6 356.63 857.52 412.77 Fixation 1130241827 Scene
114 94 426.18 354.14 NaN NaN Saccade 1130258704 NA
115 95 433.04 350.24 NaN NaN Saccade 1130275058 NA
115 95 434.87 350.39 873.54 415.14 Fixation 1130291605 Scene
115 95 437.42 346.33 876.24 410.53 Fixation 1130308133 Scene
116 96 433.1 338.19 869.08 406.96 Fixation 1130324750 Scene
117 97 434.67 336.8 870.86 403.4 Fixation 1130341506 Scene
117 97 437 333.18 873.13 399.32 Fixation 1130358159 Scene
118 98 450.05 334.17 888.78 395.29 Fixation 1130374677 Scene
118 98 451.81 332.34 NaN NaN Saccade 1130391138 NA
119 98 458.12 326.57 NaN NaN Saccade 1130407653 NA
119 98 459.23 324.09 NaN NaN Saccade 1130424685 NA
120 99 458.53 322.09 NaN NaN Saccade 1130441010 NA
120 99 117.73 152.15 NaN NaN Saccade 1130457616 NA
121 100 118.15 150.03 NaN NaN Saccade 1130474185 NA
121 100 119.01 139.33 NaN NaN Saccade 1130490711 NA
122 101 460.28 314.22 NaN NaN Saccade 1130507258 NA
122 101 459.8 314.23 NaN NaN Saccade 1130523984 NA
123 102 486 324.54 NaN NaN Saccade 1130540828 NA
123 102 534.4 343.53 NaN NaN Saccade 1130557120 NA
124 103 641.81 355.36 NaN NaN Saccade 1130573897 NA
124 103 644.4 354.86 1098.55 406.47 Fixation 1130590373 Scene
125 103 642.99 354.78 1095.26 403.15 Fixation 1130606799 Scene
125 103 642.53 353.34 1094.83 401.66 Fixation 1130623502 Scene
126 104 640.76 352.75 1085.29 408.2 Fixation 1130640129 Scene
126 104 640.33 353.16 1084.87 408.56 Fixation 1130656761 Scene
127 105 637.8 354.07 1096.88 387.08 Fixation 1130673227 Scene
127 105 635.67 354.41 1094.75 387.56 Fixation 1130689864 Scene
128 106 633.93 355.68 1084.39 386.4 Fixation 1130706380 Scene
128 106 632.9 354.83 1083.33 385.54 Fixation 1130723060 Scene
129 107 631.52 354.97 1093.16 389.24 Fixation 1130740095 Scene
129 107 631.57 354.72 1093.22 388.96 Fixation 1130756494 Scene
130 108 630.69 354.35 1097.87 388.47 Fixation 1130772907 Scene
130 108 630.36 353.19 1097.56 387.22 Fixation 1130789622 Scene
130 108 630.31 355.42 1097.45 389.67 Fixation 1130806046 Scene
131 108 628.94 355.41 1097.99 389.01 Fixation 1130822813 Scene
132 109 628.94 359.87 1105.76 387.5 Fixation 1130839216 Scene
132 109 628.74 362.77 1105.04 390.27 Fixation 1130856029 Scene
133 110 628.57 366.25 1101.04 410.07 Fixation 1130872589 Scene
133 110 627.51 369.05 1099.89 413.02 Fixation 1130889047 Scene
134 111 626.47 369.65 1106.91 405.57 Fixation 1130905501 Scene
134 111 624.87 371.01 1105.33 407.08 Fixation 1130922261 Scene
135 112 624.05 372.67 1102.94 416.39 Fixation 1130939070 Scene
135 112 622.89 373.46 1101.67 417.35 Fixation 1130955531 Scene
136 113 620.31 373.19 1094.79 424.59 Fixation 1130972014 Scene
136 113 619.26 373.78 1093.69 425.29 Fixation 1130988583 Scene
137 113 617.62 373.49 1094.77 431.8 Fixation 1131005245 Scene
137 113 617.1 375.11 1094.13 433.44 Fixation 1131021873 Scene
138 114 617.01 376.71 1097.97 427.23 Fixation 1131038387 Scene
138 114 617.93 375.64 1098.96 426.01 Fixation 1131055111 Scene
138 114 615.51 374.74 1096.59 425.12 Fixation 1131071697 Scene
139 115 613.9 372.6 1094.87 429.69 Fixation 1131088263 Scene
140 116 613.84 372.65 1109.83 423.22 Fixation 1131104678 Scene
140 116 614.03 372.58 1110.03 423.14 Fixation 1131121410 Scene
141 117 612.53 373.43 1098.7 433.04 Fixation 1131138045 Scene
141 117 611.24 371.98 1097.5 431.53 Fixation 1131154637 Scene
142 118 611.16 370.74 1095.24 427.52 Fixation 1131171183 Scene
142 118 610.44 370.86 1094.5 427.67 Fixation 1131187713 Scene
143 118 610.33 369.05 1103.9 416.11 Fixation 1131204426 Scene
143 118 609.67 368.65 1103.23 415.73 Fixation 1131221054 Scene
144 119 610.26 368.69 1107.78 413.25 Fixation 1131237868 Scene
144 119 609.62 367.74 1107.06 412.27 Fixation 1131254343 Scene
144 119 608.2 366.15 1105.5 410.64 Fixation 1131270761 Scene
145 120 608.61 365.59 1086.66 418.98 Fixation 1131287442 Scene
145 120 605.81 367.84 1084.78 421.39 Fixation 1131304001 Scene
146 121 605.96 367.51 1089.01 425.01 Fixation 1131320533 Scene
147 122 604.3 365.76 1094.03 416.63 Fixation 1131337133 Scene
