frame_etg frame_gar X Y X_gar Y_gar event_type code loc
2 -12 496.5525 403.8 NaN NaN Fixation 927765370 NA
2 -12 497.5425 408.5475 NaN NaN Fixation 927798490 NA
3 -11 498.6525 412.89 NaN NaN Fixation 927831619 NA
4 -10 498.135 415.695 NaN NaN Fixation 927864720 NA
6 -9 498.3075 415.875 NaN NaN Fixation 927897814 NA
7 -8 499.125 415.1175 NaN NaN Fixation 927932314 NA
7 -8 501.2925 415.4025 NaN NaN Fixation 927964079 NA
8 -7 506.67 415.56 NaN NaN Saccade 927997176 NA
10 -5 537.69 409.95 NaN NaN Saccade 928030220 NA
10 -5 545.2425 425.4975 NaN NaN Saccade 928063683 NA
10 -5 497.9775 407.2725 NaN NaN Saccade 928096475 NA
11 -4 491.745 403.6425 NaN NaN Fixation 928129599 NA
12 -4 490.905 397.6425 NaN NaN Fixation 928162777 NA
14 -2 493.3125 391.02 NaN NaN Fixation 928195878 NA
14 -2 493.6425 384.495 NaN NaN Fixation 928228968 NA
15 -1 495.195 383.3025 NaN NaN Fixation 928261967 NA
16 -0 497.0025 384.345 975.1 480.41 Fixation 928295107 NA
18 2 497.9625 386.61 975.46 458.09 Fixation 928328237 Scene
19 2 496.965 386.19 NaN NaN Saccade 928361324 NA
19 2 492.105 381.84 NaN NaN Saccade 928394599 NA
20 3 490.695 380.1 NaN NaN Saccade 928427610 NA
21 4 488.19 379.335 NaN NaN Blink 928460589 NA
23 6 485.775 381.2775 NaN NaN Blink 928493742 NA
24 7 485.1825 383.1525 NaN NaN Blink 928526924 NA
24 7 485.52 383.685 NaN NaN Blink 928561344 NA
25 7 493.0275 393.7125 NaN NaN Blink 928593092 NA
27 9 492.03 391.98 NaN NaN Blink 928626247 NA
28 10 521.1075 401.5875 NaN NaN Blink 928659375 NA
28 10 526.7475 409.7625 NaN NaN Blink 928692365 NA
29 11 527.91 415.3275 NaN NaN Blink 928725490 NA
31 12 528.3375 415.815 1008.43 535.86 Fixation 928758712 Scene
32 13 527.07 415.11 1012.8 528.19 Fixation 928791664 Scene
32 13 525.4575 410.19 1011.19 523.16 Fixation 928824782 Scene
33 14 525.105 406.2375 1013.24 510.8 Fixation 928857974 Scene
34 15 524.49 399.2025 1017.73 491.26 Fixation 928891005 Scene
36 17 525.93 392.6775 1020.48 482.68 Fixation 928924185 Scene
37 17 529.6725 388.1775 NaN NaN Saccade 928957457 NA
