frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 1 504.32 38.36 886.74 381.92 Fixation 331463062 Scene
1 2 505.6 42.26 886.16 385.13 Fixation 331479597 Scene
1 2 504.59 40.93 885.37 383.84 Fixation 331496129 Scene
2 3 505.36 40.55 880.24 379.93 Fixation 331512838 Scene
2 3 505.29 41.58 880.25 381.09 Fixation 331529446 Scene
3 4 506.08 44.73 878.66 383.16 Fixation 331546043 Scene
3 4 506.17 47.11 877.53 385.03 Fixation 331562586 Scene
4 5 508.34 49.26 842.91 379.8 Fixation 331579235 Scene
4 5 509.08 48.82 843.66 379.25 Fixation 331595772 Scene
5 6 508.68 49.1 893.76 385.9 Fixation 331612388 Scene
5 6 508.35 48.89 893.49 385.71 Fixation 331628942 Scene
6 6 509.4 50.37 891.51 387.32 Fixation 331645662 Scene
6 6 506.68 49.1 889 386.14 Fixation 331662267 Scene
7 7 507.14 50.15 892.68 384.3 Fixation 331678827 Scene
7 7 506.98 51.01 892.38 385.19 Fixation 331695298 Scene
8 8 505.6 48.76 891.85 383.3 Fixation 331711898 Scene
8 8 506.02 50.72 892.25 385.14 Fixation 331728643 Scene
8 8 504.63 49.64 890.91 384.15 Fixation 331745216 Scene
9 9 503.17 56.28 890.19 390.34 Fixation 331761708 Scene
10 10 503.34 53.04 894.95 387.73 Fixation 331778323 Scene
10 10 503.77 52.62 895.25 387.34 Fixation 331794918 Scene
11 10 502.54 54.12 879.68 396.7 Fixation 331811499 Scene
11 10 502.08 52.35 879.14 395 Fixation 331828284 Scene
12 11 500.82 51.99 889.06 389.36 Fixation 331844702 Scene
12 11 499.29 53.04 887.65 390.36 Fixation 331861302 Scene
12 11 499.69 50.97 NaN NaN Saccade 331877956 NA
13 12 504.03 53.61 NaN NaN Saccade 331894545 NA
14 13 532.54 68.68 NaN NaN Saccade 331911007 NA
14 13 534.99 69.98 NaN NaN Saccade 331927714 NA
14 13 535.69 70.62 925.89 402.75 Fixation 331944336 Scene
15 14 536.89 69.11 928.97 398.88 Fixation 331960936 Scene
16 15 536.64 68.94 929.94 398.32 Fixation 331977449 Scene
16 15 536.1 69.52 929.41 398.86 Fixation 331994038 Scene
17 15 535.35 70.35 924.61 396.38 Fixation 332010706 Scene
17 15 535.23 71.46 924.52 397.43 Fixation 332027327 Scene
18 16 536.11 70.59 924.9 394.28 Fixation 332043828 Scene
18 16 537.02 71.71 925.75 395.28 Fixation 332060440 Scene
19 17 537.74 73.26 925.27 396.51 Fixation 332077078 Scene
19 17 542.2 79.52 928.95 402.62 Fixation 332093514 Scene
20 18 543.27 78.45 929.93 397.87 Fixation 332110372 Scene
20 18 543.09 78.91 929.77 398.31 Fixation 332126846 Scene
20 18 544.08 79.04 930.73 398.4 Fixation 332143499 Scene
21 19 544.94 79.18 926.33 402.16 Fixation 332160053 Scene
22 20 544.41 81.02 926.99 403.71 Fixation 332176621 Scene
22 20 545.22 80.61 NaN NaN Saccade 332193182 NA
23 20 514.84 77.17 NaN NaN Saccade 332209853 NA
23 20 478.47 75.44 NaN NaN Saccade 332226388 NA
24 21 475.94 73.28 NaN NaN Saccade 332243084 NA
24 21 475.24 75.24 863.98 397.9 Fixation 332259435 Scene
25 22 475.48 74.83 867.63 394.62 Fixation 332276039 Scene
25 22 473.41 74.81 865.62 394.64 Fixation 332292663 Scene
26 23 474.22 74.44 872.66 397.93 Fixation 332309332 Scene
26 23 471.53 74.45 869.96 398.07 Fixation 332325887 Scene
26 23 469.51 74.52 867.93 398.25 Fixation 332342413 Scene
27 24 468.77 72.16 877.47 394.64 Fixation 332359025 Scene
27 24 465.59 68.39 877 391.25 Fixation 332375663 Scene
28 25 464.77 66.59 872.44 392.1 Fixation 332392283 Scene
29 25 463.38 66.55 875.75 395.64 Fixation 332408825 Scene
29 25 459.07 63.99 NaN NaN Saccade 332425423 NA
30 26 442.31 62.52 NaN NaN Saccade 332442035 NA
30 26 345.31 69.59 NaN NaN Saccade 332458647 NA
31 27 342.51 59.4 NaN NaN Saccade 332475182 NA
31 27 344.2 57.16 770.32 384.72 Fixation 332491784 Scene
32 28 339.05 58.86 764.99 388.59 Fixation 332508438 Scene
32 28 333.63 57.01 760.09 386.57 Fixation 332525036 Scene
32 28 334.12 59.02 760.07 388.65 Fixation 332541546 Scene
33 29 335.11 57.36 767.48 388.41 Fixation 332558145 Scene
34 30 322.15 54.83 741.16 390.69 Fixation 332574794 Scene
34 30 318.39 54.61 737.16 390.44 Fixation 332591414 Scene
35 30 332.48 48.7 752.7 389.05 Fixation 332608053 Scene
35 30 338.03 46.1 759.11 386.32 Fixation 332624532 Scene
36 31 349.48 44.09 780.19 373.8 Fixation 332641337 Scene
36 31 348.16 42.55 779.26 372.14 Fixation 332657905 Scene
36 31 345.77 42.36 NaN NaN Saccade 332674637 NA
37 32 360.75 60.61 NaN NaN Saccade 332691038 NA
37 32 478.08 76.29 NaN NaN Saccade 332707717 NA
38 33 511.76 89.87 NaN NaN Saccade 332724459 NA
38 33 514.11 89.6 914.28 418.2 Fixation 332740980 Scene
