frame_etg frame_gar X Y X_gar Y_gar event_type code loc
1 1 782.3475 361.695 1320.84 438.76 Fixation 3249083767 Scene
1 1 782.5425 362.01 1321.03 439.09 Fixation 3249116811 Scene
2 2 783.87 360.4125 1322.57 437.39 Fixation 3249149996 Scene
3 3 784.005 359.61 1323.08 436.69 Fixation 3249183175 Scene
5 4 783.7125 359.73 1322.36 438.3 Fixation 3249216126 Scene
6 5 785.6025 360.3075 1324.48 437.68 Fixation 3249249320 Scene
7 6 787.7325 361.035 1323.83 436.39 Fixation 3249282385 Scene
7 6 788.9625 361.755 1325.09 437.12 Fixation 3249315409 Scene
9 8 791.97 360.33 1324.76 427.37 Fixation 3249348641 Scene
10 8 793.9575 359.4375 1331.32 428.82 Fixation 3249381628 Scene
11 9 795.315 360.345 1337.76 433.16 Fixation 3249414849 Scene
11 9 799.425 360 1342.12 432.83 Fixation 3249448051 Scene
13 11 801.2475 360.8925 1344.13 439.51 Fixation 3249481279 Scene
14 12 802.0575 359.7975 1340.26 441.9 Fixation 3249514365 Scene
15 13 803.73 359.085 1337.62 440.56 Fixation 3249547251 Scene
15 13 804.69 358.5825 1338.64 440.03 Fixation 3249580448 Scene
16 13 806.1225 357.5925 1338.46 436.77 Fixation 3249613522 Scene
18 15 808.965 355.77 1341.67 433.98 Fixation 3249646696 Scene
19 16 811.1025 354.885 1342.9 432.71 Fixation 3249679722 Scene
20 17 810.9375 355.725 1341.52 435.75 Fixation 3249712913 Scene
20 17 813.405 354.8025 NaN NaN Blink 3249745992 NA
22 18 815.3775 352.875 NaN NaN Blink 3249779082 NA
22 18 814.11 355.14 NaN NaN Blink 3249812092 NA
23 19 649.02 522.1125 NaN NaN Blink 3249845411 NA
24 20 NaN NaN NaN NaN Blink 3249878323 NA
26 22 402.855 271.7625 NaN NaN Blink 3249912094 NA
26 22 427.7475 365.88 NaN NaN Blink 3249944575 NA
27 23 427.725 366.7275 NaN NaN Blink 3249977785 NA
28 23 428.13 365.2875 NaN NaN Blink 3250010717 NA
28 23 428.295 363.5625 952.37 444.52 Fixation 3250044107 Scene
30 25 427.605 363.06 952.22 444.2 Fixation 3250076981 Scene
31 26 427.32 362.295 951.73 443.02 Fixation 3250110056 Scene
32 27 427.5 361.8675 951.12 443.34 Fixation 3250143276 Scene
33 28 427.2675 361.29 952.18 441.85 Fixation 3250176345 Scene
33 28 427.2975 361.7175 952.22 442.28 Fixation 3250209326 Scene
35 29 427.6875 362.385 953.98 441.43 Fixation 3250242443 Scene
36 30 427.29 361.6275 951.23 442.76 Fixation 3250275612 Scene
37 31 426.795 361.26 951.08 441.96 Fixation 3250308787 Scene
39 33 426.9825 362.4375 950.45 442.58 Fixation 3250341858 Scene
40 33 426.2475 362.0925 950.68 441.93 Fixation 3250374974 Scene
40 33 425.88 361.3425 950.3 441.18 Fixation 3250408122 Scene
41 34 426.1575 361.62 951.56 441.47 Fixation 3250441284 Scene
43 36 427.4925 361.6425 952.36 441.9 Fixation 3250474184 Scene
44 37 427.845 360.2775 952.12 440.54 Fixation 3250507341 Scene
45 38 427.83 359.5125 951.89 439.77 Fixation 3250540570 Scene
45 38 427.4775 360.3 951.55 440.56 Fixation 3250573638 Scene
46 38 426.675 358.9875 951.7 439.03 Fixation 3250606797 Scene
48 40 428.0625 359.01 954.47 438.98 Fixation 3250640302 Scene
49 41 427.8825 358.8825 952.75 439.32 Fixation 3250672974 Scene
49 41 428.9925 357.045 953.83 437.47 Fixation 3250706010 Scene
50 42 430.6725 356.2125 NaN NaN Saccade 3250739271 NA
52 43 433.2975 362.6925 NaN NaN Saccade 3250772228 NA
52 43 434.1075 364.53 958.57 445.91 Fixation 3250805413 Scene
53 44 433.215 367.1025 959.26 448.45 Fixation 3250838784 Scene
53 44 430.005 365.7525 956.06 447.08 Fixation 3250871617 Scene
54 45 427.1025 363.525 NaN NaN Saccade 3250904789 NA
56 47 425.4375 356.595 NaN NaN Saccade 3250937925 NA
57 48 427.6275 354.2925 NaN NaN Saccade 3250970894 NA
57 48 430.5 353.0025 956.51 434.11 Fixation 3251003982 Scene
58 48 433.2375 352.3575 958.62 433.56 Fixation 3251037452 Scene
60 50 433.2075 352.2525 958.69 433.15 Fixation 3251070267 Scene
61 51 433.9125 352.5675 959.44 433.85 Fixation 3251103390 Scene
62 52 435.315 352.7475 960.54 433.6 Fixation 3251136499 Scene
63 53 435.1875 352.2525 960.88 433.22 Fixation 3251169533 Scene
63 53 436.035 351.87 961.73 432.82 Fixation 3251202579 Scene
65 54 436.1325 351.36 961.19 431.77 Fixation 3251235980 Scene
66 55 436.9275 351.66 962.84 431.35 Fixation 3251268874 Scene
67 56 436.8825 350.655 961.31 431.1 Fixation 3251302119 Scene
67 56 436.2525 350.235 960.68 430.68 Fixation 3251335162 Scene
69 58 436.5075 350.385 962.27 431.49 Fixation 3251368350 Scene
70 58 436.9725 351.1275 963.2 431.4 Fixation 3251401260 Scene
71 59 434.82 352.44 959.8 433.67 Fixation 3251434451 Scene
73 61 434.6625 352.215 960.1 432.62 Fixation 3251467491 Scene
73 61 435.105 351.705 960.55 432.09 Fixation 3251500613 Scene
74 62 435.21 351.645 960.29 431.58 Fixation 3251533708 Scene
75 63 435.0525 351.75 960.37 431.35 Fixation 3251566916 Scene
76 63 435.5175 352.305 961.15 432.02 Fixation 3251599922 Scene
78 65 434.565 351.9525 960.31 432.41 Fixation 3251633202 Scene
78 65 435.0825 351.63 960.82 432.09 Fixation 3251666083 Scene
79 66 434.4225 351.72 961.24 431.44 Fixation 3251699166 Scene
80 67 435.045 352.11 962 432.71 Fixation 3251732332 Scene
82 68 435.57 352.0575 960.81 434.08 Fixation 3251765489 Scene
82 68 435 352.8375 960.24 434.88 Fixation 3251798572 Scene
82 68 434.9475 353.4525 960.18 435.51 Fixation 3251831736 Scene
83 69 434.8575 353.6625 959.93 435.31 Fixation 3251864883 Scene
84 70 434.31 353.7075 957.77 435.39 Fixation 3251897782 Scene
86 72 434.715 354.315 961.61 434.06 Fixation 3251931006 Scene
86 72 434.415 354.315 961.31 434.06 Fixation 3251964167 Scene
87 73 434.1525 354.7125 960.3 434.79 Fixation 3251997240 Scene
88 73 434.445 354.1425 961.16 433.92 Fixation 3252030379 Scene
90 75 434.6775 354.3075 961.62 432.8 Fixation 3252063465 Scene
90 75 434.34 354.3825 961.28 432.87 Fixation 3252096670 Scene
91 76 433.8675 354.615 959.56 434.14 Fixation 3252129552 Scene
92 77 433.725 354.24 960.19 433.43 Fixation 3252162856 Scene
93 78 433.695 353.7825 960.93 433.12 Fixation 3252195851 Scene
93 78 434.9775 353.82 962.2 433.16 Fixation 3252228997 Scene
95 79 435.15 353.37 961.93 433.18 Fixation 3252262111 Scene
96 80 435.57 353.0175 962.41 432.75 Fixation 3252295292 Scene
97 81 435.615 352.8975 963.21 432.11 Fixation 3252328259 Scene
99 83 434.94 352.7475 959.04 431.5 Fixation 3252361427 Scene
100 83 434.7825 353.1825 956.06 430.94 Fixation 3252394580 Scene
100 83 433.9275 353.4975 955.21 431.26 Fixation 3252427552 Scene
101 84 433.8675 353.67 949.98 430.1 Fixation 3252460943 Scene
101 84 434.58 353.49 950.69 429.92 Fixation 3252493900 Scene
103 86 435.5025 352.74 947.57 427.36 Fixation 3252526935 Scene
104 87 435.27 352.7175 944.4 426.98 Fixation 3252560200 Scene
105 88 435.09 352.665 943.27 429.55 Fixation 3252593229 Scene
106 88 435.075 353.13 943.51 431.64 Fixation 3252626136 Scene
108 90 434.4225 353.76 944.17 430.84 Fixation 3252659534 Scene
108 90 434.8875 353.6775 944.63 430.76 Fixation 3252692474 Scene
109 91 435.4275 354.42 948.17 427.13 Fixation 3252725611 Scene
110 92 435.42 354.87 948.07 423.28 Fixation 3252758908 Scene
112 93 435.5325 355.1325 946.04 420.51 Fixation 3252791894 Scene
113 94 435.0975 355.5675 941.56 419.31 Fixation 3252824877 Scene
114 95 435.33 355.5375 940.05 415.87 Fixation 3252858220 Scene
114 95 435.3525 353.7975 940.07 414.12 Fixation 3252891116 Scene
116 97 435.705 353.6025 947.88 397.07 Fixation 3252924290 Scene
117 98 436.2825 354.72 948.8 398.09 Fixation 3252957614 Scene
118 98 436.4625 354.87 955.41 398.9 Fixation 3252990488 Scene
118 98 436.26 355.455 955.23 399.49 Fixation 3253023523 Scene
120 100 436.8825 357.1275 961.61 410.37 Fixation 3253056567 Scene
121 101 436.98 356.655 959.6 415.1 Fixation 3253089743 Scene
121 101 436.215 357.5175 958.84 415.97 Fixation 3253122802 Scene
122 102 435.7875 356.4225 958.62 414.66 Fixation 3253156092 Scene
123 103 436.095 356.79 958.47 419.88 Fixation 3253189099 Scene
125 104 435.03 355.1175 956.11 426.18 Fixation 3253222198 Scene
126 105 434.9925 355.155 956.01 426.36 Fixation 3253255383 Scene
127 106 435.195 355.35 956.22 429.48 Fixation 3253288358 Scene
127 106 434.4225 355.77 955.45 429.9 Fixation 3253321386 Scene
129 108 434.7675 355.9425 956.72 432.61 Fixation 3253354586 Scene
130 109 434.265 355.4625 953 431.82 Fixation 3253387587 Scene
131 109 434.0625 357.7425 950.97 434.17 Fixation 3253420815 Scene
133 111 433.9125 357.975 949.15 436.62 Fixation 3253453929 Scene
133 111 434.4825 357.7875 949.72 436.44 Fixation 3253486941 Scene
134 112 433.7475 358.005 945.88 434.84 Fixation 3253519993 Scene
135 113 434.7975 358.77 944.23 434 Fixation 3253553108 Scene
136 114 434.43 360.0075 944.49 438.32 Fixation 3253586212 Scene
138 115 434.655 359.58 949.36 445.06 Fixation 3253619330 Scene
138 115 433.8675 359.9475 948.58 445.42 Fixation 3253652556 Scene
139 116 434.4675 360.1875 959.02 460.11 Fixation 3253685732 Scene
140 117 434.2275 360.3 971.3 468.5 Fixation 3253718821 Scene
140 117 435.3 358.4025 972.37 466.62 Fixation 3253751861 Scene
142 119 434.7225 358.755 978.75 471.9 Fixation 3253785001 Scene
142 119 434.34 359.07 978.37 472.21 Fixation 3253818034 Scene
143 119 435.285 359.85 987.46 472.71 Fixation 3253851263 Scene
144 120 438.225 359.895 994.24 470.7 Fixation 3253884364 Scene
146 122 440.6775 360.945 NaN NaN Saccade 3253917459 NA
147 123 443.88 363.1725 NaN NaN Saccade 3253950562 NA
147 123 448.905 361.53 NaN NaN Saccade 3253983590 NA
148 124 451.47 363.735 1011.19 476.94 Fixation 3254016745 Scene
150 125 453.0825 362.76 1009.68 479.44 Fixation 3254049903 Scene
151 126 454.1475 362.0475 1009 473.24 Fixation 3254082988 Scene
152 127 454.125 360.8475 1009.76 473.01 Fixation 3254116155 Scene
152 127 452.64 361.29 1008.27 473.42 Fixation 3254149308 Scene
153 128 451.9275 363.915 1004.54 468.87 Fixation 3254182364 Scene
155 129 449.82 365.88 1002.07 462.4 Fixation 3254215358 Scene
156 130 451.365 369.3075 1003.29 464.02 Fixation 3254248504 Scene
157 131 453.4575 371.04 1009.46 465.44 Fixation 3254281604 Scene
157 131 454.935 372.735 1010.89 467.18 Fixation 3254314687 Scene
159 133 457.245 376.32 NaN NaN Saccade 3254347936 NA
159 133 471.96 383.67 NaN NaN Saccade 3254380962 NA
161 134 605.55 399.3825 NaN NaN Saccade 3254414028 NA
163 136 732.15 399.81 1292.92 506.66 Fixation 3254447225 Scene
163 136 783.1875 403.9575 1347.04 512.31 Fixation 3254480234 Scene
164 137 783.6525 402.135 1349.38 512.92 Fixation 3254513241 Scene
165 138 781.515 397.2 NaN NaN Blink 3254546576 NA
166 139 783.915 392.6475 NaN NaN Blink 3254579809 NA
166 139 784.185 387.465 NaN NaN Blink 3254612686 NA
168 140 781.845 418.515 NaN NaN Blink 3254645917 NA
169 141 NaN NaN NaN NaN Blink 3254678902 NA
170 142 NaN NaN NaN NaN Blink 3254712095 NA
