frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 11 438.79 386.01 917.63 468.28 Fixation 478708183 Scene
1 12 442.05 380.41 919.26 460.46 Fixation 478724493 Scene
2 13 438.58 417.02 914.34 497.51 Fixation 478741088 Scene
2 13 439.94 398.72 916.03 478.88 Fixation 478757811 Scene
3 13 439.94 400.02 913.54 484.59 Fixation 478774335 Scene
3 13 438.09 402.81 911.66 487.44 Fixation 478790908 Scene
4 14 437.64 397.14 NaN NaN Saccade 478807530 NA
4 14 435.65 394.15 NaN NaN Saccade 478824165 NA
5 15 438.01 391.02 NaN NaN Saccade 478840639 NA
5 15 434.79 395.05 NaN NaN Saccade 478857164 NA
5 15 443.98 401.2 NaN NaN Saccade 478873924 NA
6 16 448.07 375.12 NaN NaN Saccade 478890563 NA
7 17 434.64 371.97 NaN NaN Saccade 478907031 NA
7 17 445.15 362.66 NaN NaN Saccade 478923710 NA
8 18 439.9 364.05 NaN NaN Saccade 478940200 NA
8 18 445.42 365.75 NaN NaN Saccade 478956878 NA
9 18 447.98 369.41 NaN NaN Saccade 478973710 NA
9 18 450.14 366.45 NaN NaN Saccade 478990214 NA
9 18 451.18 378.68 909.47 508.91 Fixation 479006782 Scene
10 19 453 363.1 914.1 501.61 Fixation 479023448 Scene
11 20 451.77 364.39 917.52 508.72 Fixation 479039807 Scene
11 20 452.45 352.45 918.15 496.47 Fixation 479056326 Scene
11 20 457.46 365.16 923.36 509.31 Fixation 479073064 Scene
12 21 455.16 363.6 NaN NaN Saccade 479089700 NA
13 22 452.66 374.49 NaN NaN Saccade 479106278 NA
13 22 451.38 369.41 NaN NaN Saccade 479122834 NA
14 22 458.63 364.95 NaN NaN Saccade 479139313 NA
14 22 459.81 334.24 NaN NaN Saccade 479155945 NA
15 23 464.37 331.82 NaN NaN Saccade 479172694 NA
15 23 467.64 330.11 NaN NaN Saccade 479189417 NA
16 24 467.33 325.25 NaN NaN Saccade 479205823 NA
16 24 465.64 322.28 NaN NaN Saccade 479222482 NA
17 25 464.94 307.72 NaN NaN Saccade 479238980 NA
17 25 468.72 309.6 NaN NaN Saccade 479255548 NA
17 25 469.71 305.39 NaN NaN Saccade 479272224 NA
18 26 464.65 307.72 NaN NaN Saccade 479288919 NA
19 27 460.38 284.95 NaN NaN Saccade 479305465 NA
19 27 462.36 281.36 NaN NaN Saccade 479322032 NA
20 27 465.98 290.9 NaN NaN Saccade 479338482 NA
20 27 473.02 295.27 NaN NaN Saccade 479355147 NA
21 28 470.82 295.58 NaN NaN Saccade 479371679 NA
21 28 471.8 287.41 NaN NaN Saccade 479388352 NA
21 28 473.08 295.87 NaN NaN Saccade 479404848 NA
22 29 472.85 302.93 NaN NaN Saccade 479421382 NA
23 30 476.56 300.2 NaN NaN Saccade 479438024 NA
23 30 477.53 309.05 NaN NaN Saccade 479454677 NA
23 30 477.22 315.88 NaN NaN Saccade 479471465 NA
24 31 476.84 318.55 NaN NaN Saccade 479487954 NA
24 31 476.58 323.14 NaN NaN Saccade 479504383 NA
25 32 476.41 321.68 NaN NaN Saccade 479521045 NA
26 32 472.24 325.55 NaN NaN Saccade 479537675 NA
26 32 471.99 327.73 NaN NaN Saccade 479554198 NA
27 33 470.18 331.93 NaN NaN Saccade 479570826 NA
27 33 469.12 342.87 NaN NaN Saccade 479587640 NA
27 33 469.4 338.36 NaN NaN Saccade 479604061 NA
28 34 468.82 343.38 NaN NaN Saccade 479620539 NA
28 34 466.72 347.21 NaN NaN Saccade 479637164 NA
29 35 468.37 353.15 NaN NaN Saccade 479653826 NA
29 35 464.19 363.25 NaN NaN Saccade 479670461 NA
30 36 462.47 365.67 933.55 463.33 Fixation 479687135 Scene
30 36 460.94 366.7 931.92 464.38 Fixation 479703536 Scene
31 37 460.55 367.03 928.56 468.89 Fixation 479720171 Scene
32 37 455.81 378.14 929.51 475.65 Fixation 479736784 Scene
32 37 454.19 375.43 927.95 472.94 Fixation 479753431 Scene
32 37 453.43 375.96 927.17 473.47 Fixation 479769934 Scene
33 38 453.04 375.98 930.66 473.07 Fixation 479786668 Scene
34 39 451.33 373.55 NaN NaN Saccade 479803397 NA
34 39 448.45 375.15 NaN NaN Saccade 479819890 NA
34 39 448.05 370 NaN NaN Saccade 479836328 NA
35 40 446.91 368.1 NaN NaN Saccade 479852957 NA
35 40 450.48 375.43 NaN NaN Saccade 479870044 NA
36 41 481.67 386.77 NaN NaN Saccade 479886346 NA
36 41 491.07 382.06 NaN NaN Saccade 479902798 NA
37 42 493.46 377.78 NaN NaN Saccade 479919472 NA
38 42 494.24 379.33 NaN NaN Saccade 479935926 NA
38 42 496.07 374.92 NaN NaN Saccade 479952626 NA
38 42 497.38 369.77 979.32 479.25 Fixation 479969505 Scene
39 43 499.34 366.52 985.12 480.68 Fixation 479986009 Scene
39 43 498.32 366.66 984.08 480.81 Fixation 480002475 Scene
40 44 497.65 373.72 991.01 492.82 Fixation 480019183 Scene
40 44 499.53 368.3 993.04 487.29 Fixation 480035570 Scene
41 45 498.96 369.54 996.51 491.02 Fixation 480052115 Scene
41 45 497.27 368.58 994.84 490.06 Fixation 480069112 Scene
42 46 496.48 376.17 997.48 508.07 Fixation 480085435 Scene
42 46 496.99 372.23 998.02 504.01 Fixation 480102040 Scene
43 47 495.11 368.33 996.31 500.47 Fixation 480118586 Scene
44 47 491.14 368.94 982.16 509.64 Fixation 480135101 Scene
44 47 491.34 381.62 981.64 522.98 Fixation 480151687 Scene
44 47 491.75 368.76 982.8 509.45 Fixation 480168414 Scene
