frame_etg frame_gar X Y X_gar Y_gar event_type code loc
1 1 393.38 250.62 951.82 390.57 Fixation 847105959 Scene
1 1 393.82 248.38 952.23 388.57 Fixation 847122414 Scene
1 1 392.51 249.37 951.13 389.4 Fixation 847138989 Scene
2 2 395.28 247.09 NaN NaN Saccade 847155648 NA
2 2 431.86 251.92 NaN NaN Saccade 847172183 NA
3 3 481.92 269.8 NaN NaN Saccade 847188946 NA
3 3 485 275.56 NaN NaN Saccade 847205416 NA
4 3 490.24 278.12 1035.58 410.37 Fixation 847222091 Scene
4 3 490.88 274.73 1036.19 407.48 Fixation 847238688 Scene
5 4 492.11 273.89 1049.55 399.08 Fixation 847255113 Scene
5 4 493.45 272.16 1050.04 397.91 Fixation 847271822 Scene
6 5 491.95 272.24 1039.17 400.65 Fixation 847288632 Scene
7 6 492.9 276.65 1035.25 406.64 Fixation 847305016 Scene
7 6 492.26 274.6 1034.77 404.72 Fixation 847321569 Scene
7 6 493.61 269.72 1035.98 400.35 Fixation 847338097 Scene
8 7 494.93 271.69 1019.07 410.86 Fixation 847354793 Scene
8 7 499.15 273.2 1021.18 413.63 Fixation 847371432 Scene
9 8 501.61 273.35 NaN NaN Saccade 847388169 NA
9 8 508.11 273.18 NaN NaN Saccade 847404532 NA
10 8 507.62 274.84 NaN NaN Saccade 847421158 NA
10 8 511.17 281.89 NaN NaN Saccade 847437921 NA
11 9 516.47 296.09 NaN NaN Saccade 847454387 NA
11 9 525.88 326.81 NaN NaN Saccade 847470908 NA
12 10 530.91 341.31 NaN NaN Saccade 847487540 NA
12 10 503.43 257.34 NaN NaN Saccade 847504151 NA
13 11 507.86 255.39 NaN NaN Saccade 847520812 NA
13 11 507 264.27 NaN NaN Saccade 847537319 NA
14 12 515.51 361.59 NaN NaN Saccade 847553823 NA
14 12 445.32 283.53 NaN NaN Saccade 847570631 NA
15 13 400.28 292.35 NaN NaN Saccade 847587213 NA
15 13 393.07 289.58 NaN NaN Saccade 847603803 NA
16 13 389.57 299.98 948.08 424.31 Fixation 847620311 Scene
16 13 389.5 296.22 947.32 421.47 Fixation 847636913 Scene
17 14 394.45 286.04 962.32 414.1 Fixation 847653464 Scene
17 14 393.15 295.52 961.38 423.2 Fixation 847670188 Scene
18 15 395.73 290.38 946.11 424.08 Fixation 847686732 Scene
18 15 394.85 284.65 945.34 419.56 Fixation 847703314 Scene
19 16 394.63 296.19 NaN NaN Saccade 847719846 NA
19 16 392.32 310.41 NaN NaN Saccade 847736520 NA
20 17 398.26 282.92 NaN NaN Saccade 847753084 NA
20 17 400.05 284.86 960.8 418.8 Fixation 847769873 Scene
21 18 400.46 281.27 953.39 415.94 Fixation 847786313 Scene
21 18 397.22 299.17 952.24 430.18 Fixation 847802898 Scene
22 18 401.46 280.65 957.14 415.83 Fixation 847819429 Scene
22 18 398.75 283.05 955.31 417.64 Fixation 847836007 Scene
23 19 398.54 282.14 954.76 418.87 Fixation 847852646 Scene
23 19 394.02 301.94 951.05 435.71 Fixation 847869259 Scene
24 20 395.31 285.79 957.42 422.81 Fixation 847885926 Scene
24 20 397.99 279.15 959.92 416.65 Fixation 847902437 Scene
25 21 384.25 333.92 936.86 467.62 Fixation 847919130 Scene
26 22 397.4 283.12 961.13 419.13 Fixation 847935689 Scene
26 22 398.37 272.17 961.53 408.77 Fixation 847952245 Scene
26 22 399.54 271.46 962.55 408.16 Fixation 847968751 Scene
27 23 399.45 275.4 NaN NaN Saccade 847985351 NA
27 23 415.62 264.23 NaN NaN Saccade 848002051 NA
28 23 419.46 257.66 NaN NaN Saccade 848018584 NA
28 23 420.66 257.91 970.49 400.06 Fixation 848035134 Scene
29 24 423.3 253.48 980.04 394.88 Fixation 848051740 Scene
29 24 421.88 251.34 978.55 392.83 Fixation 848068325 Scene
30 25 421.93 252.8 976.36 395.2 Fixation 848085033 Scene
30 25 423.8 250.89 977.92 393.68 Fixation 848101493 Scene
31 26 423.89 251.31 981.13 392.48 Fixation 848118064 Scene
31 26 424.83 247.65 982 389.3 Fixation 848134715 Scene
32 27 425.99 247.07 988.23 386.43 Fixation 848151343 Scene
32 27 427.14 246.61 989.19 386.1 Fixation 848167907 Scene
33 28 427.64 245.79 981.71 388.71 Fixation 848184513 Scene
33 28 427.66 244.55 981.84 387.68 Fixation 848201087 Scene
34 28 428.03 245.07 983.95 385.61 Fixation 848217770 Scene
34 28 426.31 249.39 982.38 389.18 Fixation 848234257 Scene
35 29 427.64 246.89 987.38 386.26 Fixation 848250855 Scene
35 29 427.5 244.86 987.39 384.52 Fixation 848267480 Scene
36 30 429.13 247.13 984.27 381.96 Fixation 848284253 Scene
36 30 430.04 245.92 985 380.93 Fixation 848300703 Scene
37 31 427.41 247.63 NaN NaN Saccade 848317221 NA
37 31 423.26 241.89 NaN NaN Saccade 848333847 NA
38 32 420.68 243 NaN NaN Saccade 848350539 NA
38 32 419.48 242.71 985.74 377.1 Fixation 848367105 Scene
38 32 419.02 242.35 985.39 376.69 Fixation 848383829 Scene
39 33 418.89 240.1 984.81 378.4 Fixation 848400321 Scene
40 33 419.32 240.38 991.57 377.95 Fixation 848416917 Scene
40 33 419.83 242.07 991.8 379.61 Fixation 848433510 Scene
41 34 420.55 244.63 973.46 366.66 Fixation 848450095 Scene
41 34 421.73 243.12 974.23 364.93 Fixation 848466823 Scene
42 35 418.74 247.23 971.87 405.02 Fixation 848483364 Scene
42 35 417.24 248.37 971.18 405.37 Fixation 848499940 Scene
43 36 418.46 248.34 921.56 483.44 Fixation 848516555 Scene
43 36 416.74 247.56 922.83 482.38 Fixation 848533042 Scene
44 37 415.47 250.45 984.87 375.89 Fixation 848549656 Scene
44 37 417.74 252.07 986.9 377.51 Fixation 848566281 Scene
45 38 417.91 252.62 962.13 351.84 Fixation 848582860 Scene
45 38 416.52 248.85 959.47 348.29 Fixation 848599486 Scene
46 39 418.25 246.25 988.47 305.15 Fixation 848616082 Scene
46 39 420.93 244.88 989.88 303.84 Fixation 848632591 Scene
47 39 418.87 249.27 964.71 382.09 Fixation 848649301 Scene
47 39 418.96 246.22 966.02 376.91 Fixation 848666055 Scene
48 40 419 247.34 1005.37 360.71 Fixation 848682465 Scene
48 40 421.28 246.27 NaN NaN Saccade 848699044 NA
49 41 414.97 247.45 NaN NaN Saccade 848715705 NA
49 41 384.38 268.88 NaN NaN Saccade 848732150 NA
50 42 370.95 272.98 NaN NaN Saccade 848748825 NA
50 42 367.18 279.42 940.62 402.72 Fixation 848766059 Scene
51 43 363.84 283.62 940.08 382.9 Fixation 848782332 Scene
51 43 363.88 284.7 939.89 381.96 Fixation 848798703 Scene
52 44 364.41 286.58 933.75 396.36 Fixation 848815198 Scene
52 44 363.73 283.29 934.29 392.5 Fixation 848831786 Scene
53 44 366.76 282.6 920.32 418.21 Fixation 848848355 Scene
53 44 365.76 282.17 919.45 417.92 Fixation 848865005 Scene
