frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 -7 506.39 421.75 NaN NaN Fixation 693566386 NA
1 -6 507.54 425.24 NaN NaN Fixation 693583012 NA
1 -6 505.32 430.74 NaN NaN Fixation 693599733 NA
2 -5 509.25 436.13 NaN NaN Fixation 693616240 NA
2 -5 509 438.92 NaN NaN Fixation 693632887 NA
3 -4 509.4 442.07 NaN NaN Saccade 693649548 NA
3 -4 500.89 451.44 NaN NaN Saccade 693666131 NA
4 -4 456.68 448.27 NaN NaN Saccade 693682755 NA
4 -4 433.36 457.4 NaN NaN Fixation 693699209 NA
5 -3 440.5 379.72 NaN NaN Fixation 693715844 NA
5 -3 430.01 471.68 NaN NaN Fixation 693732498 NA
6 -2 431.35 479.41 NaN NaN Fixation 693748931 NA
6 -2 430.19 480.69 NaN NaN Fixation 693765529 NA
7 -1 429.58 483.25 NaN NaN Fixation 693782166 NA
7 -1 428.09 483.9 NaN NaN Fixation 693798860 NA
8 -0 430.37 384.78 846.42 534.43 Fixation 693815434 NA
8 -0 426.61 469.16 856.13 434.91 Fixation 693831981 NA
9 1 430.45 374.44 846.42 539.29 Fixation 693848563 Scene
9 1 427.13 448.09 851.27 430.06 Fixation 693865285 Scene
10 1 428.88 436.27 806.92 492.38 Fixation 693881785 Scene
10 1 429.33 429.78 814.6 484.15 Fixation 693898341 Scene
11 2 431.63 420.9 863.41 490.74 Fixation 693915016 Scene
11 2 432.88 411.79 856.13 471.32 Fixation 693931681 Scene
12 3 435.05 407.48 774.85 516.26 Fixation 693948162 Scene
12 3 436.54 399.42 795.6 498.34 Fixation 693964792 Scene
13 4 433.65 393.59 856.13 449.48 Fixation 693981389 Scene
13 4 434.23 396.28 NaN NaN Saccade 693997902 NA
14 5 470.02 440.08 NaN NaN Saccade 694014623 NA
14 5 495.12 483.38 NaN NaN Saccade 694031091 NA
15 6 495.24 483.23 NaN NaN Saccade 694047664 NA
15 6 495.35 489.61 NaN NaN Saccade 694064286 NA
16 6 492.72 495.02 NaN NaN Saccade 694081113 NA
16 6 494.06 496.85 926.52 585.41 Fixation 694097714 Scene
17 7 491.4 497.59 899.82 585.41 Fixation 694114132 Scene
17 7 489.64 490.64 907.1 573.27 Fixation 694130741 Scene
18 8 490.53 485.01 942.37 585.02 Fixation 694147265 Scene
18 8 488.71 479.17 946.55 582.75 Fixation 694164018 Scene
19 9 484.44 471.59 909.53 551.42 Fixation 694180650 Scene
20 10 487.18 466.15 897.39 549 Fixation 694197277 Scene
20 10 486.34 461.43 897.39 553.85 Fixation 694213733 Scene
20 10 481.16 457.04 897.39 561.13 Fixation 694230323 Scene
21 11 478.62 455.17 NaN NaN Saccade 694246803 NA
21 11 492.96 451.22 NaN NaN Saccade 694263343 NA
22 11 509.21 459.07 NaN NaN Saccade 694280025 NA
22 11 523.54 441.89 NaN NaN Saccade 694296647 NA
23 12 525.84 427.01 938.65 476.18 Fixation 694313299 Scene
23 12 525.94 418.51 936.23 490.74 Fixation 694329920 Scene
24 13 525.65 428.19 945.94 481.03 Fixation 694346358 Scene
24 13 526.95 438.15 945.94 502.88 Fixation 694363066 Scene
25 14 527.33 450.51 964.33 520.82 Fixation 694379754 Scene
25 14 524.39 456.04 959.07 526.9 Fixation 694396150 Scene
26 15 522.3 462.2 926.52 524.72 Fixation 694412873 Scene
26 15 521.02 465.16 928.95 524.72 Fixation 694429622 Scene
27 16 520.47 476.46 941.11 506.15 Fixation 694445939 Scene
27 16 518.46 478.31 937.68 506.66 Fixation 694462558 Scene
28 16 515.06 477.73 902.24 558.7 Fixation 694479151 Scene
28 16 514.96 482.26 899.82 558.7 Fixation 694495891 Scene
29 17 513.83 485.03 NaN NaN Saccade 694512394 NA
29 17 515.89 433.23 NaN NaN Saccade 694528959 NA
30 18 516.94 394.71 NaN NaN Saccade 694545427 NA
30 18 517.59 385.84 NaN NaN Saccade 694562046 NA
31 19 518.46 383.59 NaN NaN Saccade 694578908 NA
31 19 518.49 381.86 NaN NaN Saccade 694595345 NA
32 20 515.04 378.31 NaN NaN Saccade 694611986 NA
32 20 514.46 376.41 918.03 417.82 Fixation 694628629 Scene
33 21 512.53 375.64 958.07 425.2 Fixation 694645172 Scene
33 21 509.82 378.28 960.5 422.78 Fixation 694661779 Scene
34 21 507.29 377.75 970.21 434.91 Fixation 694678288 Scene
34 21 507.87 378.73 970.21 432.48 Fixation 694695002 Scene
35 22 509.52 383.41 977.49 439.77 Fixation 694711662 Scene
35 22 507.47 390.9 972.64 449.48 Fixation 694728233 Scene
36 23 507.47 388.05 965.35 456.76 Fixation 694744687 Scene
36 23 506.42 395.57 970.21 449.48 Fixation 694761206 Scene
37 24 507.69 399.43 963.42 477.21 Fixation 694778020 Scene
37 24 510.68 404.71 965.14 483.11 Fixation 694794537 Scene
38 25 509.49 402.65 943.51 466.47 Fixation 694811271 Scene
38 25 507.57 402.59 941.08 473.75 Fixation 694827762 Scene
39 26 506.21 396.43 955.56 487.13 Fixation 694844212 Scene
39 26 503.53 391.78 NaN NaN Saccade 694860876 NA
40 26 494.06 391.22 NaN NaN Saccade 694877560 NA
40 26 456.6 395.97 NaN NaN Saccade 694894141 NA
41 27 432.39 398.22 NaN NaN Saccade 694910694 NA
41 27 431.14 401.76 899.82 483.46 Fixation 694927387 Scene
42 28 430.44 402.26 906.49 515.17 Fixation 694943800 Scene
42 28 430.55 401.69 906.93 514.67 Fixation 694960557 Scene
43 29 426.98 398.63 870.69 490.74 Fixation 694977264 Scene
43 29 428.29 399.78 865.84 493.17 Fixation 694993779 Scene
44 30 428.38 394.23 874.34 478.98 Fixation 695010454 Scene
44 30 426.23 392.79 873.31 477.83 Fixation 695026921 Scene
45 31 429.31 387.99 853.76 505.8 Fixation 695043440 Scene
45 31 430.45 381.36 856.92 499.11 Fixation 695060075 Scene
46 31 436.83 380.94 843.17 457.33 Fixation 695076744 Scene
46 31 441.45 372.89 854.43 449.28 Fixation 695093283 Scene
47 32 447.25 370.2 866.66 475 Fixation 695109875 Scene
47 32 454.1 368.66 873.1 473.18 Fixation 695126460 Scene
47 32 459.48 367.92 NaN NaN Saccade 695142936 NA
48 33 456.82 367.95 NaN NaN Saccade 695159550 NA
49 34 405.59 366.12 NaN NaN Saccade 695176275 NA
49 34 384.32 363.19 NaN NaN Saccade 695192883 NA
50 35 390.1 365.24 793.02 485.89 Fixation 695209528 Scene
50 35 386.97 361.13 795.44 493.17 Fixation 695226104 Scene
51 36 390.72 360.58 795.44 481.03 Fixation 695242556 Scene
51 36 390.9 359.74 797.87 488.31 Fixation 695259095 Scene
52 36 391.11 355.34 805.15 478.6 Fixation 695275875 Scene
52 36 392.52 354.49 807.58 483.46 Fixation 695292491 Scene
53 37 392.95 355.43 797.87 476.18 Fixation 695309211 Scene
53 37 390.82 354.45 800.3 476.18 Fixation 695325628 Scene
54 38 389.63 354.02 793.02 483.46 Fixation 695342182 Scene
54 38 390.14 353.05 793.02 478.6 Fixation 695358735 Scene
55 39 389.17 352.76 788.65 469.05 Fixation 695375442 Scene
55 39 387.52 349.27 787.66 466.59 Fixation 695391923 Scene
56 40 383.06 347.48 785.73 471.32 Fixation 695408499 Scene
56 40 384.65 345.45 788.16 464.04 Fixation 695425350 Scene
57 41 384.75 340.56 780.96 456.81 Fixation 695441731 Scene
57 41 389.9 336.55 788.39 452.71 Fixation 695458204 Scene
58 41 395.51 334.2 790.59 466.47 Fixation 695475011 Scene
58 41 396.94 331.37 788.16 471.32 Fixation 695491569 Scene
59 42 400.05 334.05 788.16 464.04 Fixation 695508169 Scene
59 42 404.64 340.64 795.44 468.89 Fixation 695524835 Scene
60 43 403.62 343.88 797.87 464.04 Fixation 695541362 Scene
60 43 399.86 343.39 797.87 464.04 Fixation 695557830 Scene
61 44 398.51 344.39 800.3 461.61 Fixation 695574644 Scene
61 44 397.18 344.46 788.16 461.61 Fixation 695591262 Scene
62 45 398.78 344.86 793.02 454.33 Fixation 695607795 Scene
62 45 399.79 344.88 790.59 459.19 Fixation 695624388 Scene
62 45 398.66 343.62 790.59 459.19 Fixation 695640796 Scene
63 45 398.92 344.93 783.31 456.76 Fixation 695657542 Scene
64 46 397.51 342.85 785.73 456.76 Fixation 695674142 Scene
64 46 397.75 345.56 780.88 459.19 Fixation 695690732 Scene
65 47 397.92 345.2 791.72 445.94 Fixation 695707363 Scene
65 47 403.32 348.36 797.06 449.73 Fixation 695723940 Scene
66 48 407.12 348.97 795.44 468.89 Fixation 695740451 Scene
66 48 414.38 352.2 795.44 461.61 Fixation 695756945 Scene
67 49 421.48 358.72 807.58 466.47 Fixation 695773768 Scene
67 49 424.9 365.2 NaN NaN Saccade 695790371 NA
68 50 430.11 366.36 NaN NaN Saccade 695807065 NA
68 50 428.31 366.06 774.56 444.32 Fixation 695823509 Scene
69 50 424.97 361.96 853.7 459.19 Fixation 695840051 Scene
69 50 421.36 361.4 843.99 464.04 Fixation 695856700 Scene
70 51 418.05 362.65 860.98 478.6 Fixation 695873320 Scene
70 51 416.51 364.83 858.55 471.32 Fixation 695889898 Scene
70 51 410.23 364.57 865.84 478.6 Fixation 695906500 Scene
71 52 399.34 367.78 894.96 454.33 Fixation 695923053 Scene
72 53 403 364.76 989.63 471.32 Fixation 695939638 Scene
72 53 397.53 369.07 979.92 461.61 Fixation 695956176 Scene
73 54 387.27 370.44 1077.01 473.75 Fixation 695972910 Scene
73 54 381.97 372.59 1089.15 476.18 Fixation 695989528 Scene
74 55 371.71 375.73 1183.81 461.61 Fixation 696006153 Scene
74 55 359.49 375.68 1195.95 464.04 Fixation 696022523 Scene
75 55 351.06 374.43 NaN NaN Saccade 696039137 NA
75 55 425.11 377.46 NaN NaN Saccade 696055742 NA
76 56 515.43 357.91 NaN NaN Saccade 696072527 NA
76 56 603.02 263.56 NaN NaN Saccade 696089194 NA
76 56 700.01 299.88 NaN NaN Saccade 696105607 NA
77 57 774.66 288.06 NaN NaN Saccade 696122215 NA
77 57 828.23 278.71 NaN NaN Saccade 696138755 NA
78 58 869.54 274.41 NaN NaN Saccade 696155394 NA
79 59 955.08 278.47 NaN NaN Saccade 696171910 NA
79 59 1014.47 279.36 NaN NaN Saccade 696188614 NA
80 60 944.11 854.95 NaN NaN Saccade 696205304 NA
80 60 1131.54 248.06 NaN NaN Saccade 696221755 NA
81 60 1195.69 241.12 NaN NaN Saccade 696238386 NA
