frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 0 582.87 81.56 NaN NaN Saccade 467166648 NA
0 0 584.35 80.36 962.89 427.76 Fixation 467183058 Scene
1 1 583.78 83.77 958.82 434.52 Fixation 467199642 Scene
1 1 582.46 86.64 957.57 437.34 Fixation 467216298 Scene
2 2 583.39 87.33 960.64 434.57 Fixation 467232938 Scene
2 2 584.22 87.93 961.42 435.12 Fixation 467249521 Scene
3 2 584.46 89.11 955.56 435.18 Fixation 467266150 Scene
3 2 585.84 88.34 956.81 434.38 Fixation 467282791 Scene
4 3 585.54 87.86 955.66 434.22 Fixation 467299398 Scene
4 3 583.38 87.42 953.73 433.85 Fixation 467315862 Scene
5 4 582.33 87.09 955.41 433.7 Fixation 467332514 Scene
5 4 581.37 86.26 954.61 432.96 Fixation 467349129 Scene
6 5 579.25 83.62 958.59 430.68 Fixation 467365715 Scene
6 5 576.78 82.06 956.26 429.26 Fixation 467382265 Scene
7 6 574.6 78.77 954.65 429.34 Fixation 467398865 Scene
7 6 572.9 76.88 953.1 427.56 Fixation 467415447 Scene
8 7 569.18 77.23 NaN NaN Saccade 467432093 NA
8 7 557.4 87.77 NaN NaN Saccade 467448785 NA
9 7 541.69 105.13 NaN NaN Saccade 467465276 NA
9 7 542.38 105.41 935.57 462.5 Fixation 467481888 Scene
10 8 542.41 104.94 938.31 461.74 Fixation 467498536 Scene
11 9 539.85 103.98 942.41 462.76 Fixation 467514986 Scene
11 9 539.01 102.68 941.62 461.57 Fixation 467531559 Scene
11 9 537.77 102.58 940.46 461.49 Fixation 467548324 Scene
12 10 535.07 100.09 939.07 462.17 Fixation 467564987 Scene
13 11 533.86 99.61 941.18 465.33 Fixation 467581544 Scene
13 11 531.05 97.12 938.64 463.01 Fixation 467598114 Scene
13 11 529.65 97.2 937.33 463.1 Fixation 467614581 Scene
14 12 525.93 93.19 940 464.43 Fixation 467631206 Scene
14 12 523.23 93.26 NaN NaN Saccade 467647917 NA
15 12 512.31 86.02 NaN NaN Saccade 467664568 NA
15 12 504.98 80.63 NaN NaN Saccade 467680997 NA
16 13 503.65 78.93 930.93 455.44 Fixation 467697648 Scene
16 13 500.74 77.62 928.42 454.18 Fixation 467714116 Scene
17 14 499.01 77.9 933.09 453.43 Fixation 467730839 Scene
17 14 499.42 78.31 933.42 453.82 Fixation 467747400 Scene
18 15 498.45 77.96 936.81 451.92 Fixation 467764004 Scene
18 15 498.14 77.31 936.58 451.31 Fixation 467780679 Scene
19 16 496.95 76.6 939.44 448.7 Fixation 467797136 Scene
19 16 495.41 76.97 937.99 448.99 Fixation 467813709 Scene
20 17 495.82 76.88 941.29 447.1 Fixation 467830345 Scene
20 17 494.65 76.82 940.21 446.99 Fixation 467846987 Scene
21 17 494.94 76.83 941.64 447.3 Fixation 467863637 Scene
21 17 494.62 77.03 941.31 447.49 Fixation 467880132 Scene
22 18 494.02 80.46 941.99 446.77 Fixation 467896769 Scene
22 18 494.53 83.53 942.14 449.64 Fixation 467913310 Scene
23 19 494.95 83.89 945.62 444.98 Fixation 467929977 Scene
23 19 493.05 82.44 943.91 443.63 Fixation 467946573 Scene
24 20 491.53 81.29 945.71 437.19 Fixation 467963159 Scene
24 20 493.21 80.98 947.32 436.98 Fixation 467979812 Scene
25 21 493.76 81.05 941.61 430.83 Fixation 467996424 Scene
25 21 495.15 82.55 942.75 432.3 Fixation 468012900 Scene
26 22 497.04 83.06 943.38 427.76 Fixation 468029565 Scene
26 22 498.18 80.91 944.72 425.75 Fixation 468046151 Scene
27 22 500.15 79.14 943.49 423.91 Fixation 468062805 Scene
27 22 502.18 79.7 945.31 424.5 Fixation 468079388 Scene
28 23 504.62 78.26 944.61 420.84 Fixation 468095900 Scene
28 23 506.52 80.49 946.23 422.93 Fixation 468112413 Scene
29 24 507.78 79.07 945.98 417.41 Fixation 468129053 Scene
29 24 508.64 77.87 NaN NaN Blink 468145674 NA
30 25 511.41 80.05 NaN NaN Blink 468162372 NA
30 25 512.8 86.77 NaN NaN Blink 468178928 NA
31 26 515.92 97.79 NaN NaN Blink 468195520 NA
31 26 517.39 130.4 NaN NaN Blink 468212044 NA
32 27 506.85 431.32 NaN NaN Blink 468228688 NA
32 27 NaN NaN NaN NaN Blink 468245308 NA
33 27 NaN NaN NaN NaN Blink 468261909 NA
33 27 NaN NaN NaN NaN Blink 468278517 NA
34 28 524.13 113.2 NaN NaN Blink 468295127 NA
34 28 531.55 86.04 NaN NaN Blink 468311506 NA
35 29 530.18 89.27 NaN NaN Blink 468328389 NA
35 29 529.18 93.73 NaN NaN Blink 468344889 NA
36 30 527.85 96.47 NaN NaN Blink 468361525 NA
36 30 528.37 98.24 948.62 419.17 Fixation 468378020 Scene
37 31 528.07 97.18 949.61 410.67 Fixation 468394642 Scene
37 31 528.25 98.02 949.72 411.45 Fixation 468411186 Scene
38 32 527.95 96.73 950.91 402.86 Fixation 468427804 Scene
38 32 528.11 95.4 951.22 401.56 Fixation 468444532 Scene
39 32 528.9 94.1 NaN NaN Saccade 468461201 NA
39 32 530.61 88.97 NaN NaN Saccade 468477640 NA
40 33 532.75 84.69 NaN NaN Saccade 468494248 NA
40 33 533.05 83.15 NaN NaN Saccade 468510770 NA
41 34 532.33 80.13 NaN NaN Saccade 468527302 NA
