frame_etg frame_gar X Y X_gar Y_gar event_type code loc
1 -12 550.155 527.13 NaN NaN Blink 1646260170 NA
3 -10 NaN NaN NaN NaN Blink 1646293359 NA
3 -10 662.88 347.01 NaN NaN Blink 1646326414 NA
3 -10 486.615 421.545 NaN NaN Blink 1646359490 NA
4 -9 485.8875 423.375 NaN NaN Blink 1646392470 NA
5 -8 485.1825 424.77 NaN NaN Blink 1646425653 NA
7 -7 485.6325 424.965 NaN NaN Blink 1646458727 NA
7 -7 487.65 429.3075 NaN NaN Fixation 1646491920 NA
8 -6 489.33 431.7975 NaN NaN Fixation 1646525049 NA
9 -5 491.9025 436.7475 NaN NaN Fixation 1646558163 NA
11 -3 494.97 439.7325 NaN NaN Fixation 1646591251 NA
11 -3 495.2325 438.585 NaN NaN Fixation 1646624230 NA
12 -2 498.5325 438.5625 NaN NaN Fixation 1646657542 NA
13 -2 499.785 439.2225 NaN NaN Fixation 1646690515 NA
14 -1 499.5075 438.195 NaN NaN Fixation 1646723674 NA
16 1 500.175 437.22 NaN NaN Saccade 1646756876 NA
17 2 512.16 437.4675 NaN NaN Saccade 1646789852 NA
17 2 512.685 437.7 1050.22 504.37 Fixation 1646823932 Scene
18 2 513.9075 436.0125 1052.26 497.14 Fixation 1646856028 Scene
18 2 513.03 434.97 1056.3 497.14 Fixation 1646889093 Scene
20 4 513.3375 431.925 1021.15 493.91 Fixation 1646922380 Scene
21 5 511.2825 430.02 1048.23 497.14 Fixation 1646955411 Scene
22 6 507.2175 428.6175 1025.84 483.93 Fixation 1646988498 Scene
24 7 506.4975 427.2375 1036.13 505.21 Fixation 1647021597 Scene
25 8 504.9375 429.6075 1052.26 497.14 Fixation 1647054774 Scene
26 9 504.645 429.24 1011.59 484.81 Fixation 1647087765 Scene
26 9 503.595 429.975 1011.02 485.45 Fixation 1647120814 Scene
27 10 502.14 431.0325 1040.16 513.27 Fixation 1647154334 Scene
29 12 503.01 433.38 1036.13 509.24 Fixation 1647187257 Scene
30 12 503.07 434.04 1010.33 519.74 Fixation 1647220208 Scene
31 13 505.125 435.4425 1028.06 521.34 Fixation 1647253384 Scene
31 13 506.6925 436.8525 1024.03 517.31 Fixation 1647286395 Scene
33 15 508.65 436.4175 1028.06 517.31 Fixation 1647319491 Scene
34 16 509.8725 433.38 1051.99 526.22 Fixation 1647352910 Scene
35 17 511.59 433.9275 1028.06 529.41 Fixation 1647385748 Scene
37 18 512.7525 433.5375 1015.49 541.89 Fixation 1647418733 Scene
37 18 513.36 433.3575 1016.29 541.61 Fixation 1647455887 Scene
38 19 514.05 433.5075 1016.61 535.23 Fixation 1647485092 Scene
39 20 512.9625 434.415 1024.03 537.47 Fixation 1647518248 Scene
41 22 510.4425 434.6325 1024.03 529.41 Fixation 1647551209 Scene
41 22 509.0775 436.2225 1024.03 529.41 Fixation 1647584334 Scene
42 22 506.1975 436.875 NaN NaN Saccade 1647617501 NA
43 23 501.09 441.21 NaN NaN Saccade 1647650529 NA
44 24 499.2075 442.02 982.32 506.09 Fixation 1647684421 Scene
44 24 497.46 442.8525 981.25 507.15 Fixation 1647716810 Scene
46 26 494.925 445.1025 987.73 513.27 Fixation 1647749969 Scene
47 26 493.905 443.8875 NaN NaN Saccade 1647783086 NA
48 27 471.525 444.585 NaN NaN Saccade 1647816099 NA
50 29 469.59 445.125 990.81 497.82 Fixation 1647849361 Scene
51 30 469.2225 443.6925 963.85 491.77 Fixation 1647882368 Scene
51 30 469.8525 443.19 964.51 491.29 Fixation 1647915498 Scene
52 31 470.9325 441.51 979.66 529.41 Fixation 1647948742 Scene
54 32 472.155 439.38 991.76 517.31 Fixation 1647981632 Scene
55 33 472.9725 436.3125 987.73 497.14 Fixation 1648014752 Scene
