frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 -3 383.68 342.56 NaN NaN Fixation 528419128 NA
1 -2 387.04 345.16 NaN NaN Fixation 528435996 NA
1 -2 389.18 342.81 NaN NaN Fixation 528452346 NA
2 -1 392.39 345.28 NaN NaN Fixation 528469022 NA
2 -1 394.08 339.24 NaN NaN Fixation 528485541 NA
3 -0 391.55 355.05 408.23 530.53 Fixation 528502229 NA
3 -0 393.31 340.63 404.24 554.46 Fixation 528518663 NA
4 0 393.87 344.5 428.16 534.52 Fixation 528535391 Scene
5 1 392.22 347.28 440.13 518.57 Fixation 528552136 Scene
5 1 393.13 346.01 444.11 514.58 Fixation 528568471 Scene
5 1 393.5 343.75 444.11 514.58 Fixation 528585139 Scene
6 2 394.9 350.07 428.16 522.56 Fixation 528601646 Scene
6 2 398.45 347.81 NaN NaN Saccade 528618221 NA
7 3 419.25 354.91 NaN NaN Saccade 528635004 NA
7 3 457.6 366.03 NaN NaN Saccade 528651510 NA
8 4 464.14 367.28 NaN NaN Saccade 528668076 NA
8 4 464.51 367.92 503.93 514.58 Fixation 528684769 Scene
9 5 464.33 368.27 535.83 506.61 Fixation 528701345 Scene
9 5 466.27 369.06 527.85 518.57 Fixation 528717863 Scene
10 5 463.55 373.1 539.81 526.54 Fixation 528734359 Scene
10 5 464.47 369.39 535.83 514.58 Fixation 528751125 Scene
11 6 467.93 369.9 571.71 514.58 Fixation 528767799 Scene
11 6 467.71 369.62 571.71 514.58 Fixation 528784331 Scene
12 7 466.95 369.07 582.77 500.95 Fixation 528801031 Scene
12 7 467.69 367.7 577.32 503.68 Fixation 528817346 Scene
13 8 468.92 371.78 673.85 516.21 Fixation 528834135 Scene
13 8 468.22 371.45 673.2 516.02 Fixation 528850745 Scene
14 9 470.1 379.48 659.79 566.24 Fixation 528867359 Scene
14 9 470.43 379.61 660.23 566.1 Fixation 528883880 Scene
15 10 471.92 385.05 664.46 521.69 Fixation 528900445 Scene
15 10 476.03 381.85 669.58 515.26 Fixation 528916971 Scene
15 10 479.23 385.32 672.19 519.35 Fixation 528933605 Scene
16 10 478.09 386.78 NaN NaN Saccade 528950257 NA
17 11 469.41 371.55 NaN NaN Saccade 528966870 NA
17 11 470 374.46 702.22 510.71 Fixation 528983526 Scene
18 12 473.21 376.76 712.95 504.43 Fixation 529000060 Scene
18 12 474.09 376.9 714.59 504.38 Fixation 529016469 Scene
19 13 476.14 386.29 732.77 514.59 Fixation 529033121 Scene
19 13 477.19 383.1 735.5 517.32 Fixation 529049875 Scene
20 14 477.27 388.79 728.49 502.41 Fixation 529066499 Scene
20 14 477.87 392.46 729.54 506.05 Fixation 529082961 Scene
21 15 478.19 391.06 747.43 502.5 Fixation 529099562 Scene
21 15 477.77 397.5 746.23 510 Fixation 529116406 Scene
22 15 478.26 397.99 757.32 517.32 Fixation 529132855 Scene
22 15 479.35 394.2 762.77 511.86 Fixation 529149427 Scene
23 16 482.2 394.94 774.92 509.79 Fixation 529165967 Scene
23 16 482.24 401.69 775.9 517.81 Fixation 529182624 Scene
24 17 484.75 399.83 779.42 523.25 Fixation 529199154 Scene
24 17 487.29 400.1 782.15 523 Fixation 529215656 Scene
25 18 485.12 399.84 NaN NaN Saccade 529232199 NA
25 18 467.94 402.15 NaN NaN Saccade 529248993 NA
26 19 464.5 402.84 NaN NaN Saccade 529265637 NA
26 19 466.1 402.52 769.29 505.9 Fixation 529282118 Scene
27 20 465.51 401.86 788.01 503.77 Fixation 529298791 Scene
27 20 466.05 404.43 788.76 506.31 Fixation 529315273 Scene
28 20 467.16 400.42 790.87 494.35 Fixation 529331918 Scene
28 20 466.24 403.53 790.02 497.63 Fixation 529348661 Scene
29 21 468.98 402.02 779.75 525.88 Fixation 529365270 Scene
29 21 468.34 401.25 779.09 525.17 Fixation 529381756 Scene
30 22 470.62 401.61 808.15 509.31 Fixation 529398394 Scene
30 22 471.83 400.59 809.27 508.14 Fixation 529414846 Scene
30 22 472.06 399.77 809.45 507.27 Fixation 529431480 Scene
31 23 473.52 400.72 790.59 489.56 Fixation 529448133 Scene
32 24 473.44 399.16 831.35 504.47 Fixation 529464795 Scene
32 24 474.02 403 832.16 508.4 Fixation 529481342 Scene
33 25 474.23 403.22 822.2 501.62 Fixation 529497972 Scene
33 25 476.38 403.07 824.35 501.27 Fixation 529514315 Scene
34 25 476.19 404.29 838.44 500.85 Fixation 529531006 Scene
34 25 477 405.64 839.32 502.12 Fixation 529547621 Scene
35 26 478.93 408.09 881.06 504.53 Fixation 529564409 Scene
35 26 479.2 411.37 882.33 508.04 Fixation 529580919 Scene
36 27 479.41 412.34 847.02 505.98 Fixation 529597516 Scene
36 27 482.11 412.8 NaN NaN Saccade 529614011 NA
37 28 507.8 411.05 NaN NaN Saccade 529630617 NA
37 28 523.28 409.03 NaN NaN Saccade 529647229 NA
38 29 528.92 410.63 NaN NaN Saccade 529663950 NA
38 29 529.76 409.05 NaN NaN Saccade 529680496 NA
39 30 529.82 407.18 NaN NaN Saccade 529697135 NA
39 30 531.42 405.79 NaN NaN Saccade 529713642 NA
40 30 530.63 404.05 NaN NaN Saccade 529730066 NA
40 30 548.6 392.73 NaN NaN Saccade 529746765 NA
41 31 557.99 386.98 NaN NaN Saccade 529763473 NA
41 31 558.39 386.64 958.95 475.26 Fixation 529780024 Scene
42 32 559.6 385.92 967.31 471.39 Fixation 529796656 Scene
42 32 559.12 389.35 966.86 474.89 Fixation 529813164 Scene
43 33 559.31 394.29 973.09 477.15 Fixation 529829783 Scene
43 33 559.56 391.75 973.33 474.56 Fixation 529846345 Scene
44 34 559.74 394.1 982.46 474.84 Fixation 529863077 Scene
44 34 559.07 395.11 981.83 475.91 Fixation 529879634 Scene
45 35 559.34 395.28 987.78 476.06 Fixation 529896262 Scene
45 35 560.42 394.48 988.81 475.18 Fixation 529912757 Scene
45 35 560.11 395.31 988.53 476.03 Fixation 529929298 Scene
46 35 559.31 393.02 987.17 474.76 Fixation 529945896 Scene
47 36 559.71 391.42 995.01 477.52 Fixation 529962449 Scene
47 36 562.86 392.77 998.08 478.64 Fixation 529979247 Scene
48 37 564.39 386.2 1010.83 470.66 Fixation 529995941 Scene
48 37 565.94 387.05 1012.41 471.37 Fixation 530012398 Scene
49 38 568.3 380.83 1014.67 472.14 Fixation 530028842 Scene
49 38 568.24 386.12 1014.8 477.37 Fixation 530045609 Scene
50 39 567.52 382.07 NaN NaN Saccade 530062236 NA
50 39 559.37 387.59 NaN NaN Saccade 530078785 NA
51 40 512.15 401.28 NaN NaN Saccade 530095341 NA
51 40 495.03 406.37 NaN NaN Saccade 530111899 NA
52 40 494.63 408.09 951.64 507.74 Fixation 530128439 Scene
52 40 495.26 408.1 952.24 507.71 Fixation 530145124 Scene
53 41 492.71 406.02 960.76 501.76 Fixation 530161614 Scene
53 41 493.4 407.67 961.51 503.31 Fixation 530178387 Scene
54 42 494.04 405.54 970.29 497.65 Fixation 530195015 Scene
54 42 495.53 406.18 971.77 498.17 Fixation 530211417 Scene
55 43 494.09 405.11 959.43 505.03 Fixation 530228019 Scene
55 43 496.54 405.63 961.8 505.44 Fixation 530244747 Scene
56 44 494.84 406.48 970.85 504.24 Fixation 530261373 Scene
56 44 497.36 406.24 973.31 503.87 Fixation 530277986 Scene
57 45 497.83 405.61 970.48 506.62 Fixation 530294541 Scene
