frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 2 437.54 211.72 NaN NaN Saccade 2017449907 NA
1 3 436.29 211.71 892.02 179.79 Fixation 2017466388 Scene
1 3 436.05 211.38 891.81 179.39 Fixation 2017483236 Scene
2 3 435.19 209.89 854.16 194.57 Fixation 2017499451 Scene
2 3 433.35 206.22 852 190.32 Fixation 2017516004 Scene
3 4 432.77 202.88 861.33 193.69 Fixation 2017533213 Scene
3 4 431.74 198.74 860.32 189.04 Fixation 2017549286 Scene
4 5 429.71 200.78 849.12 196.17 Fixation 2017565840 Scene
4 5 430.1 196.12 849.28 190.83 Fixation 2017582470 Scene
5 6 429.98 197.42 852.96 197.79 Fixation 2017599128 Scene
5 6 429.8 196.34 852.77 196.61 Fixation 2017615633 Scene
6 7 429.71 197.8 853.62 196.06 Fixation 2017632220 Scene
6 7 431.05 197.74 855.03 195.95 Fixation 2017648877 Scene
7 7 429.87 198.11 868.29 197.58 Fixation 2017665502 Scene
8 8 431.45 199.42 843.12 198.32 Fixation 2017682063 Scene
8 8 429.72 201.41 841.41 200.58 Fixation 2017698609 Scene
8 8 503.32 144.36 916.89 134.24 Fixation 2017715126 Scene
9 9 503.23 146.58 922.15 134.94 Fixation 2017732402 Scene
9 9 431.26 205.52 848.03 201.65 Fixation 2017748499 Scene
9 9 500.4 148.5 919.23 137.14 Fixation 2017765167 Scene
10 10 429.95 211.68 860.45 203.94 Fixation 2017781649 Scene
11 11 430.36 212.97 854.72 195.26 Fixation 2017798130 Scene
12 12 428.38 215.35 841.76 197.85 Fixation 2017814827 Scene
12 12 428.37 214.92 841.73 197.36 Fixation 2017831486 Scene
12 12 428.3 215.9 841.7 198.48 Fixation 2017848084 Scene
13 12 428.71 217.02 860.82 205 Fixation 2017864671 Scene
13 12 427.63 218.13 859.66 206.18 Fixation 2017881237 Scene
14 13 427.56 218.94 850.11 187.52 Fixation 2017897758 Scene
14 13 427.26 223.15 849.69 192.63 Fixation 2017914337 Scene
15 14 428.28 223.99 853.44 204.25 Fixation 2017931085 Scene
15 14 428.29 224.28 853.44 204.57 Fixation 2017947595 Scene
16 15 427.15 227.93 842.14 206.34 Fixation 2017964246 Scene
16 15 426.08 228.5 841.02 207.02 Fixation 2017980747 Scene
17 16 426.83 228.12 848.64 207.36 Fixation 2017997370 Scene
17 16 423.92 229.08 845.57 208.51 Fixation 2018014014 Scene
18 17 423.97 229.51 842.48 211.77 Fixation 2018030594 Scene
18 17 422.97 228.62 841.38 210.76 Fixation 2018047070 Scene
