frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 0 474.37 347.24 914.58 502.77 Fixation 1974815735 Scene
1 1 469.11 346.77 912.13 494.12 Fixation 1974832541 Scene
2 2 468.31 346.46 913.6 491.63 Fixation 1974848823 Scene
2 2 467.87 344.26 913.19 489.45 Fixation 1974865481 Scene
3 2 470.02 344.9 898.48 505.65 Fixation 1974882195 Scene
3 2 469.08 344.84 897.53 505.6 Fixation 1974898991 Scene
3 2 468.54 345.61 896.95 506.4 Fixation 1974915252 Scene
4 3 467.41 343.32 909.48 494.83 Fixation 1974931847 Scene
4 3 464.85 341.72 907.11 493.41 Fixation 1974948471 Scene
5 4 466.38 343.86 908.58 484.64 Fixation 1974965149 Scene
5 4 466.48 345.07 908.71 485.83 Fixation 1974981713 Scene
6 5 465.72 343.58 NaN NaN Saccade 1974998344 NA
6 5 470.48 347.24 NaN NaN Saccade 1975014911 NA
7 6 493.51 361.7 NaN NaN Saccade 1975031475 NA
8 7 505.35 372.7 NaN NaN Saccade 1975047959 NA
8 7 506.06 373.37 945.75 511.49 Fixation 1975064605 Scene
8 7 506.06 374.47 945.77 512.5 Fixation 1975081371 Scene
9 7 506.17 376.41 933.78 526.59 Fixation 1975097958 Scene
10 8 508.53 377.39 956.31 513.63 Fixation 1975114712 Scene
10 8 507.29 378.11 955.02 514.46 Fixation 1975130964 Scene
10 8 509.52 377.87 957.41 514.01 Fixation 1975147645 Scene
11 9 509.27 376.99 953.16 516.77 Fixation 1975164270 Scene
11 9 509.65 376.32 953.54 516.06 Fixation 1975180896 Scene
12 10 509.29 378.12 945.32 514.93 Fixation 1975197641 Scene
12 10 512.18 376.71 948.01 513.64 Fixation 1975214116 Scene
13 11 510.31 376.44 950.38 503.39 Fixation 1975230640 Scene
14 12 512.85 372.78 958.1 532.02 Fixation 1975247256 Scene
14 12 513.3 372.7 958.56 531.94 Fixation 1975263732 Scene
14 12 513.79 374.12 959.16 533.66 Fixation 1975280427 Scene
15 12 516.27 378.03 953.03 498.46 Fixation 1975297366 Scene
16 13 515.32 378.58 927.73 534.74 Fixation 1975313784 Scene
16 13 515.86 380.52 928.09 536.6 Fixation 1975330244 Scene
16 13 516.38 381.93 928.46 537.94 Fixation 1975346727 Scene
17 14 515.57 381.47 963.65 519.07 Fixation 1975363382 Scene
17 14 514.04 382.23 NaN NaN Blink 1975380209 NA
18 15 512.89 383.01 NaN NaN Blink 1975396913 NA
18 15 500.34 365.85 NaN NaN Blink 1975413235 NA
19 16 474.3 342.75 NaN NaN Blink 1975429709 NA
19 16 NaN NaN NaN NaN Blink 1975446358 NA
20 17 NaN NaN NaN NaN Blink 1975463090 NA
20 17 NaN NaN NaN NaN Blink 1975479557 NA
21 17 NaN NaN NaN NaN Blink 1975496383 NA
21 17 490.67 450.74 NaN NaN Blink 1975512809 NA
22 18 446.44 360 NaN NaN Blink 1975529533 NA
23 19 453.4 337.94 NaN NaN Blink 1975546025 NA
23 19 452.05 330.65 NaN NaN Blink 1975562603 NA
23 19 454.79 329.32 903.84 484.37 Fixation 1975579473 Scene
24 20 456 326.2 897.5 479.25 Fixation 1975595842 Scene
24 20 456.15 326.2 897.65 479.26 Fixation 1975612385 Scene
25 21 456.38 324.31 895.68 471.91 Fixation 1975628869 Scene
25 21 454.7 326.95 894.01 474.55 Fixation 1975645559 Scene
26 22 450.79 328.07 892.32 473.18 Fixation 1975662086 Scene
26 22 452.19 331.03 893.88 476.1 Fixation 1975679006 Scene
27 22 448.65 333.01 886.73 496.64 Fixation 1975695265 Scene
27 22 451.54 338.62 882.74 488.66 Fixation 1975711943 Scene
28 23 452.77 342.6 892.9 485.33 Fixation 1975728556 Scene
28 23 454.46 344.81 894.77 487.53 Fixation 1975745077 Scene
29 24 454.99 347.6 901.99 484.44 Fixation 1975761771 Scene
29 24 455.32 346.37 902.34 483.17 Fixation 1975778440 Scene
30 25 457.17 345.3 908.5 476.37 Fixation 1975794952 Scene
30 25 459.93 345.36 911.46 476.3 Fixation 1975811639 Scene
31 26 461.03 345.98 879.24 518.88 Fixation 1975828028 Scene
31 26 463.72 344.99 NaN NaN Saccade 1975844596 NA
32 27 471.38 351.36 NaN NaN Saccade 1975861235 NA
33 27 468.61 351.52 950.23 486.13 Fixation 1975878036 Scene
33 27 467.83 354.92 950 489.24 Fixation 1975894980 Scene
33 27 464.6 359.86 947.67 493.78 Fixation 1975911049 Scene
34 28 463.18 360.97 914.77 485.17 Fixation 1975927600 Scene
34 28 461.42 360.4 913.15 484.75 Fixation 1975944203 Scene
35 29 464.15 359.81 925.8 496.72 Fixation 1975961003 Scene
35 29 463.5 356.02 924.89 493.06 Fixation 1975977621 Scene
36 30 464.35 353.75 910.82 497.95 Fixation 1975994154 Scene
36 30 463.48 354.59 909.86 498.82 Fixation 1976010764 Scene
37 31 466.14 351.8 919.15 498.13 Fixation 1976027301 Scene
37 31 465.7 352.91 918.58 499.34 Fixation 1976043722 Scene
38 32 463.84 350.91 920.75 493.5 Fixation 1976060394 Scene
39 32 464.5 344.84 960 493.71 Fixation 1976077092 Scene
39 32 462.65 341.89 960 495.54 Fixation 1976093656 Scene
39 32 463.07 339.65 960 497.82 Fixation 1976110313 Scene
40 33 465.26 336.16 873.29 511.69 Fixation 1976126737 Scene
40 33 466.49 335.37 874.56 511.05 Fixation 1976143333 Scene
41 34 470.41 336.37 861.71 522.39 Fixation 1976160078 Scene
41 34 471.84 336.34 862.96 522.44 Fixation 1976176747 Scene
42 35 471.83 335.96 914.6 490.45 Fixation 1976193404 Scene
42 35 474.07 336.7 917.12 491.26 Fixation 1976209867 Scene
43 36 475.99 338.07 927.76 490.07 Fixation 1976226412 Scene
43 36 478.89 338.44 930.95 490.27 Fixation 1976243054 Scene
44 37 479.14 338.3 957.12 490.81 Fixation 1976259561 Scene
44 37 476.75 337.37 954.64 490.01 Fixation 1976276263 Scene
45 37 483.7 339.46 902.1 503.58 Fixation 1976293290 Scene
45 37 489.81 342.85 907.23 506.68 Fixation 1976309460 Scene
46 38 487.03 342.9 945.04 500.47 Fixation 1976326077 Scene
46 38 485.59 339.49 943.24 496.9 Fixation 1976342544 Scene
47 39 481.89 336.71 894.67 478.92 Fixation 1976359179 Scene
47 39 481.2 336.82 893.99 479.07 Fixation 1976375903 Scene
48 40 480.73 336.36 923.82 495.06 Fixation 1976392525 Scene
48 40 482.4 336.05 925.48 494.75 Fixation 1976408945 Scene
49 41 481.95 336.64 910.51 498.64 Fixation 1976425515 Scene
49 41 483.38 339.94 911.68 501.77 Fixation 1976442083 Scene
50 42 481.11 336.94 938.44 481.9 Fixation 1976458813 Scene
50 42 483.48 337.98 941.13 482.85 Fixation 1976475463 Scene
51 42 482.84 339.72 929.77 493.6 Fixation 1976491953 Scene
51 42 482.72 339.94 NaN NaN Saccade 1976508559 NA
52 43 477.11 340.23 NaN NaN Saccade 1976525091 NA
52 43 467.76 335.54 NaN NaN Saccade 1976541606 NA
53 44 468.41 338.25 924.13 493.04 Fixation 1976558277 Scene
53 44 466.05 335.19 921.62 489.79 Fixation 1976575010 Scene
54 45 467.38 337.35 912.4 484.97 Fixation 1976591577 Scene
54 45 463.19 336.96 907.69 484.77 Fixation 1976608072 Scene
55 46 462.42 333.44 919.82 478.22 Fixation 1976624631 Scene
55 46 464.06 333.94 921.52 478.65 Fixation 1976641203 Scene
56 47 464.95 331.09 908.14 481.7 Fixation 1976657952 Scene
56 47 464.24 332.7 907.38 483.43 Fixation 1976674665 Scene
57 47 465.97 333.39 912.7 484.18 Fixation 1976691152 Scene
57 47 464.96 331.31 911.57 482.16 Fixation 1976707950 Scene
58 48 466.98 330.09 911.12 484.65 Fixation 1976724224 Scene
58 48 469.95 329.37 914.3 483.77 Fixation 1976740753 Scene
