frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 0 615.63 357.03 NaN NaN Saccade 1683320137 NA
1 1 642.33 384.08 NaN NaN Saccade 1683336723 NA
1 1 655.19 393.55 NaN NaN Saccade 1683353278 NA
1 1 676.63 407.56 NaN NaN Saccade 1683369917 NA
2 2 677.57 407.47 1036.29 518.15 Fixation 1683386589 Scene
2 2 678.71 406.64 1037.46 517.19 Fixation 1683403321 Scene
3 2 675.96 406.55 1041.05 512.74 Fixation 1683419686 Scene
3 2 679.3 404 1044.69 509.77 Fixation 1683436256 Scene
4 3 680.08 403.68 1043.16 508.73 Fixation 1683452839 Scene
5 4 678.68 404.15 1039.91 514.11 Fixation 1683469460 Scene
5 4 679.93 405.22 1041.06 515.14 Fixation 1683486241 Scene
5 4 680.47 404.85 1041.58 514.71 Fixation 1683502698 Scene
6 5 679.36 404.93 1046.52 507.38 Fixation 1683519279 Scene
7 6 679.43 406.24 1048.17 507.3 Fixation 1683535937 Scene
7 6 679.26 407.43 1047.97 508.51 Fixation 1683552476 Scene
7 6 679.94 409.77 1048.61 510.8 Fixation 1683569009 Scene
8 7 679.83 409.92 1047.77 510.78 Fixation 1683585943 Scene
8 7 680.68 412.23 1048.67 512.97 Fixation 1683602378 Scene
9 7 680.04 411.81 1040.93 516.2 Fixation 1683618911 Scene
9 7 681.69 411.66 1042.66 515.9 Fixation 1683635496 Scene
10 8 681.83 411.55 1041.5 516.01 Fixation 1683652438 Scene
10 8 680.71 412.72 1040.34 517.4 Fixation 1683668707 Scene
11 9 683.31 412.8 NaN NaN Saccade 1683685391 NA
12 10 708.05 402 NaN NaN Saccade 1683701852 NA
12 10 719 394.14 NaN NaN Saccade 1683718338 NA
12 10 718.84 393.07 1077.71 493.31 Fixation 1683734995 Scene
13 11 718.33 394.75 1072.72 501.55 Fixation 1683751690 Scene
14 12 717.87 392.23 1071.86 500.5 Fixation 1683768516 Scene
14 12 718.95 394.15 1072.81 502.5 Fixation 1683784717 Scene
14 12 718.68 395.61 1072.49 504.11 Fixation 1683801489 Scene
15 12 718.08 395.87 1084.96 493.71 Fixation 1683818044 Scene
15 12 716.39 394.94 1083.19 492.87 Fixation 1683834552 Scene
16 13 718.14 395.38 1081.31 497.39 Fixation 1683851158 Scene
17 14 719.5 396.34 1082.64 495.96 Fixation 1683867861 Scene
17 14 718.22 396.01 1081.4 495.74 Fixation 1683884488 Scene
18 15 719.01 396.27 1081.49 498.75 Fixation 1683900931 Scene
18 15 718.92 394.77 1081.33 497.26 Fixation 1683917449 Scene
18 15 717.61 393.37 1080.05 495.97 Fixation 1683934156 Scene
19 16 718.4 394.33 1080.31 496.58 Fixation 1683950876 Scene
20 17 718.06 394.71 1078.08 493.91 Fixation 1683967325 Scene
20 17 719.66 394.92 1079.61 493.98 Fixation 1683983971 Scene
20 17 718.66 394.68 1078.65 493.82 Fixation 1684000451 Scene
21 17 719.16 394.44 1079.97 492.76 Fixation 1684017368 Scene
21 17 719.29 393.88 1080.09 492.17 Fixation 1684033658 Scene
22 18 719.28 394.55 1082.91 492.98 Fixation 1684050264 Scene
22 18 719.85 394.93 1083.47 493.31 Fixation 1684066829 Scene
23 19 719.26 394.51 1083.81 488.53 Fixation 1684083427 Scene
24 20 719.34 396.07 1082.65 489.55 Fixation 1684100308 Scene
24 20 719.72 396.34 1083.02 489.8 Fixation 1684116599 Scene
24 20 719.4 398.22 1082.75 491.7 Fixation 1684133248 Scene
25 21 719.53 397.42 1068.96 482.52 Fixation 1684149838 Scene
25 21 719.22 397.83 NaN NaN Saccade 1684166430 NA
26 22 716.06 397.12 NaN NaN Saccade 1684183048 NA
26 22 659.46 365.29 NaN NaN Saccade 1684199557 NA
27 22 584.17 313.85 NaN NaN Saccade 1684216224 NA
27 22 529.67 285.02 NaN NaN Saccade 1684232781 NA
28 23 519.81 281.24 NaN NaN Saccade 1684249523 NA
28 23 519.13 282.28 888.34 376.99 Fixation 1684266130 Scene
29 24 519.89 283.46 865.24 387.9 Fixation 1684282608 Scene
30 25 519.77 285.97 897.28 379.31 Fixation 1684299145 Scene
30 25 522.42 288.39 899.26 381.59 Fixation 1684315828 Scene
30 25 523.72 289.72 900.2 382.86 Fixation 1684332402 Scene
31 26 520.36 288.44 890.7 387.08 Fixation 1684349715 Scene
31 26 522.07 290.02 892.35 388.45 Fixation 1684365716 Scene
32 27 520.93 290.3 NaN NaN Saccade 1684382331 NA
32 27 523.01 309.51 NaN NaN Saccade 1684398885 NA
33 27 504.2 276.02 NaN NaN Saccade 1684415503 NA
33 27 503.41 278.48 865.24 373.1 Fixation 1684431995 Scene
34 28 503.33 278.43 860.58 366.19 Fixation 1684448585 Scene
34 28 502.68 279.14 859.97 367.07 Fixation 1684465253 Scene
35 29 502.53 278.79 856.4 370.75 Fixation 1684481789 Scene
35 29 502.24 279.86 856.22 371.9 Fixation 1684498484 Scene
36 30 502.27 277.87 872.55 369.12 Fixation 1684515028 Scene
37 31 506.15 279.77 861 365.49 Fixation 1684531511 Scene
37 31 505.77 280.87 860.66 366.75 Fixation 1684548161 Scene
37 31 506.84 280.78 861.71 366.52 Fixation 1684564835 Scene
38 32 509.24 279.27 866.08 352.36 Fixation 1684581802 Scene
38 32 510.45 279.48 NaN NaN Saccade 1684598150 NA
39 32 516.49 288.92 NaN NaN Saccade 1684614691 NA
39 32 547.11 362.91 NaN NaN Saccade 1684631083 NA
40 33 577.74 442.67 NaN NaN Saccade 1684647706 NA
41 34 588.15 474.66 NaN NaN Saccade 1684664498 NA
41 34 587.08 473.44 905.93 583.97 Fixation 1684681093 Scene
41 34 587.04 472.17 909.63 587.67 Fixation 1684697812 Scene
42 35 585.58 470.45 917.03 587.67 Fixation 1684714251 Scene
42 35 586.48 469.69 928.13 583.97 Fixation 1684730818 Scene
43 36 583.7 469.38 924.43 580.27 Fixation 1684747364 Scene
43 36 583.82 468.13 924.43 580.27 Fixation 1684763947 Scene
44 37 582.71 467.33 940.26 564.89 Fixation 1684780546 Scene
44 37 579.11 466.04 936.79 563.87 Fixation 1684797553 Scene
45 37 577.68 466.22 917.03 580.27 Fixation 1684813820 Scene
45 37 576.69 466.72 920.73 580.27 Fixation 1684830210 Scene
46 38 574.5 468.27 928.13 580.27 Fixation 1684846824 Scene
47 39 570.52 466.17 952.67 553.03 Fixation 1684863605 Scene
47 39 570.11 465.72 952.27 552.6 Fixation 1684880316 Scene
47 39 567.92 466.59 950.25 553.78 Fixation 1684896943 Scene
48 40 564.91 466 946.5 554.18 Fixation 1684913427 Scene
48 40 563.41 466.28 945.05 554.63 Fixation 1684929987 Scene
49 41 561.01 467.94 944.81 565.49 Fixation 1684946573 Scene
49 41 559.51 469.56 943.43 567.34 Fixation 1684963362 Scene
50 42 560 470.71 951.33 572.09 Fixation 1684979720 Scene
50 42 558.7 470.36 950.1 571.86 Fixation 1684996791 Scene
51 42 559.02 469.56 928.84 574.33 Fixation 1685013196 Scene
51 42 559.73 469.15 929.74 573.62 Fixation 1685029583 Scene
52 43 559.46 469.87 949.43 561.05 Fixation 1685046027 Scene
53 44 559.38 467.86 944.5 552.84 Fixation 1685062841 Scene
53 44 559.28 466.85 944.47 551.74 Fixation 1685079495 Scene
53 44 557.51 463.2 942.96 547.94 Fixation 1685095905 Scene
54 45 559.06 462.28 948.16 538.6 Fixation 1685112480 Scene
54 45 555.89 459.72 945.09 536.29 Fixation 1685129036 Scene
55 46 554.36 459.01 900.06 570.76 Fixation 1685145701 Scene
55 46 554.74 458.31 898.53 583.97 Fixation 1685162414 Scene
56 47 553.14 458.1 902.23 572.87 Fixation 1685178928 Scene
56 47 551.78 459.12 905.93 569.17 Fixation 1685195618 Scene
57 47 551.29 464.14 905.93 580.27 Fixation 1685212158 Scene
57 47 551.76 466.72 909.63 569.17 Fixation 1685228624 Scene
57 47 552.79 470.42 911.97 570.38 Fixation 1685245203 Scene
58 48 553.46 473.77 NaN NaN Saccade 1685261913 NA
59 49 535.79 479.61 NaN NaN Saccade 1685278717 NA
60 50 473.75 489.04 NaN NaN Saccade 1685295029 NA
60 50 440.7 497.53 NaN NaN Saccade 1685311955 NA
60 50 422.53 503.65 803.4 585.47 Fixation 1685328221 Scene
61 51 424.76 505.31 750.56 628.36 Fixation 1685344756 Scene
61 51 426.04 505.14 746.86 632.06 Fixation 1685361537 Scene
62 52 426.34 506.16 750.56 628.36 Fixation 1685378440 Scene
62 52 426.83 506.99 750.56 632.06 Fixation 1685394623 Scene
63 52 426.11 508.68 746.86 635.76 Fixation 1685411207 Scene
63 52 428.75 510.33 750.56 632.06 Fixation 1685427745 Scene
64 53 428.76 510.56 761.66 643.16 Fixation 1685444320 Scene
64 53 429.81 514.73 746.86 646.86 Fixation 1685460885 Scene
65 54 430.32 514.64 825.95 607.13 Fixation 1685477576 Scene
65 54 430.68 511.84 826.09 604.46 Fixation 1685494513 Scene
66 55 431.75 509.53 826.24 603.42 Fixation 1685510879 Scene
66 55 431.02 509.56 NaN NaN Saccade 1685527526 NA
67 56 389.47 485.15 NaN NaN Saccade 1685543861 NA
67 56 330.34 465.23 NaN NaN Saccade 1685560598 NA
68 57 301.75 453.68 NaN NaN Saccade 1685577438 NA
68 57 300.99 451.24 704.47 557.4 Fixation 1685593974 Scene
69 57 299.77 450.94 681.59 563.39 Fixation 1685610423 Scene
69 57 299.73 448.43 681.92 560.47 Fixation 1685626847 Scene
70 58 298.29 445.79 682.88 547.02 Fixation 1685643464 Scene
70 58 297.78 443.72 682.76 544.75 Fixation 1685660398 Scene
71 59 297.94 443.9 712.07 537.66 Fixation 1685676745 Scene
71 59 295.71 443.26 709.93 537.16 Fixation 1685693478 Scene
72 60 295.03 443.23 690.08 544.36 Fixation 1685710026 Scene
72 60 294.69 442.51 689.87 543.59 Fixation 1685726500 Scene
73 61 294.51 443.21 710.11 541.59 Fixation 1685743114 Scene
73 61 290.14 444.74 706.07 543.36 Fixation 1685759945 Scene
74 62 289.65 447.07 NaN NaN Saccade 1685776439 NA
74 62 309.18 453.53 NaN NaN Saccade 1685793043 NA
75 62 374.98 457.25 NaN NaN Saccade 1685809815 NA
75 62 391.97 457.85 NaN NaN Saccade 1685826095 NA
76 63 390.63 453.81 813.38 556.84 Fixation 1685842589 Scene
76 63 389.01 453.52 811.83 556.62 Fixation 1685859432 Scene
77 64 387.54 451.65 790.52 565.2 Fixation 1685876108 Scene
77 64 385.26 449.42 788.87 562.59 Fixation 1685892401 Scene
78 65 383.25 447.81 822.65 533.9 Fixation 1685909173 Scene
78 65 379.59 446.42 819.16 532.74 Fixation 1685925638 Scene
79 66 376.1 445.31 784.15 547.3 Fixation 1685942234 Scene
79 66 372.98 442.22 781.85 543.74 Fixation 1685959036 Scene
80 67 370.66 440.91 818.13 522.04 Fixation 1685975496 Scene
80 67 367.31 441.37 NaN NaN Saccade 1685992153 NA
81 67 378.55 443.52 NaN NaN Saccade 1686008648 NA
81 67 463.14 462.57 NaN NaN Saccade 1686025186 NA
82 68 541.18 475.81 NaN NaN Saccade 1686041678 NA
82 68 608.35 486.18 NaN NaN Saccade 1686058744 NA
83 69 622.92 487.51 NaN NaN Saccade 1686075071 NA
83 69 622.49 485.35 1025.19 586.14 Fixation 1686091661 Scene
84 70 622.14 486.97 1042.55 554.68 Fixation 1686108309 Scene
84 70 620.6 486.5 1040.96 554.28 Fixation 1686124725 Scene
85 71 620.78 486.73 1027.87 574.12 Fixation 1686141350 Scene
85 71 622 486.84 1029.13 574.14 Fixation 1686158103 Scene
86 72 620.54 487.72 1047.69 562.47 Fixation 1686174659 Scene
86 72 621.32 488.2 1048.46 562.92 Fixation 1686191151 Scene
87 72 622.34 489.5 1086.49 571.08 Fixation 1686207922 Scene
87 72 622.26 488.88 1086.19 570.38 Fixation 1686224384 Scene
87 72 622.68 488.87 1086.61 570.34 Fixation 1686240959 Scene
88 73 623.34 487.45 1050.74 567.7 Fixation 1686257665 Scene
89 74 624.48 487.12 1045.37 571.41 Fixation 1686274224 Scene
89 74 624.43 483.7 1045.46 567.84 Fixation 1686290885 Scene
90 75 624.47 482.63 1048.49 563.43 Fixation 1686307551 Scene
90 75 624.36 482.57 1048.38 563.37 Fixation 1686323962 Scene
91 76 624.41 481.02 1048.37 560.34 Fixation 1686340540 Scene
91 76 624.47 477.44 1048.44 556.74 Fixation 1686357342 Scene
92 77 623.84 476.88 1067.57 551.41 Fixation 1686373834 Scene
92 77 624.15 474.76 1067.63 549.02 Fixation 1686390398 Scene
93 77 623.28 474.37 1041.03 554.9 Fixation 1686406973 Scene
93 77 624.32 473.05 1042.12 553.4 Fixation 1686423444 Scene
94 78 623.27 472.98 1017.77 577.02 Fixation 1686440197 Scene
94 78 624.28 472.31 1018.92 576.16 Fixation 1686456716 Scene
95 79 625.58 471.23 1051.49 553.99 Fixation 1686473256 Scene
95 79 624.26 473.45 1050.23 556.46 Fixation 1686489979 Scene
96 80 625.11 475.19 1042.11 569.85 Fixation 1686506552 Scene
96 80 624.85 474.35 1041.9 568.95 Fixation 1686523180 Scene
97 81 627.28 474.11 NaN NaN Blink 1686539656 NA
97 81 624.43 476.04 NaN NaN Blink 1686556376 NA
98 82 609.23 478.57 NaN NaN Blink 1686572925 NA
98 82 565.27 474.89 NaN NaN Blink 1686589427 NA
99 82 546.71 482.79 NaN NaN Blink 1686606150 NA
99 82 546.71 482.79 NaN NaN Blink 1686622580 NA
100 83 424.88 253.82 NaN NaN Blink 1686639214 NA
100 83 572.02 840.61 NaN NaN Blink 1686655957 NA
101 84 548.86 850.91 NaN NaN Blink 1686672444 NA
101 84 503.24 447.96 NaN NaN Blink 1686689031 NA
102 85 500.97 434.96 NaN NaN Blink 1686705737 NA
102 85 500.62 433.15 944.59 527.01 Fixation 1686722265 Scene
103 86 501.17 433.64 948.99 523.07 Fixation 1686738830 Scene
103 86 499.88 434.3 947.7 523.83 Fixation 1686755375 Scene
104 87 497.42 435.18 940.92 520.8 Fixation 1686771971 Scene
104 87 496.01 437.36 939.35 523.16 Fixation 1686788741 Scene
105 87 495.91 436.04 937.47 526.73 Fixation 1686805391 Scene
105 87 493.9 437.04 935.45 527.86 Fixation 1686821787 Scene
106 88 492.22 438.67 954.73 519.05 Fixation 1686838336 Scene
106 88 491.53 439.69 954.25 520.1 Fixation 1686855080 Scene
107 89 489.31 442.95 905.17 545.11 Fixation 1686871714 Scene
107 89 489.63 442.74 905.51 544.85 Fixation 1686888342 Scene
108 90 488.21 448.42 936.03 529.83 Fixation 1686904925 Scene
108 90 488 450.39 935.91 531.77 Fixation 1686921467 Scene
109 91 487.07 450.04 905.57 548.84 Fixation 1686938055 Scene
109 91 487.25 453.08 905.42 552.36 Fixation 1686954611 Scene
110 92 486.22 455.67 NaN NaN Saccade 1686971418 NA
110 92 492.33 454.71 NaN NaN Saccade 1686987874 NA
111 92 497.4 451.46 NaN NaN Saccade 1687004508 NA
111 92 498.75 452.78 944.39 536.26 Fixation 1687020968 Scene
112 93 500.3 453.7 934.19 546.34 Fixation 1687037491 Scene
112 93 499.47 453.42 933.42 546.05 Fixation 1687054204 Scene
113 94 501.32 453.59 950.82 539.5 Fixation 1687070821 Scene
113 94 502.28 455.39 951.78 541.25 Fixation 1687087497 Scene
114 95 501.93 454.6 931.77 562.72 Fixation 1687104042 Scene
114 95 501.58 455.23 931.32 563.49 Fixation 1687120532 Scene
115 96 502.08 455.52 926.55 567.94 Fixation 1687137113 Scene
115 96 501.32 455.34 925.8 567.74 Fixation 1687153868 Scene
116 97 501.09 454.89 943.29 554.37 Fixation 1687170282 Scene
116 97 500.51 454.38 942.72 553.84 Fixation 1687186982 Scene
117 97 500.29 452.45 921.54 570.91 Fixation 1687203540 Scene
117 97 500.25 453.25 921.35 571.84 Fixation 1687220225 Scene
117 97 499.76 452.39 921.03 570.86 Fixation 1687236655 Scene
118 98 500.24 450.04 945.81 559.37 Fixation 1687253287 Scene
119 99 499.35 447.23 934.09 562.75 Fixation 1687270032 Scene
119 99 499.64 446.29 934.45 561.8 Fixation 1687286831 Scene
120 100 500.46 444.88 945.74 566.74 Fixation 1687303161 Scene
120 100 500.77 441.93 945.98 563.79 Fixation 1687319614 Scene
121 101 500.33 440.31 929.95 576.74 Fixation 1687336286 Scene
121 101 501.56 438.18 931.42 574.24 Fixation 1687353003 Scene
122 102 501.72 437.04 925.16 586 Fixation 1687369690 Scene
122 102 501.82 432.5 925.69 581.05 Fixation 1687386319 Scene
122 102 501.95 431.68 NaN NaN Saccade 1687402732 NA
123 102 502.49 425.67 NaN NaN Saccade 1687419241 NA
124 103 504.2 422.44 NaN NaN Saccade 1687435863 NA
124 103 560.33 429.94 NaN NaN Saccade 1687452747 NA
125 104 645.93 429.61 NaN NaN Saccade 1687469245 NA
125 104 725.4 429.71 NaN NaN Saccade 1687485815 NA
126 105 767.02 423.35 NaN NaN Saccade 1687502261 NA
126 105 766.07 421.11 1206.92 557.91 Fixation 1687518911 Scene
127 106 767.77 418.67 1210.53 559.26 Fixation 1687535511 Scene
127 106 765.49 416.29 1208.12 556.78 Fixation 1687552011 Scene
128 107 764.99 413.32 1203.39 558.54 Fixation 1687568611 Scene
128 107 764.67 410.01 1203.05 554.88 Fixation 1687585266 Scene
128 107 763.7 408.05 1202.08 552.76 Fixation 1687601881 Scene
129 107 763.05 406.27 1192.6 557.59 Fixation 1687618432 Scene
130 108 763.82 406.09 1209.18 557.49 Fixation 1687635056 Scene
130 108 763.56 403.22 1208.76 554.32 Fixation 1687651621 Scene
131 109 762.33 403.55 1224.6 552.92 Fixation 1687668703 Scene
131 109 760.49 402.49 1222.55 551.82 Fixation 1687684888 Scene
132 110 761.19 400.97 1204.66 556.47 Fixation 1687701471 Scene
132 110 760.92 398.54 1204.31 553.98 Fixation 1687718075 Scene
132 110 760.11 397.96 1203.48 553.41 Fixation 1687734479 Scene
133 111 761.51 395.5 1206.04 552.31 Fixation 1687751208 Scene
134 112 760.56 393.77 NaN NaN Saccade 1687768027 NA
134 112 774.33 393.77 NaN NaN Saccade 1687784501 NA
135 112 778.87 392.94 NaN NaN Saccade 1687801140 NA
135 112 780.67 393.1 1231.98 543.49 Fixation 1687817444 Scene
136 113 781.25 391.32 1246.49 533.99 Fixation 1687834087 Scene
136 113 781.19 390.65 1246.35 533.28 Fixation 1687850814 Scene
137 114 780.29 388.7 1248.82 533.48 Fixation 1687867574 Scene
137 114 782.87 388.25 1251.72 532.84 Fixation 1687884172 Scene
138 115 782.01 389.43 1239.07 535.62 Fixation 1687900648 Scene
138 115 782.4 389.3 1239.46 535.46 Fixation 1687917144 Scene
139 116 782.27 389.55 1234.59 540.89 Fixation 1687933843 Scene
139 116 781.68 389.31 1233.99 540.64 Fixation 1687950282 Scene
140 117 781.06 390.76 1237.05 539.27 Fixation 1687967118 Scene
140 117 779.48 391.09 1235.49 539.67 Fixation 1687983874 Scene
141 117 777.25 391.8 1271.84 543.48 Fixation 1688000390 Scene
141 117 777.31 391.93 NaN NaN Saccade 1688016887 NA
142 118 766.62 392.29 NaN NaN Saccade 1688033245 NA
142 118 687.18 396.27 NaN NaN Saccade 1688049921 NA
143 119 597.1 401 NaN NaN Saccade 1688066701 NA
143 119 552.11 404.76 NaN NaN Saccade 1688083128 NA
144 120 553.81 403.49 1007.89 569.43 Fixation 1688099754 Scene
144 120 553.82 403.52 1007.9 569.46 Fixation 1688116203 Scene
145 121 553.31 402.9 1005.03 576.07 Fixation 1688132822 Scene
145 121 553.85 401.23 1005.7 574.21 Fixation 1688149542 Scene
146 122 553.25 398.55 995.64 575.74 Fixation 1688166114 Scene
146 122 552.25 398.87 994.64 576.09 Fixation 1688182988 Scene
147 122 552.83 397.65 1010.56 563.57 Fixation 1688199396 Scene
147 122 553.17 395.36 1010.97 561.04 Fixation 1688215844 Scene
