frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 -1 460.16 297.93 NaN NaN Blink 505937116 NA
1 0 451.55 284.03 NaN NaN Blink 505953676 NA
1 0 100.51 496.57 NaN NaN Blink 505970153 NA
2 1 NaN NaN NaN NaN Blink 505986872 NA
2 1 NaN NaN NaN NaN Blink 506003516 NA
3 2 160.23 727.2 NaN NaN Blink 506020136 NA
3 2 474.65 1216.93 NaN NaN Blink 506036631 NA
4 3 358.38 312.74 NaN NaN Blink 506053173 NA
4 3 357.14 318.02 NaN NaN Blink 506069861 NA
5 4 355.26 321.55 819.93 580.21 Fixation 506086380 Scene
5 4 357.69 319.47 822.51 578.36 Fixation 506103017 Scene
6 4 2140.89 578.45 NaN NaN Fixation 506119672 In-vehicle:dash
6 4 2729.75 702.62 NaN NaN Fixation 506136186 In-vehicle:dash
7 5 338.09 337.62 795.76 599.02 Fixation 506152880 Scene
7 5 354.3 314.59 NaN NaN Saccade 506169430 NA
8 6 356.73 320.29 NaN NaN Saccade 506186043 NA
8 6 353.81 328.92 807.38 592.21 Fixation 506202636 Scene
9 7 359.06 319.92 817.51 588.87 Fixation 506219241 Scene
9 7 359.57 320.43 817.95 589.4 Fixation 506235813 Scene
9 7 360.78 322.06 818.96 591.07 Fixation 506252337 Scene
10 8 360.85 323.3 819.5 596.39 Fixation 506269053 Scene
11 9 361.75 323.93 820.47 599.9 Fixation 506285658 Scene
11 9 360.75 331.57 818.73 607.35 Fixation 506302308 Scene
12 9 364.9 324.29 827.68 597.82 Fixation 506318708 Scene
12 9 365.76 327.34 828.21 600.8 Fixation 506335514 Scene
13 10 367.94 323.52 832.86 591.02 Fixation 506351961 Scene
13 10 368.78 323.54 833.67 591.1 Fixation 506368552 Scene
13 10 369.26 320.45 834.41 588.19 Fixation 506385149 Scene
14 11 368.95 320.73 835.98 581.97 Fixation 506401902 Scene
15 12 369.8 321.89 NaN NaN Saccade 506418400 NA
