frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 -0 467.55 303.89 932.7 438.48 Fixation 549922333 Scene
1 1 466.63 304.62 919.72 449.46 Fixation 549939073 Scene
2 1 465.88 305.71 922.78 446.48 Fixation 549955596 Scene
2 1 465.69 306.61 922.57 447.39 Fixation 549971979 Scene
2 1 465.52 306.99 922.4 447.77 Fixation 549988583 Scene
3 2 465.87 306.95 913.3 460.48 Fixation 550005166 Scene
3 2 466.18 307.87 913.61 461.43 Fixation 550021931 Scene
4 3 467.6 307.59 911.82 464.28 Fixation 550038423 Scene
4 3 468.75 307.08 912.98 463.74 Fixation 550054975 Scene
5 4 471.17 306.02 914 463.77 Fixation 550071668 Scene
6 5 473.47 304.61 913.8 464.63 Fixation 550088204 Scene
6 5 475.22 303.83 915.59 463.79 Fixation 550104803 Scene
6 5 476.36 301.69 916.76 461.55 Fixation 550121351 Scene
7 6 477.89 301.26 930.57 450.74 Fixation 550137939 Scene
8 6 478.36 301.17 926.62 456.35 Fixation 550154879 Scene
8 6 479.31 299.85 927.53 455.04 Fixation 550171188 Scene
8 6 480.26 300.1 928.47 455.28 Fixation 550187677 Scene
9 7 480.75 299.41 925.13 453.19 Fixation 550204434 Scene
9 7 481.08 299.25 925.47 453.01 Fixation 550221091 Scene
10 8 480.87 299.63 931.45 440.63 Fixation 550237718 Scene
10 8 480.52 299.53 931.1 440.53 Fixation 550254144 Scene
11 9 480.45 299.76 923.16 438.83 Fixation 550270864 Scene
12 10 478.51 301.29 931.54 430.36 Fixation 550288001 Scene
12 10 478.82 302.62 931.69 431.75 Fixation 550303999 Scene
12 10 477.97 304.94 930.67 434.15 Fixation 550320508 Scene
13 11 477.83 308.85 931.57 437.28 Fixation 550337171 Scene
14 11 473.75 308.37 930.97 434.57 Fixation 550353826 Scene
14 11 470.75 307.15 928.24 433.23 Fixation 550370498 Scene
14 11 471.78 306.36 929.35 432.4 Fixation 550387023 Scene
15 12 471.69 306.56 913.19 433.68 Fixation 550403482 Scene
16 13 471.4 308.21 924.33 423.21 Fixation 550420166 Scene
16 13 471.27 308.71 924.19 423.72 Fixation 550436848 Scene
16 13 470.65 309.31 923.59 424.33 Fixation 550453481 Scene
17 14 470.04 309.4 931.45 423.29 Fixation 550469922 Scene
18 15 469.26 310.39 941.64 424.14 Fixation 550486557 Scene
18 15 468.33 314.46 940.73 428.28 Fixation 550503208 Scene
18 15 468.73 319.03 941.01 432.98 Fixation 550519694 Scene
19 15 468.85 321.15 935.28 434.31 Fixation 550536269 Scene
19 15 468.47 323.08 934.74 436.38 Fixation 550552931 Scene
20 16 466.91 324.64 935.24 432.26 Fixation 550569546 Scene
20 16 465.54 326.26 933.99 433.8 Fixation 550586079 Scene
21 17 463.81 325.96 929.77 426.02 Fixation 550602767 Scene
21 17 459.99 323.76 926.45 423.51 Fixation 550619309 Scene
22 18 458.78 323.3 906.14 423.87 Fixation 550635941 Scene
22 18 456.08 323.33 NaN NaN Saccade 550652597 NA
23 19 456.83 326.9 NaN NaN Saccade 550669096 NA
23 19 468 336.72 NaN NaN Saccade 550685582 NA
24 20 483.39 355.37 NaN NaN Saccade 550702115 NA
25 20 489.19 361.99 NaN NaN Saccade 550718932 NA
25 20 493.37 365.48 929.75 481.03 Fixation 550735544 Scene
25 20 499.08 366.49 935.22 482.17 Fixation 550752043 Scene
26 21 502.66 364.77 939.44 477.27 Fixation 550768681 Scene
26 21 506.92 362.65 943.74 474.96 Fixation 550785133 Scene
27 22 508.02 360.49 952.95 467.1 Fixation 550801845 Scene
27 22 511.46 357.93 956.34 464.44 Fixation 550818289 Scene
28 23 511.55 355.8 947.9 453.76 Fixation 550835061 Scene
28 23 511.25 352.94 947.97 450.55 Fixation 550853242 Scene
29 24 510.83 353.89 NaN NaN Saccade 550868328 NA
29 24 499.86 373.38 NaN NaN Saccade 550884823 NA
30 25 488.08 409.93 NaN NaN Saccade 550901434 NA
31 25 486.87 416.87 NaN NaN Saccade 550918060 NA
31 25 486.27 420.77 929.05 525.59 Fixation 550934800 Scene
31 25 485.48 424.42 928.34 529.32 Fixation 550951211 Scene
31 25 486.3 427.47 929.18 532.46 Fixation 550967798 Scene
31 25 487.46 431.05 930.36 536.13 Fixation 550984337 Scene
32 26 487 433.82 918.53 537.03 Fixation 551000885 Scene
32 26 486.67 436.21 918.02 539.42 Fixation 551017688 Scene
33 27 488.25 438.55 927.36 544.43 Fixation 551034114 Scene
33 27 487.74 440.1 926.78 546.18 Fixation 551050632 Scene
34 28 487.19 443.16 931.48 539.45 Fixation 551067237 Scene
34 28 486.32 447.88 930.76 544.15 Fixation 551083977 Scene
35 29 485.48 452.44 928.04 550.37 Fixation 551100450 Scene
35 29 484.41 459.73 927 558.18 Fixation 551117054 Scene
36 30 484 465.01 924.26 557.67 Fixation 551133719 Scene
36 30 483.98 471.41 924.24 564.39 Fixation 551150267 Scene
37 30 483.67 481.07 916.41 582.75 Fixation 551166970 Scene
37 30 483.89 486.83 NaN NaN Saccade 551183449 NA
38 31 487.26 480.43 NaN NaN Saccade 551200060 NA
38 31 499.2 422.49 NaN NaN Saccade 551216687 NA
39 32 504.94 389.86 NaN NaN Saccade 551233454 NA
40 33 506.8 381.11 NaN NaN Saccade 551249932 NA
40 33 507.2 379.53 938.5 476.81 Fixation 551266544 Scene
40 33 506.85 378.94 938.24 476.16 Fixation 551283135 Scene
41 34 508.84 377.27 938.02 475.95 Fixation 551299727 Scene
41 34 507.77 375.65 937.19 474.22 Fixation 551316253 Scene
42 35 508.01 374.04 935.69 471.35 Fixation 551332975 Scene
42 35 507.99 372.34 935.92 469.5 Fixation 551349593 Scene
43 35 510.03 370.89 934.16 468.15 Fixation 551366202 Scene
43 35 510.29 369.76 935.09 467.04 Fixation 551382580 Scene
44 36 511.85 369.49 927.33 470.73 Fixation 551399205 Scene
44 36 512.85 369.02 928.5 470.18 Fixation 551415930 Scene
45 37 513.82 369.95 NaN NaN Saccade 551432419 NA
45 37 512.36 365.44 NaN NaN Saccade 551449040 NA
46 38 508.63 353.59 NaN NaN Saccade 551467546 NA
47 39 507.98 351.67 927.41 455.38 Fixation 551482183 Scene
47 39 507.63 349.62 927.2 453.11 Fixation 551498831 Scene
47 39 509.76 346.43 929.5 449.68 Fixation 551515503 Scene
47 39 509.37 346.95 929.08 450.23 Fixation 551531995 Scene
48 40 509.69 346.96 927.29 446.29 Fixation 551548708 Scene
49 40 511.24 346.61 925.62 446.3 Fixation 551565248 Scene
49 40 511.84 345.88 926.27 445.54 Fixation 551581879 Scene
50 41 512.17 345.58 934.3 438.33 Fixation 551598347 Scene
50 41 513.21 345.46 935.3 438.25 Fixation 551615022 Scene
51 42 514.11 345.82 921.88 447.99 Fixation 551631699 Scene
51 42 514.66 345.65 922.44 447.81 Fixation 551648259 Scene
52 43 515.94 346.74 926.1 448.78 Fixation 551664921 Scene
52 43 517.03 346.88 927.14 448.96 Fixation 551681454 Scene
53 44 517.35 348.01 927.49 446.8 Fixation 551697895 Scene
53 44 518.8 348.15 928.88 446.99 Fixation 551714565 Scene
54 45 520.27 346.77 935.28 444.96 Fixation 551731180 Scene
54 45 521.51 345.84 936.52 444.01 Fixation 551747810 Scene
55 45 521.5 346.51 957.84 437.86 Fixation 551764428 Scene
55 45 521.11 347.78 957.4 439.14 Fixation 551781055 Scene
56 46 521.04 348.7 945.56 440.96 Fixation 551797539 Scene
56 46 519.38 349.34 943.88 441.77 Fixation 551814040 Scene
57 47 516.19 350.3 951.45 463 Fixation 551830753 Scene
57 47 511.37 349.6 946.89 462.64 Fixation 551847375 Scene
58 48 509.68 350.06 949.37 442.24 Fixation 551864004 Scene
58 48 505.78 349.78 945.64 441.88 Fixation 551880554 Scene
59 49 504.8 351.09 946.07 444.81 Fixation 551897020 Scene
59 49 502.85 349.86 944.29 443.43 Fixation 551913722 Scene
60 50 501.66 354.73 NaN NaN Blink 551930432 NA
60 50 1498.73 1778.73 NaN NaN Blink 551947036 NA
61 50 490.94 132.04 NaN NaN Blink 551963514 NA
61 50 NaN NaN NaN NaN Blink 551980188 NA
62 51 NaN NaN NaN NaN Blink 551997695 NA
62 51 193.65 1498.55 NaN NaN Blink 552013297 NA
63 52 826.5 1006.49 NaN NaN Blink 552029975 NA
63 52 506.41 352.05 NaN NaN Blink 552046524 NA
64 53 505.08 329.99 NaN NaN Blink 552063339 NA
64 53 503.75 329.98 961.79 439.62 Fixation 552079778 Scene
65 54 501.54 330.27 954.97 443.92 Fixation 552096322 Scene
65 54 500.09 331.17 953.48 444.9 Fixation 552112905 Scene
66 55 498.78 330.53 956.9 440.62 Fixation 552129640 Scene
66 55 497.16 330.83 955.38 440.91 Fixation 552146163 Scene
67 55 496.16 331.39 949.87 444.78 Fixation 552162870 Scene
67 55 494.44 331.5 948.22 444.91 Fixation 552179278 Scene
68 56 493.52 329.56 944.07 442.61 Fixation 552195828 Scene
68 56 493.77 329.08 944.34 442.09 Fixation 552212442 Scene
69 57 494.23 329.2 950.3 442.7 Fixation 552229220 Scene
69 57 494.64 330.38 950.69 443.93 Fixation 552245663 Scene
70 58 494.74 329.55 948.81 440.66 Fixation 552262290 Scene
70 58 495.87 329.79 949.92 440.92 Fixation 552279090 Scene
71 59 496.89 330.94 951.46 443.78 Fixation 552295370 Scene
71 59 497.42 331.6 951.91 444.51 Fixation 552311948 Scene
72 60 496.71 333.97 954.57 447.4 Fixation 552328593 Scene
72 60 496.88 334.36 954.71 447.82 Fixation 552345440 Scene
73 60 496.71 334.96 958.96 451.17 Fixation 552361888 Scene
73 60 496.6 335.27 958.82 451.5 Fixation 552378436 Scene
74 61 495.7 335.24 951.86 463.7 Fixation 552394985 Scene
74 61 494.42 336.1 950.46 464.72 Fixation 552411513 Scene
75 62 493.41 335.35 947.04 467.64 Fixation 552428324 Scene
75 62 491.92 334.29 945.65 466.53 Fixation 552444926 Scene
76 63 491.16 332.8 948.13 471.65 Fixation 552461392 Scene
76 63 488.87 328.6 NaN NaN Saccade 552478101 NA
77 64 475.56 319.32 NaN NaN Saccade 552494563 NA
77 64 469.9 311.63 NaN NaN Saccade 552511181 NA
78 65 470.68 308.89 930.02 456.34 Fixation 552527795 Scene
78 65 470.21 305.78 929.6 452.98 Fixation 552544417 Scene
79 65 470.47 303.25 926.51 452.3 Fixation 552561084 Scene
79 65 470.16 299.65 926.15 448.7 Fixation 552577601 Scene
80 66 469.38 298.73 926.41 454.67 Fixation 552594085 Scene
80 66 469.09 296.29 927.24 450.1 Fixation 552610762 Scene
81 67 468.97 293.94 922.31 440.36 Fixation 552627429 Scene
81 67 468.68 294.84 921.99 441.31 Fixation 552644043 Scene
82 68 469.13 292.94 923.68 433.2 Fixation 552660558 Scene
82 68 470.37 291.38 924.89 431.59 Fixation 552677092 Scene
83 69 470.47 290.52 927.49 428.99 Fixation 552693714 Scene
83 69 470.72 290.09 927.77 428.54 Fixation 552710257 Scene
84 70 471.94 290.75 930.17 423.43 Fixation 552726988 Scene
84 70 472.96 292.8 931.05 425.69 Fixation 552743490 Scene
85 70 474.35 293.73 932.87 426.26 Fixation 552760173 Scene
85 70 474.52 295.12 933.09 427.61 Fixation 552776774 Scene
86 71 474.47 297.43 941.28 433.17 Fixation 552793371 Scene
86 71 473.3 298.24 NaN NaN Saccade 552809848 NA
87 72 466.45 297.58 NaN NaN Saccade 552826509 NA
87 72 463.52 296.46 NaN NaN Saccade 552843018 NA
88 73 461.89 296.64 929.18 435.82 Fixation 552859811 Scene
88 73 460.89 296.18 928.25 435.32 Fixation 552876228 Scene
89 74 459.86 296.01 925.05 433.87 Fixation 552892820 Scene
89 74 457.43 294.6 922.68 432.38 Fixation 552909416 Scene
90 75 457.28 293.07 925.71 429.36 Fixation 552926058 Scene
90 75 456.4 294.71 924.86 431.12 Fixation 552942860 Scene
91 75 455.72 294.97 924.68 432.45 Fixation 552959229 Scene
91 75 454.69 295.89 923.66 433.44 Fixation 552975920 Scene
92 76 453.81 296.27 924.14 443.41 Fixation 552992475 Scene
92 76 454.55 297.78 924.7 445.05 Fixation 553009096 Scene
92 76 454.14 298.03 924.31 445.3 Fixation 553025605 Scene
93 77 454.53 297.62 919.35 455.35 Fixation 553042196 Scene
94 78 453.88 296.41 919.95 456.45 Fixation 553059081 Scene
94 78 453.93 294.55 920.15 454.31 Fixation 553075565 Scene
95 79 453.64 293.86 912.34 457.19 Fixation 553091999 Scene
95 79 453.73 292.53 912.45 455.77 Fixation 553108525 Scene
96 80 454.4 288.75 919.16 444.85 Fixation 553125231 Scene
96 80 454.91 289.04 919.63 445.18 Fixation 553141946 Scene
97 80 455.9 286.2 924.9 432.7 Fixation 553158425 Scene
97 80 457.51 284.42 926.76 430.71 Fixation 553174973 Scene
97 80 458.31 283.72 927.66 429.93 Fixation 553191573 Scene
98 81 458.18 284.63 914.02 426.68 Fixation 553208182 Scene
99 82 458.57 287.73 932.05 414.32 Fixation 553224845 Scene
99 82 457.28 287.42 930.78 413.96 Fixation 553241393 Scene
100 83 457.49 292.53 941.53 408.49 Fixation 553258024 Scene
100 83 456.06 295.16 939.79 411.26 Fixation 553274769 Scene
101 84 453.57 303.71 938.71 421.13 Fixation 553291202 Scene
101 84 451.24 308.09 936.25 425.6 Fixation 553307694 Scene
102 85 449.27 314.97 940.29 430.45 Fixation 553324321 Scene
102 85 447.47 320.25 938.09 435.98 Fixation 553341067 Scene
103 85 445.04 324.15 939.34 443.28 Fixation 553357758 Scene
103 85 443.28 325.96 937.44 445.06 Fixation 553374146 Scene
104 86 440.99 326.89 917.29 467.14 Fixation 553390772 Scene
104 86 438.85 329.35 914.69 469.78 Fixation 553407336 Scene
105 87 435.31 329.45 940.46 450.4 Fixation 553424113 Scene
105 87 432.85 329.78 937.96 450.51 Fixation 553440574 Scene
106 88 429.81 329.82 936.6 447.73 Fixation 553457087 Scene
106 88 427.65 330 934.49 447.74 Fixation 553473662 Scene
107 89 425.7 330.37 932.61 445.98 Fixation 553490382 Scene
107 89 425.76 329.51 NaN NaN Saccade 553506989 NA
107 89 443.65 332.47 NaN NaN Saccade 553523553 NA
108 90 447.37 333.48 NaN NaN Saccade 553540165 NA
109 90 448.19 335.08 959.29 446.25 Fixation 553556810 Scene
109 90 448.84 335.59 959.76 446.92 Fixation 553573474 Scene
109 90 449.23 336.79 959.76 448.42 Fixation 553589867 Scene
110 91 448.68 337.07 955.49 454.17 Fixation 553606524 Scene
111 92 448.93 337.44 953.07 465.24 Fixation 553623191 Scene
111 92 449.22 338 953.27 465.89 Fixation 553639806 Scene
112 93 449.52 338.13 956.14 467.3 Fixation 553656319 Scene
112 93 449.24 337.91 955.9 467.02 Fixation 553672926 Scene
113 94 448.95 337 952.94 474.25 Fixation 553689473 Scene
113 94 448.45 334.07 953.03 470.82 Fixation 553705989 Scene
114 94 447.94 332.45 960.76 468.11 Fixation 553722808 Scene
114 94 447.33 330.63 960.55 466.05 Fixation 553739222 Scene
115 95 446.87 328.89 956.33 469.64 Fixation 553755972 Scene
115 95 446.3 326.89 956.08 467.41 Fixation 553772517 Scene
115 95 445.4 325.59 955.4 465.91 Fixation 553788990 Scene
116 96 446.36 323.06 NaN NaN Blink 553805487 NA
117 97 446.91 321.48 NaN NaN Blink 553822156 NA
117 97 449.88 327.9 NaN NaN Blink 553840523 NA
118 98 462.48 320.66 NaN NaN Blink 553855490 NA
118 98 446.79 142.87 NaN NaN Blink 553871982 NA
