frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 -0 461.21 479.19 NaN NaN Saccade 2083128588 NA
1 0 462.14 478.14 868.13 556.9 Fixation 2083145191 Scene
1 0 462.14 487.73 867.84 566.35 Fixation 2083161954 Scene
1 0 462.27 491.73 867.85 570.27 Fixation 2083178500 Scene
2 1 463.45 493.95 871.19 569.82 Fixation 2083195120 Scene
3 2 459.45 505.59 865.72 580.03 Fixation 2083211762 Scene
3 2 448.74 446.6 855.6 521.97 Fixation 2083228178 Scene
4 3 456.42 512.59 863.67 586.55 Fixation 2083244786 Scene
4 3 448.27 555.68 NaN NaN Saccade 2083261460 NA
5 4 464.2 445.07 NaN NaN Saccade 2083278124 NA
5 4 461.2 472.66 873.58 545.02 Fixation 2083294731 Scene
5 4 459.44 482.07 871.8 554.51 Fixation 2083311336 Scene
6 5 463.32 463.06 871.19 538.96 Fixation 2083327851 Scene
7 5 465.4 468.02 879.94 542.14 Fixation 2083344405 Scene
7 5 453.05 429.16 867.09 503.59 Fixation 2083361007 Scene
7 5 51.48 178.41 425.7 245.55 Fixation 2083377664 Scene
8 6 468.67 483.99 869.61 567.55 Fixation 2083394236 Scene
9 7 464.38 529.67 867.51 609.76 Fixation 2083410984 Scene
9 7 467.48 508.85 871.09 588.26 Fixation 2083427346 Scene
9 7 469.53 490.15 873.54 568.97 Fixation 2083443981 Scene
10 8 469.02 492.1 874.77 573.81 Fixation 2083460662 Scene
11 9 470.29 482.04 860.76 575.76 Fixation 2083477334 Scene
11 9 469.98 481.67 NaN NaN Saccade 2083493935 NA
11 9 12270.78 12032.7 NaN NaN Saccade 2083510477 NA
12 9 452.78 424.3 851.29 513.61 Fixation 2083526987 Scene
13 10 475.44 472.83 866.07 567.24 Fixation 2083543610 Scene
13 10 474.76 479.48 865.21 574.16 Fixation 2083560197 Scene
13 10 476.41 488.34 866.64 583.23 Fixation 2083576718 Scene
14 11 476.86 482.66 863.12 581.34 Fixation 2083593496 Scene
15 12 478.45 488.42 NaN NaN Saccade 2083610071 NA
15 12 465.36 442.89 NaN NaN Saccade 2083626460 NA
15 12 2700.02 1466.48 NaN NaN Fixation 2083643032 In-vehicle:dash
16 13 3146.5 1611.3 NaN NaN Fixation 2083659772 In-vehicle:dash
17 14 -1590.98 -2806.16 NaN NaN Fixation 2083678356 NA
17 14 469.01 440.7 862.95 535.84 Fixation 2083693036 Scene
17 14 465.18 443.44 859.15 538.75 Fixation 2083709610 Scene
18 14 461.47 440.76 NaN NaN Saccade 2083726112 NA
19 15 184.78 328.85 NaN NaN Saccade 2083742720 NA
19 15 89.59 232.57 NaN NaN Saccade 2083759648 NA
19 15 502.54 473.94 893.85 576.38 Fixation 2083775928 Scene
20 16 -30.6 96.4 NaN NaN Fixation 2083792512 NA
20 16 -5952.56 -5755.27 NaN NaN Fixation 2083809462 NA
21 17 496.91 501.06 900.14 599.3 Fixation 2083825820 Scene
21 17 496.64 490.99 899.54 589.46 Fixation 2083842199 Scene
22 18 492.51 497.16 896.71 594.68 Fixation 2083859015 Scene
22 18 491.45 492.82 NaN NaN Saccade 2083875463 NA
23 19 490.86 507.33 NaN NaN Saccade 2083892219 NA
24 19 489.33 516.11 906.01 612.51 Fixation 2083908639 Scene
24 19 485.42 506.32 901.87 603.11 Fixation 2083925180 Scene
24 19 479.58 434.17 894.16 532.2 Fixation 2083941995 Scene
25 20 474.26 438.03 887.96 543.28 Fixation 2083958533 Scene
25 20 483.15 509.95 896.49 614.49 Fixation 2083975036 Scene
26 21 479.08 437.01 895.78 545.53 Fixation 2083992497 Scene
26 21 472.45 437.09 889.21 545.8 Fixation 2084008241 Scene
27 22 484.35 506.24 909.61 611.06 Fixation 2084024866 Scene
28 23 488.93 501.81 914.94 604.63 Fixation 2084041408 Scene
28 23 -186.27 267.08 NaN NaN Fixation 2084058061 NA
28 23 490.74 498.56 916.62 601.39 Fixation 2084074869 Scene
29 24 495.01 514.87 923.49 617.04 Fixation 2084091366 Scene
29 24 496.3 504.96 924.34 607.1 Fixation 2084108008 Scene
30 24 498.15 501.46 906.77 613.4 Fixation 2084124322 Scene
30 24 490.36 429.59 899.19 541.22 Fixation 2084140892 Scene
31 25 501.84 521.64 922.61 619.66 Fixation 2084157600 Scene
31 25 495.37 437.81 912.34 537.51 Fixation 2084174383 Scene
32 26 490.95 436.07 900.91 540.68 Fixation 2084191006 Scene
32 26 495.01 436.11 904.92 540.42 Fixation 2084207495 Scene
33 27 493.16 435.73 901.2 546.28 Fixation 2084223930 Scene
34 28 494.25 436.28 904.26 544.08 Fixation 2084240546 Scene
34 28 504.94 560.1 923.11 664.02 Fixation 2084257371 Scene
34 28 487.33 436.99 897.27 545.38 Fixation 2084273843 Scene
35 29 503 505.46 916.52 611.21 Fixation 2084290353 Scene
35 29 492.13 437.17 901.8 545.73 Fixation 2084307152 Scene
36 29 502.21 501.48 NaN NaN Saccade 2084323610 NA
36 29 470.61 434.44 NaN NaN Saccade 2084340228 NA
37 30 443.19 444.39 NaN NaN Saccade 2084356739 NA
37 30 433.32 439.68 NaN NaN Saccade 2084373411 NA
38 31 8662.24 8787.57 NaN NaN Saccade 2084389986 NA
38 31 -681.11 -365.31 NaN NaN Saccade 2084406517 NA
39 32 5753.22 5891.89 NaN NaN Saccade 2084423092 NA
40 33 -3450.46 -3391.6 NaN NaN Fixation 2084439753 NA
40 33 62.49 92.78 NaN NaN Fixation 2084456491 In-vehicle:other
40 33 415.8 431.97 833.23 543.94 Fixation 2084473239 Scene
41 34 413.01 443.8 833.2 552.8 Fixation 2084489565 Scene
42 34 414.95 443.65 836.42 548.19 Fixation 2084506408 Scene
42 34 6014.59 6142.29 NaN NaN Fixation 2084522741 In-vehicle:dash
42 34 407.04 538.49 NaN NaN Saccade 2084539569 NA
43 35 415.95 439.67 NaN NaN Saccade 2084555880 NA
43 35 417.02 439.39 838.73 539.59 Fixation 2084572627 Scene
44 36 416.24 441.03 836.88 539.49 Fixation 2084589134 Scene
44 36 414.97 442.05 835.62 540.57 Fixation 2084605868 Scene
45 37 416.84 449.3 838.7 546.56 Fixation 2084622260 Scene
45 37 404.4 445.69 825.94 543.45 Fixation 2084639010 Scene
46 38 419.17 443.03 841.15 537.77 Fixation 2084655604 Scene
46 38 414.3 448.04 836.36 542.92 Fixation 2084672194 Scene
47 39 412.71 450.11 831.89 550.47 Fixation 2084688747 Scene
47 39 414.48 449.9 833.67 550.21 Fixation 2084705236 Scene
