frame_etg frame_gar X Y X_gar Y_gar event_type code loc
1 -0 493.71 393.96 918.26 530.45 Fixation 211428729 NA
1 -0 492.66 380.56 915.14 516.84 Fixation 211445300 NA
2 1 491.69 384.02 NaN NaN Saccade 211461842 NA
2 1 493.81 386.74 NaN NaN Saccade 211478455 NA
2 1 498.44 385.98 NaN NaN Saccade 211495088 NA
3 1 496.06 384.38 913.73 511.26 Fixation 211511716 Scene
3 1 500.95 396.49 920.33 522.95 Fixation 211528251 Scene
4 2 497.72 392.98 916.43 516.96 Fixation 211544830 Scene
4 2 503.85 401.28 923.49 524.37 Fixation 211561455 Scene
5 3 498.19 390.96 934.85 493.52 Fixation 211578079 Scene
5 3 506.26 379.64 940.2 483.05 Fixation 211594621 Scene
6 4 504.16 394.06 931.45 508.5 Fixation 211611190 Scene
6 4 504.7 399.38 932.96 513.42 Fixation 211627878 Scene
7 5 504.6 397.44 926.2 512.16 Fixation 211644482 Scene
8 6 504.49 402.49 926.81 518.33 Fixation 211661020 Scene
8 6 500.85 398.49 922.88 514.08 Fixation 211677605 Scene
8 6 513.06 453.11 NaN NaN Saccade 211694253 NA
9 6 499.43 400.07 NaN NaN Saccade 211710850 NA
10 7 499.65 403.48 911.52 519.79 Fixation 211727442 Scene
10 7 502.77 402.92 914.54 518.94 Fixation 211744045 Scene
10 7 499.15 401.86 910.86 518.13 Fixation 211760755 Scene
11 8 504.54 399.83 909.96 514.34 Fixation 211777333 Scene
12 9 501.43 400.68 916.61 504.3 Fixation 211793872 Scene
12 9 500.03 401.22 915.4 504.92 Fixation 211810469 Scene
12 9 501.25 398.23 916 502 Fixation 211827047 Scene
13 10 502.14 399.52 878.33 536.06 Fixation 211843655 Scene
14 11 501.22 405.22 900.99 515.8 Fixation 211860240 Scene
14 11 499.78 406.33 899.77 517.07 Fixation 211876933 Scene
15 11 501.91 411.62 908.01 505.19 Fixation 211893351 Scene
15 11 502.88 409.62 908.51 503.28 Fixation 211910030 Scene
