frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 1 520.99 285.77 921.27 502.49 Fixation 1304772561 Scene
0 1 519.09 286.03 923.72 497.59 Fixation 1304789150 Scene
1 2 520.44 284.74 926.17 500.04 Fixation 1304805849 Scene
1 2 519.15 282.75 926.17 497.59 Fixation 1304822529 Scene
2 3 520.58 285.99 928.62 492.68 Fixation 1304839082 Scene
2 3 522.56 285.96 928.62 490.23 Fixation 1304855587 Scene
3 4 521.84 287.39 931.07 490.23 Fixation 1304872375 Scene
4 4 523.38 289.76 923.72 497.59 Fixation 1304888827 Scene
4 4 524.76 289.61 928.62 497.59 Fixation 1304905499 Scene
5 5 523.92 287.7 918.81 495.14 Fixation 1304921987 Scene
5 5 524.15 291.56 918.81 495.14 Fixation 1304938540 Scene
6 6 524.77 288.67 921.27 495.14 Fixation 1304955109 Scene
6 6 524.92 288.8 923.72 500.04 Fixation 1304971899 Scene
6 6 525.81 290.65 926.17 497.59 Fixation 1304988328 Scene
7 7 524.41 293.69 933.53 502.49 Fixation 1305004982 Scene
7 7 525.06 293.62 931.07 504.94 Fixation 1305021518 Scene
8 8 526.19 296.66 916.36 514.75 Fixation 1305038168 Scene
8 8 525.47 298.58 918.81 512.3 Fixation 1305054773 Scene
9 9 523.83 300.01 923.72 527.01 Fixation 1305071713 Scene
10 9 523.6 309.25 960 540 Fixation 1305088001 Scene
10 9 523.69 303.71 928.62 539.27 Fixation 1305104571 Scene
10 9 525.83 304.96 931.07 539.27 Fixation 1305121063 Scene
11 10 534.47 307.58 924.48 526.65 Fixation 1305137728 Scene
12 11 539.79 311.42 NaN NaN Blink 1305154312 NA
12 11 533.71 313.36 NaN NaN Blink 1305171035 NA
12 11 551.48 294.03 NaN NaN Blink 1305187516 NA
13 12 4568.3 5007.62 NaN NaN Blink 1305204067 NA
13 12 8059.66 8816.52 NaN NaN Blink 1305220610 NA
14 13 NaN NaN NaN NaN Blink 1305237310 NA
14 13 80.26 -658.06 NaN NaN Blink 1305254036 NA
15 14 531.2 262.38 NaN NaN Blink 1305270681 NA
16 14 515.44 298.79 NaN NaN Blink 1305287096 NA
16 14 511.7 310.15 NaN NaN Blink 1305303723 NA
16 14 510.48 310.08 924.48 515.56 Fixation 1305320415 Scene
17 15 510.67 310.63 907.17 537.1 Fixation 1305337027 Scene
17 15 512.18 306.01 902.63 518.94 Fixation 1305353465 Scene
18 16 512.6 304.9 929.09 543.33 Fixation 1305370025 Scene
18 16 512.42 306.4 929.87 546.91 Fixation 1305386681 Scene
19 17 513.85 305.68 911.71 528.02 Fixation 1305403274 Scene
19 17 513.73 302.12 916.24 528.02 Fixation 1305419674 Scene
20 18 514.53 301.94 920.78 532.56 Fixation 1305436447 Scene
21 19 514.28 299.65 920.78 537.1 Fixation 1305453152 Scene
21 19 516.92 295.95 925.32 537.1 Fixation 1305469924 Scene
22 19 517.99 297.05 925.32 528.02 Fixation 1305486194 Scene
22 19 517.81 296.03 925.32 537.1 Fixation 1305502828 Scene
22 19 518.06 296.13 925.32 532.56 Fixation 1305519386 Scene
23 20 517.7 294.76 929.86 541.63 Fixation 1305535928 Scene
23 20 517.23 294.78 929.86 541.63 Fixation 1305552925 Scene
24 21 516.44 293.33 920.78 537.1 Fixation 1305569351 Scene
25 22 516.5 294.43 916.24 537.1 Fixation 1305585847 Scene
25 22 515.21 296.48 920.78 537.1 Fixation 1305602484 Scene
25 22 516.03 298.71 916.24 532.56 Fixation 1305619040 Scene
26 23 513.33 298.42 938.94 532.56 Fixation 1305635477 Scene
26 23 512.4 299.95 934.4 532.56 Fixation 1305652224 Scene
27 24 511.28 299.38 925.32 541.63 Fixation 1305668979 Scene
28 24 512.08 299.97 911.71 546.17 Fixation 1305685460 Scene
28 24 513.13 302.12 911.71 541.63 Fixation 1305701966 Scene
29 25 513.89 302.25 929.43 542.32 Fixation 1305718715 Scene
29 25 513.57 301.39 928.77 541.38 Fixation 1305735115 Scene
29 25 514.24 299.2 928.33 538.92 Fixation 1305751783 Scene
30 26 517.29 299.68 900.02 536.08 Fixation 1305768401 Scene
30 26 516.65 296.72 902.04 533.6 Fixation 1305785092 Scene
31 27 517.22 296.04 925.32 532.56 Fixation 1305801619 Scene
31 27 517.98 294.4 925.32 532.56 Fixation 1305818164 Scene
32 28 519.33 291.8 929.86 528.02 Fixation 1305834684 Scene
32 28 518.92 290.41 925.32 532.56 Fixation 1305851311 Scene
33 29 517.59 289.61 911.71 541.63 Fixation 1305868020 Scene
33 29 517.55 288.24 911.71 528.02 Fixation 1305884556 Scene
34 29 518.22 286.09 934.4 523.48 Fixation 1305901247 Scene
35 30 516.08 285.81 915.88 518.14 Fixation 1305917738 Scene
35 30 516.3 285.55 916.13 517.8 Fixation 1305934272 Scene
35 30 515.14 284.37 914.71 516.26 Fixation 1305950902 Scene
36 31 515.97 283.32 934.4 537.1 Fixation 1305967559 Scene
36 31 515.86 282.69 929.86 532.56 Fixation 1305984193 Scene
37 32 514.37 282.55 934.4 514.4 Fixation 1306000762 Scene
37 32 514.58 283.02 929.86 514.4 Fixation 1306017358 Scene
38 33 514 283.66 925.32 496.24 Fixation 1306033797 Scene
39 33 514.74 283.1 951.76 518.42 Fixation 1306050394 Scene
39 33 515.61 283.52 952.88 519 Fixation 1306067133 Scene
39 33 518.85 284.85 956.83 520.83 Fixation 1306083906 Scene
40 34 515.66 284.74 894.83 515.81 Fixation 1306100302 Scene
40 34 515.36 285.27 NaN NaN Saccade 1306116864 NA
41 35 531.73 289.79 NaN NaN Saccade 1306133364 NA
41 35 536.81 289.05 NaN NaN Saccade 1306149979 NA
42 36 535.55 289.68 916.24 505.32 Fixation 1306166961 Scene
42 36 538.55 290.46 916.24 505.32 Fixation 1306183229 Scene
43 37 539.03 291.04 938.94 509.86 Fixation 1306199901 Scene
43 37 540.55 291.52 934.4 509.86 Fixation 1306216402 Scene
44 38 542.25 290.1 948.02 505.32 Fixation 1306232982 Scene
45 38 544.09 291.36 938.94 523.48 Fixation 1306249845 Scene
45 38 546.75 290.82 948.02 509.86 Fixation 1306266589 Scene
45 38 544.65 292.47 948.02 514.4 Fixation 1306282819 Scene
46 39 545.86 292.93 961.5 500.08 Fixation 1306299478 Scene
46 39 546.53 295.36 963.2 498.48 Fixation 1306316289 Scene
47 40 544.89 296.28 926.55 525.87 Fixation 1306332547 Scene
47 40 544.35 296.9 924.5 527.01 Fixation 1306349191 Scene
48 41 543.12 298.83 934.4 518.94 Fixation 1306365809 Scene
48 41 542.57 299.76 NaN NaN Saccade 1306382681 NA
49 42 533.38 303.94 NaN NaN Saccade 1306399041 NA
49 42 516.78 303.46 NaN NaN Saccade 1306415582 NA
50 43 517.68 304.62 934.4 528.02 Fixation 1306432117 Scene
50 43 515.59 305.03 938.94 528.02 Fixation 1306448829 Scene
51 44 514.14 305.99 927.41 537.75 Fixation 1306465382 Scene
52 44 513.59 306.79 917.08 534 Fixation 1306481981 Scene
52 44 514.13 305.76 917.73 532.95 Fixation 1306498805 Scene
52 44 512.72 307.6 916.14 534.86 Fixation 1306515149 Scene
53 45 513.88 307.08 906.31 537.55 Fixation 1306531706 Scene
53 45 513 305.52 906.47 536.22 Fixation 1306548312 Scene
54 46 514.14 307.29 898.09 537.1 Fixation 1306564923 Scene
54 46 514.31 305.93 898.09 541.63 Fixation 1306581824 Scene
55 47 514.23 305.87 882.98 539.58 Fixation 1306598164 Scene
55 47 515.99 306.12 884.34 539.71 Fixation 1306614719 Scene
56 48 514.52 303.89 898.09 550.71 Fixation 1306631245 Scene
