frame_etg frame_gar X Y X_gar Y_gar event_type code loc
1 14 909.38 423.79 1920 682.41 Fixation 311784124 Out-of-frame
1 14 892.89 422.63 1920 679.63 Fixation 311800579 Out-of-frame
1 14 885.65 422.09 1920 671.28 Fixation 311817143 Out-of-frame
2 15 881.22 418.92 1920 685.2 Fixation 311833626 Out-of-frame
2 15 870.39 412.9 1920 679.63 Fixation 311850297 Out-of-frame
3 16 873.56 407.52 1920 632.33 Fixation 311866937 Out-of-frame
4 17 870.9 407.63 NaN NaN Saccade 311883965 NA
4 17 876.99 402.02 NaN NaN Saccade 311900098 NA
4 17 812.98 395.49 NaN NaN Saccade 311916696 NA
5 18 668.45 378.05 NaN NaN Saccade 311933187 NA
5 18 521.24 362.72 NaN NaN Saccade 311949869 NA
6 18 411.84 363.25 NaN NaN Saccade 311966518 NA
6 18 372.5 372.71 NaN NaN Saccade 311983267 NA
7 19 388.5 378.66 1209.72 594.33 Fixation 311999702 Scene
8 20 408.5 375.03 1238.65 591.23 Fixation 312016219 Scene
8 20 426.55 370 1258.97 586.22 Fixation 312032687 Scene
8 20 446.35 366.08 1281.53 582.42 Fixation 312049335 Scene
9 21 460.89 370.27 1281.74 590.96 Fixation 312066200 Scene
9 21 470.92 363.27 1293.46 583.37 Fixation 312082707 Scene
10 22 483.87 365.03 1293.58 590.35 Fixation 312099154 Scene
10 22 489.76 373.18 1300.22 599.99 Fixation 312115781 Scene
11 23 503.46 374.52 1257.24 573.2 Fixation 312132379 Scene
11 23 511.79 372.6 1265.02 571.14 Fixation 312148940 Scene
12 23 522.42 364.04 1324.47 591.59 Fixation 312165654 Scene
12 23 527.63 368.74 1330.55 597.18 Fixation 312182194 Scene
13 24 535.84 379.81 1357.62 619.38 Fixation 312198851 Scene
14 25 539.18 368.98 1364.6 608.66 Fixation 312215622 Scene
14 25 552.62 372.42 1381.97 613.53 Fixation 312232006 Scene
14 25 564.82 366.83 1397.86 607.42 Fixation 312248445 Scene
15 26 574.25 370.08 1381.19 594.33 Fixation 312265196 Scene
15 26 577.04 368.6 1389.16 598.32 Fixation 312281909 Scene
16 27 587.49 370.18 1450.73 594.07 Fixation 312298732 Scene
16 27 594.68 367.92 1460.01 591.37 Fixation 312315135 Scene
17 28 596.49 367.03 NaN NaN Saccade 312331534 NA
17 28 611.07 369.44 NaN NaN Saccade 312348107 NA
18 28 688.3 376.71 NaN NaN Saccade 312364702 NA
18 28 773.28 371.21 NaN NaN Saccade 312381489 NA
19 29 813.49 368.61 NaN NaN Saccade 312397986 NA
20 30 807.76 368.95 1749.12 585.99 Fixation 312414597 Scene
20 30 808.45 368.21 1750.2 585.01 Fixation 312431055 Scene
20 30 806.25 367.81 1746.68 584.5 Fixation 312447636 Scene
21 31 795.9 364.45 1775.95 602.31 Fixation 312464323 Scene
21 31 795.42 363.79 1767.98 598.32 Fixation 312481112 Scene
22 32 794.05 368.41 1681.2 601.84 Fixation 312497532 Scene
22 32 790.17 367.26 1675.46 600.34 Fixation 312514154 Scene
23 33 787.01 365.4 NaN NaN Saccade 312530642 NA
23 33 777.06 364.38 NaN NaN Saccade 312547300 NA
24 33 694.06 374.63 NaN NaN Saccade 312563940 NA
24 33 577.11 383.02 NaN NaN Saccade 312580740 NA
25 34 513.9 387.14 NaN NaN Saccade 312597116 NA
25 34 510.71 385.4 NaN NaN Saccade 312613727 NA
26 35 517.78 385.21 1192.27 648.51 Fixation 312630218 Scene
26 35 522.8 381.44 1197.9 644.31 Fixation 312646886 Scene
27 36 528.36 382.86 1184.5 665.72 Fixation 312663471 Scene
27 36 541.3 380.77 1201.2 657.37 Fixation 312680184 Scene
28 37 559.2 374.51 1185.57 642.95 Fixation 312696869 Scene
28 37 572.17 367.06 1199.81 634.8 Fixation 312713365 Scene
29 38 591.72 369.21 1197.44 647.8 Fixation 312729824 Scene
29 38 604.51 366.97 1211.78 645.18 Fixation 312746342 Scene
30 38 624.7 369.03 1209.53 637.86 Fixation 312763065 Scene
30 38 631.48 369.38 NaN NaN Saccade 312779812 NA
31 39 561.32 338.9 NaN NaN Saccade 312796279 NA
31 39 501.86 310.01 NaN NaN Saccade 312813022 NA
32 40 471.78 294.39 NaN NaN Saccade 312829378 NA
32 40 485.45 280.02 1047.15 543.41 Fixation 312845989 Scene
33 41 503.17 272.05 1051.96 533.62 Fixation 312862637 Scene
33 41 515.11 278.72 1063.72 540.75 Fixation 312879566 Scene
34 42 524.98 277.91 1057.22 540.32 Fixation 312895772 Scene
34 42 534.35 269.71 1067.03 532.16 Fixation 312912489 Scene
35 43 541.82 268.56 1026.19 532.25 Fixation 312928939 Scene
35 43 548.66 261.24 1034.66 524.62 Fixation 312945588 Scene
36 43 554.74 254.47 1044.32 525.07 Fixation 312962184 Scene
36 43 560.53 258.86 1049.71 529.67 Fixation 312979133 Scene
37 44 570.61 260.54 1031.71 537.79 Fixation 312995539 Scene
37 44 577.5 258.97 1038.87 536.28 Fixation 313012047 Scene
38 45 584.92 252.12 NaN NaN Saccade 313028501 NA
38 45 569.95 260.01 NaN NaN Saccade 313045118 NA
39 46 501.73 281.44 NaN NaN Saccade 313061748 NA
39 46 472.25 287.97 NaN NaN Saccade 313078344 NA
40 47 480.7 292.16 NaN NaN Saccade 313094935 NA
40 47 484.11 286.47 NaN NaN Saccade 313111601 NA
41 48 491.81 288.38 NaN NaN Saccade 313128090 NA
41 48 508.81 298.14 NaN NaN Saccade 313144799 NA
42 48 521.53 290.98 NaN NaN Saccade 313161196 NA
42 48 527.14 285.52 NaN NaN Saccade 313177932 NA
43 49 539.67 282.49 NaN NaN Saccade 313194580 NA
43 49 528.05 281.57 NaN NaN Saccade 313211163 NA
44 50 459.53 267.67 NaN NaN Saccade 313227641 NA
44 50 391.65 278.14 NaN NaN Saccade 313244274 NA
45 51 387.94 274.39 NaN NaN Saccade 313260941 NA
45 51 395.49 274.31 725.49 560.36 Fixation 313277577 Scene
46 52 403.59 272.11 720.7 559.86 Fixation 313294232 Scene
46 52 411.14 273.63 728.35 561.3 Fixation 313310767 Scene
47 53 420.66 274.63 739.39 558.79 Fixation 313327314 Scene
47 53 430.76 270.19 750.06 553.93 Fixation 313343958 Scene
48 53 434.95 266.9 745.27 549.86 Fixation 313360563 Scene
48 53 440.38 266.54 750.79 549.42 Fixation 313377109 Scene
49 54 451.41 256.51 754.08 539.97 Fixation 313393649 Scene
49 54 455.4 255.99 NaN NaN Saccade 313410334 NA
50 55 460.28 251.52 NaN NaN Saccade 313426958 NA
50 55 464.4 253.41 NaN NaN Saccade 313443440 NA
51 56 466.8 248.36 NaN NaN Saccade 313460007 NA
51 56 469.38 255.33 NaN NaN Saccade 313476713 NA
52 57 471.79 247.3 NaN NaN Saccade 313493330 NA
52 57 468.28 247.09 NaN NaN Saccade 313509855 NA
53 58 452.82 254.39 NaN NaN Saccade 313526371 NA
53 58 454.69 253.27 728.36 531.06 Fixation 313543062 Scene
54 58 453.62 256.66 716.96 535.78 Fixation 313559683 Scene
