frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 -8 500.42 437.76 NaN NaN Fixation 4793007325 NA
1 -7 500.68 441.03 NaN NaN Fixation 4793023748 NA
1 -7 502.31 443.06 NaN NaN Fixation 4793041036 NA
2 -7 501.77 444.91 NaN NaN Saccade 4793057158 NA
2 -7 489.97 445.08 NaN NaN Saccade 4793073722 NA
2 -7 485.31 440.64 NaN NaN Saccade 4793090260 NA
3 -6 484.31 441.75 NaN NaN Fixation 4793106848 NA
4 -5 484.18 439.87 NaN NaN Fixation 4793123400 NA
4 -5 483.58 437.77 NaN NaN Fixation 4793140044 NA
5 -4 484.09 436.23 NaN NaN Fixation 4793156670 NA
5 -4 481.85 434.47 NaN NaN Fixation 4793173194 NA
6 -3 479.95 431.78 NaN NaN Fixation 4793189951 NA
6 -3 480.44 431.34 NaN NaN Fixation 4793206561 NA
6 -3 478.76 427.41 NaN NaN Fixation 4793223023 NA
7 -2 478.34 426.76 NaN NaN Fixation 4793239628 NA
8 -2 477.21 425.4 NaN NaN Fixation 4793256241 NA
8 -2 477.03 424.2 NaN NaN Fixation 4793272895 NA
8 -2 477.79 422 NaN NaN Fixation 4793289538 NA
9 -1 478.43 420.63 NaN NaN Fixation 4793305982 NA
10 0 479.38 418.27 927.83 439.85 Fixation 4793322661 Scene
10 0 479 418.18 NaN NaN Blink 4793339159 NA
11 1 481.55 416.45 NaN NaN Blink 4793356157 NA
11 1 497.92 411.95 NaN NaN Blink 4793372329 NA
12 2 504.45 413.56 NaN NaN Blink 4793388915 NA
12 2 437.47 802.33 NaN NaN Blink 4793405707 NA
13 2 NaN NaN NaN NaN Blink 4793422178 NA
13 2 NaN NaN NaN NaN Blink 4793439001 NA
14 3 NaN NaN NaN NaN Blink 4793455455 NA
14 3 NaN NaN NaN NaN Blink 4793472016 NA
14 3 NaN NaN NaN NaN Blink 4793488658 NA
15 4 NaN NaN NaN NaN Blink 4793505210 NA
16 5 276.54 635.67 NaN NaN Blink 4793521776 NA
16 5 NaN NaN NaN NaN Blink 4793538442 NA
17 6 NaN NaN NaN NaN Blink 4793554977 NA
17 6 NaN NaN NaN NaN Blink 4793571598 NA
18 7 NaN NaN NaN NaN Blink 4793588041 NA
18 7 392.95 772.95 NaN NaN Blink 4793604629 NA
19 7 503.57 198.79 NaN NaN Blink 4793621318 NA
19 7 535.65 393.55 NaN NaN Blink 4793637908 NA
20 8 533.21 388.29 NaN NaN Blink 4793654597 NA
20 8 534.11 385.45 978.38 399.12 Fixation 4793671079 Scene
20 8 534.56 390.33 978.98 404.15 Fixation 4793687696 Scene
21 9 533.35 393.93 976.54 399.7 Fixation 4793704333 Scene
21 9 532.75 398.17 975.73 404.34 Fixation 4793720825 Scene
22 10 533.02 397.61 960.86 413.32 Fixation 4793737352 Scene
23 11 531.89 399.58 978.8 404.51 Fixation 4793754165 Scene
23 11 531.68 400.06 978.6 405.01 Fixation 4793770825 Scene
24 12 530.19 399.43 981.02 405.85 Fixation 4793787203 Scene
24 12 529.69 399.92 980.55 406.35 Fixation 4793803855 Scene
25 12 528.61 402.91 983.94 409.3 Fixation 4793820516 Scene
25 12 526.43 403.88 981.84 410.29 Fixation 4793837049 Scene
26 13 524.59 406.07 980.71 412.43 Fixation 4793853698 Scene
26 13 522.87 408.89 979.17 415.2 Fixation 4793870201 Scene
26 13 522.25 414.99 978.91 421.13 Fixation 4793886828 Scene
27 14 521.36 418.06 979.44 421.3 Fixation 4793903405 Scene
28 15 521.01 422.36 975.62 420.96 Fixation 4793920008 Scene
