frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 -10 107.11 463.17 NaN NaN Blink 810146724 NA
0 -10 36.5 415.92 NaN NaN Blink 810163257 NA
1 -9 6.74 455.61 NaN NaN Blink 810179931 NA
1 -9 23.11 447.51 NaN NaN Blink 810196451 NA
2 -8 66.49 446.24 NaN NaN Blink 810213073 NA
2 -8 107.05 454.13 NaN NaN Blink 810229666 NA
3 -7 136.23 456.27 NaN NaN Blink 810246290 NA
3 -7 161.94 454.53 NaN NaN Blink 810262962 NA
4 -6 182.6 461.24 NaN NaN Blink 810279495 NA
4 -6 205.83 458.85 NaN NaN Blink 810296078 NA
5 -5 222.61 459.15 NaN NaN Blink 810312609 NA
6 -5 235.12 457.67 NaN NaN Fixation 810329305 NA
6 -5 243.69 458.37 NaN NaN Fixation 810345854 NA
6 -5 251.87 457.49 NaN NaN Fixation 810362543 NA
7 -4 257.37 457.75 NaN NaN Fixation 810379041 NA
7 -4 262.88 456.29 NaN NaN Fixation 810395683 NA
8 -3 266.05 455.31 NaN NaN Fixation 810412241 NA
8 -3 268.87 454.58 NaN NaN Fixation 810428814 NA
9 -2 271.98 452.87 NaN NaN Fixation 810445547 NA
9 -2 273.02 451.7 NaN NaN Fixation 810462054 NA
10 -1 274.55 448.8 NaN NaN Fixation 810478705 NA
10 -1 275.25 447.52 NaN NaN Fixation 810495270 NA
11 -0 275.05 445.91 NaN NaN Saccade 810511796 NA
11 -0 218.09 449.34 NaN NaN Saccade 810528454 NA
12 0 102.06 450.68 NaN NaN Saccade 810545090 NA
12 0 55.54 433.34 NaN NaN Saccade 810561563 NA
13 1 66.86 426.31 1 462.77 Fixation 810578300 Out-of-frame
13 1 73.56 430.52 1 449.14 Fixation 810594825 Out-of-frame
14 2 77.64 428.65 1 462.77 Fixation 810611343 Out-of-frame
14 2 86.36 425.75 1 468.23 Fixation 810627873 Out-of-frame
15 3 95.14 424.99 1 448.79 Fixation 810644534 Out-of-frame
15 3 100.29 423.46 1 454.59 Fixation 810661142 Out-of-frame
16 4 105.66 421.05 1 476.41 Fixation 810677680 Out-of-frame
16 4 113.52 420.72 1 460.05 Fixation 810694209 Out-of-frame
17 5 118.35 419.06 1 457.32 Fixation 810710782 Out-of-frame
17 5 120.81 421.12 1 451.86 Fixation 810727408 Out-of-frame
18 5 125.02 421.68 1 470.95 Fixation 810744053 Out-of-frame
18 5 127.83 420.46 1 465.5 Fixation 810760574 Out-of-frame
19 6 128.07 420.19 1 443.68 Fixation 810777154 Out-of-frame
