frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 -11 317.77 575.28 NaN NaN Fixation 3521542322 NA
1 -10 314.78 583.48 NaN NaN Fixation 3521558969 NA
1 -10 314.2 584.31 NaN NaN Fixation 3521575393 NA
1 -10 314.94 583.87 NaN NaN Fixation 3521592072 NA
2 -9 315.51 586.11 NaN NaN Fixation 3521608750 NA
3 -8 316.93 590.12 NaN NaN Fixation 3521625368 NA
3 -8 318.38 591.55 NaN NaN Fixation 3521641971 NA
3 -8 319.56 594.41 NaN NaN Fixation 3521658403 NA
4 -8 320.62 595.7 NaN NaN Fixation 3521675005 NA
5 -7 318.55 607.21 NaN NaN Fixation 3521691689 NA
5 -7 321.61 598.52 NaN NaN Fixation 3521708306 NA
5 -7 318.81 608.13 NaN NaN Fixation 3521724929 NA
6 -6 319.85 603.84 NaN NaN Fixation 3521741451 NA
7 -5 317.64 610.51 NaN NaN Fixation 3521758112 NA
7 -5 317.69 610.58 NaN NaN Fixation 3521774731 NA
7 -5 316.73 614.49 NaN NaN Fixation 3521791173 NA
8 -4 314.58 619.44 NaN NaN Fixation 3521807925 NA
9 -3 314.72 620.01 NaN NaN Fixation 3521824471 NA
9 -3 312.08 625.59 NaN NaN Saccade 3521841463 NA
10 -2 304.47 638.62 NaN NaN Saccade 3521857591 NA
10 -2 296.28 653.88 NaN NaN Saccade 3521874133 NA
11 -2 294.6 659.88 NaN NaN Fixation 3521890821 NA
11 -2 294.32 654.29 NaN NaN Fixation 3521907469 NA
11 -2 294.25 652.31 NaN NaN Fixation 3521924099 NA
12 -1 293.87 645.38 NaN NaN Fixation 3521940593 NA
13 0 293.1 640.89 NaN NaN Fixation 3521957251 In-vehicle:speedometer
13 0 292.04 640.23 NaN NaN Fixation 3521973816 In-vehicle:speedometer
13 0 290.13 641.47 NaN NaN Fixation 3521990440 In-vehicle:speedometer
14 1 290.42 639.19 NaN NaN Fixation 3522006891 In-vehicle:speedometer
14 1 289.39 644.03 NaN NaN Fixation 3522023551 In-vehicle:speedometer
15 2 285.42 650.96 NaN NaN Fixation 3522040242 In-vehicle:speedometer
16 3 283.43 652.83 NaN NaN Saccade 3522056740 NA
16 3 303.77 635.57 NaN NaN Saccade 3522073295 NA
17 3 380.53 528.67 NaN NaN Saccade 3522089896 NA
17 3 430.53 416.37 NaN NaN Saccade 3522106626 NA
17 3 459.67 320.16 NaN NaN Saccade 3522123209 NA
18 4 465.8 268.95 NaN NaN Saccade 3522139737 NA
19 5 463.1 254.55 NaN NaN Saccade 3522156220 NA
19 5 462.61 254.02 938.27 462.86 Fixation 3522172955 Scene
19 5 463.67 257.49 939.43 466.14 Fixation 3522189606 Scene
20 6 461.47 242.98 918.6 443.16 Fixation 3522206285 Scene
20 6 461.01 243.33 918.27 443.62 Fixation 3522222756 Scene
21 7 460.05 241.22 931.37 445.71 Fixation 3522239376 Scene
21 7 460.91 242.4 932.09 446.87 Fixation 3522255935 Scene
22 8 461.83 242.4 934.8 446.78 Fixation 3522272572 Scene
23 9 461.25 243.27 938.23 448.37 Fixation 3522289086 Scene
23 9 464.78 244.42 941.31 449.47 Fixation 3522305741 Scene
23 9 467.07 246.16 943.07 451.11 Fixation 3522322318 Scene
24 9 468.48 250.41 946.36 459.13 Fixation 3522338967 Scene
24 9 469.84 251.3 947.7 460.05 Fixation 3522355556 Scene
25 10 472.51 254.9 944.34 464.49 Fixation 3522372103 Scene
25 10 474.09 259.46 943.91 468.9 Fixation 3522388685 Scene
26 11 475.09 260.11 NaN NaN Saccade 3522405229 NA
26 11 481.88 259.13 NaN NaN Saccade 3522421888 NA
27 12 486.31 259.84 NaN NaN Saccade 3522438496 NA
28 13 486.29 258.43 950.43 468.1 Fixation 3522455107 Scene
28 13 485.33 257.22 949.64 466.88 Fixation 3522472033 Scene
29 14 484.07 256.05 962.17 461.01 Fixation 3522488330 Scene
29 14 483.32 254.46 961.43 459.59 Fixation 3522504859 Scene
30 14 482.82 253.8 951.77 456.06 Fixation 3522521623 Scene
30 14 482.07 253.91 951.04 456.15 Fixation 3522538044 Scene
30 14 483.04 253.82 951.98 456.09 Fixation 3522554655 Scene
31 15 484.34 253.68 954.29 450.16 Fixation 3522571213 Scene
31 15 485.07 251.24 954.96 447.64 Fixation 3522587835 Scene
32 16 487.32 250.48 952.98 439.08 Fixation 3522604379 Scene
32 16 488.22 249.37 954.18 438.07 Fixation 3522620965 Scene
33 17 491.66 249.29 974.39 435.49 Fixation 3522637462 Scene
34 18 491.69 249.33 964.5 429.71 Fixation 3522654075 Scene
34 18 491.88 246.78 964.52 427 Fixation 3522670686 Scene
34 18 491.05 250.57 NaN NaN Saccade 3522687357 NA
35 19 491.15 251.68 NaN NaN Saccade 3522703832 NA
35 19 489.35 258.82 NaN NaN Saccade 3522720441 NA
36 20 488.64 261.02 NaN NaN Saccade 3522737069 NA
36 20 485.94 264.02 957.47 446.47 Fixation 3522753693 Scene
37 20 485.2 267.92 956.43 454.01 Fixation 3522770322 Scene
37 20 490.6 270.88 961.4 457.41 Fixation 3522786836 Scene
38 21 491.72 272.58 954.66 460.97 Fixation 3522803474 Scene
38 21 492.6 274.26 955.31 462.69 Fixation 3522820087 Scene
39 22 492.83 276.32 964.03 468.85 Fixation 3522836759 Scene
40 23 492.83 278.73 955.91 466.49 Fixation 3522853215 Scene
40 23 493.27 279.13 955.91 464.97 Fixation 3522869816 Scene
40 23 494.86 279.58 958.95 468.01 Fixation 3522886451 Scene
41 24 495.5 279.95 958.59 469.29 Fixation 3522903071 Scene
41 24 496.75 279.1 959.89 468.54 Fixation 3522919573 Scene
42 25 497.5 279.88 965.9 468.42 Fixation 3522936171 Scene
42 25 499.15 275.91 967.66 464.62 Fixation 3522952811 Scene
43 25 502.03 273.69 978.07 462.16 Fixation 3522969835 Scene
43 25 501.67 271.4 977.89 459.98 Fixation 3522986114 Scene
44 26 503.68 268.34 987.36 459.47 Fixation 3523002732 Scene
44 26 503.85 267.39 987.54 458.53 Fixation 3523019334 Scene
45 27 504.58 265.96 991.84 459.16 Fixation 3523035969 Scene
46 28 507.23 265.92 1000.03 461.03 Fixation 3523052905 Scene
46 28 506.95 265.68 999.75 460.77 Fixation 3523069001 Scene
46 28 507.02 266.33 999.85 461.41 Fixation 3523085713 Scene
47 29 506.93 267.52 987.04 464.13 Fixation 3523102397 Scene
47 29 505.01 266.65 985.44 463.2 Fixation 3523118966 Scene
48 30 502.05 268.34 984.85 460.2 Fixation 3523135468 Scene
