frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 1 295.62 486.72 780.94 702.19 Fixation 2158728330 Scene
1 2 309.53 482.68 768.36 698.6 Fixation 2158744996 Scene
1 2 324.9 480.54 783.86 696.09 Fixation 2158761758 Scene
2 3 342.4 477.71 771.06 698.81 Fixation 2158778309 Scene
2 3 356.32 474.7 785.33 695.2 Fixation 2158794853 Scene
3 4 370.6 471.94 771.24 696.91 Fixation 2158811431 Scene
3 4 383.05 470.71 784.21 695.02 Fixation 2158827975 Scene
4 4 396.66 470.15 780.04 692.12 Fixation 2158844496 Scene
5 5 405.99 469.67 758.23 696.81 Fixation 2158861257 Scene
5 5 416.72 471.25 769.37 697.76 Fixation 2158878046 Scene
5 5 426.5 470.96 779.52 696.8 Fixation 2158894467 Scene
6 6 442.76 468.83 773.76 696.58 Fixation 2158911126 Scene
6 6 450.91 472.7 782.31 700.02 Fixation 2158927620 Scene
7 7 460.63 470.36 757.72 705.36 Fixation 2158944156 Scene
7 7 470.34 471.15 768.33 705.38 Fixation 2158960809 Scene
8 8 481.64 472.63 NaN NaN Saccade 2158977448 NA
8 8 500.7 473.3 NaN NaN Saccade 2158994077 NA
9 9 574.83 475.35 NaN NaN Saccade 2159010795 NA
9 9 632.58 477.99 NaN NaN Saccade 2159027121 NA
10 9 633.14 476.59 923.08 694.84 Fixation 2159043631 Scene
10 9 634.1 477.62 924.13 695.86 Fixation 2159060323 Scene
11 10 633.02 475.73 923.73 700.48 Fixation 2159076956 Scene
11 10 634.47 476.19 925.28 700.84 Fixation 2159093593 Scene
12 11 631 472.21 926.81 700.35 Fixation 2159110165 Scene
12 11 628.76 473.92 924.45 702.66 Fixation 2159126757 Scene
13 12 625.38 471.97 940.65 682.08 Fixation 2159143355 Scene
13 12 620.91 471.82 936.25 682.33 Fixation 2159160144 Scene
14 13 613.34 472.25 948.79 686.26 Fixation 2159176649 Scene
14 13 604.36 472.21 939.74 687.01 Fixation 2159193152 Scene
15 14 594.82 471.49 956.71 689.12 Fixation 2159209837 Scene
15 14 581.89 472.22 943.48 690.96 Fixation 2159226404 Scene
16 14 562.89 474.02 967.96 688.88 Fixation 2159242916 Scene
16 14 580.36 479.97 NaN NaN Saccade 2159259466 NA
17 15 658.61 479 NaN NaN Saccade 2159276067 NA
17 15 741.96 474.61 NaN NaN Saccade 2159292798 NA
17 15 883.08 536.59 NaN NaN Saccade 2159309411 NA
18 16 901.81 479.6 NaN NaN Saccade 2159325895 NA
19 17 951.29 455.97 NaN NaN Saccade 2159342492 NA
19 17 1005.42 442.72 NaN NaN Saccade 2159359183 NA
20 18 1052.58 439.17 NaN NaN Saccade 2159375630 NA
20 18 1121.82 456.43 NaN NaN Saccade 2159392258 NA
21 19 1170.47 473.08 NaN NaN Saccade 2159408911 NA
21 19 1176.81 470.65 NaN NaN Saccade 2159425518 NA
22 19 1191.72 472.22 NaN NaN Saccade 2159441999 NA
22 19 1227.66 489.52 NaN NaN Saccade 2159458631 NA
23 20 1161.84 448.72 NaN NaN Saccade 2159475332 NA
23 20 1193.86 473.31 NaN NaN Saccade 2159491865 NA
24 21 1153.86 470.15 NaN NaN Saccade 2159508685 NA
25 22 1059.8 435.85 NaN NaN Saccade 2159525013 NA
25 22 1042.47 439.66 NaN NaN Saccade 2159541585 NA
25 22 1019.69 435.78 1855.39 573.89 Fixation 2159558162 Scene
26 23 993.36 437.94 1920 560.53 Fixation 2159574909 Out-of-frame
26 23 979.79 434.56 1920 577.23 Fixation 2159591484 Out-of-frame
27 24 957.24 439.21 1893.83 653.52 Fixation 2159608056 Scene
27 24 956.75 427.77 1893.83 663.67 Fixation 2159624615 Scene
28 24 941.31 428.4 1898.91 640.82 Fixation 2159641181 Scene
29 25 925.27 430.02 1909.07 638.28 Fixation 2159657933 Scene
29 25 928.48 425.36 1916.69 630.66 Fixation 2159674400 Scene
29 25 928.03 424.66 1909.07 630.66 Fixation 2159690990 Scene
30 26 922.79 426.03 1886.21 638.28 Fixation 2159707666 Scene
30 26 924.1 423.81 1888.75 620.5 Fixation 2159724097 Scene
31 27 926.7 419.92 1901.45 635.74 Fixation 2159740791 Scene
31 27 927.72 421.13 1896.37 630.66 Fixation 2159757367 Scene
32 28 936.16 418.81 1920 609.37 Fixation 2159774054 Out-of-frame
32 28 949.75 419.31 1920 587.33 Fixation 2159790583 Out-of-frame
32 28 953.14 418.78 NaN NaN Saccade 2159807348 NA
33 29 851.08 410.35 NaN NaN Saccade 2159823623 NA
34 29 746.83 404.14 NaN NaN Saccade 2159840259 NA
34 29 652.3 399.8 NaN NaN Saccade 2159856957 NA
35 30 574.21 400.07 NaN NaN Saccade 2159873633 NA
35 30 518.99 408.19 NaN NaN Saccade 2159890149 NA
36 31 471.7 416.87 NaN NaN Saccade 2159906875 NA
36 31 432.66 420.76 NaN NaN Saccade 2159923225 NA
37 32 378.62 439.77 NaN NaN Saccade 2159939860 NA
37 32 318.47 452.96 NaN NaN Saccade 2159956498 NA
38 33 270.59 477.94 NaN NaN Saccade 2159973053 NA
38 33 272.63 478.66 NaN NaN Saccade 2159989746 NA
39 34 306.2 474.95 NaN NaN Saccade 2160006437 NA
