frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 -0 600.63 142.69 NaN NaN Saccade 501634676 NA
1 1 585.35 150.13 NaN NaN Saccade 501651311 NA
1 1 514.16 184.74 NaN NaN Saccade 501667842 NA
2 2 461.05 202.34 NaN NaN Saccade 501684534 NA
2 2 456.94 199.95 NaN NaN Saccade 501701210 NA
3 2 455.3 202.8 943.32 589.59 Fixation 501717737 Scene
3 2 452.29 203.49 940.35 590.48 Fixation 501734159 Scene
4 3 450 203.84 937.23 593.34 Fixation 501750837 Scene
4 3 447.9 203.33 935.23 592.92 Fixation 501767430 Scene
5 4 445.58 203.6 938.47 591.45 Fixation 501784146 Scene
5 4 444.63 202.97 937.62 590.82 Fixation 501800604 Scene
6 5 443.66 203.52 NaN NaN Saccade 501817266 NA
6 5 451.05 206.29 NaN NaN Saccade 501834092 NA
7 6 530.7 250.52 NaN NaN Saccade 501850418 NA
7 6 625.06 285.66 NaN NaN Saccade 501867012 NA
8 6 665.23 295.1 NaN NaN Saccade 501883640 NA
8 6 662.71 292 1158.71 706.21 Fixation 501900319 Scene
9 7 662.81 290.15 1148.45 727.02 Fixation 501916830 Scene
9 7 662.02 286.53 1147.84 722.83 Fixation 501933398 Scene
10 8 662.69 284.64 1151.35 737.5 Fixation 501950040 Scene
10 8 662.27 283.36 1150.95 736 Fixation 501966585 Scene
11 9 662.09 281.02 1151.36 746.37 Fixation 501983087 Scene
11 9 661.5 278.67 1150.89 743.53 Fixation 501999822 Scene
11 9 661.65 276.82 1151.18 741.26 Fixation 502016402 Scene
12 10 660.74 271.31 1144.19 717.03 Fixation 502033090 Scene
13 11 660.17 266.48 1151.94 730.14 Fixation 502049481 Scene
13 11 660.27 261.39 1152.18 724.05 Fixation 502065986 Scene
14 11 661.53 255.03 1156.33 728.44 Fixation 502082595 Scene
14 11 659.77 248.87 1154.65 721.44 Fixation 502099381 Scene
15 12 660.36 243.03 1155.42 719.46 Fixation 502115914 Scene
15 12 658.99 237.06 1154.19 712.55 Fixation 502132472 Scene
16 13 659.16 230.32 1153.92 703.49 Fixation 502149154 Scene
16 13 657.14 227.57 1151.92 700.55 Fixation 502165625 Scene
17 14 655.95 221.6 1150.1 694.41 Fixation 502182198 Scene
17 14 653.61 218.14 1147.86 690.71 Fixation 502198780 Scene
18 15 653.86 215.91 1148.2 691.33 Fixation 502215371 Scene
18 15 653.7 212.27 1148.17 687.18 Fixation 502232061 Scene
19 16 651.4 209.6 1150.56 682.34 Fixation 502249083 Scene
19 16 652.16 208.71 1151.38 681.27 Fixation 502265122 Scene
19 16 649.83 207.66 NaN NaN Saccade 502281740 NA
20 16 655.38 205.82 NaN NaN Saccade 502298467 NA
21 17 687.91 208.57 NaN NaN Saccade 502315292 NA
21 17 697.07 207.81 NaN NaN Saccade 502331646 NA
22 18 696.67 207.6 1201.48 652.21 Fixation 502348283 Scene
22 18 696.89 207.98 1201.69 652.63 Fixation 502364787 Scene
23 19 694.43 208.38 1200.03 643.4 Fixation 502381510 Scene
23 19 693.13 208.06 1198.67 643.12 Fixation 502398287 Scene
24 20 691.63 208.47 1192.31 636.44 Fixation 502414650 Scene
24 20 689.81 208.3 1190.38 636.37 Fixation 502431315 Scene
