frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 -2 563.8 170.56 NaN NaN Fixation 379338779 NA
1 -1 563.74 170.66 NaN NaN Fixation 379355282 NA
1 -1 563.43 173.43 NaN NaN Fixation 379371856 NA
2 -1 561.51 174.82 NaN NaN Fixation 379388540 NA
2 -1 561.03 176.1 NaN NaN Saccade 379405159 NA
2 -1 556.03 182.48 NaN NaN Saccade 379421686 NA
3 0 556.82 183.06 996.61 457.16 Fixation 379438294 Scene
4 1 553.71 185.63 1001.57 449.12 Fixation 379454942 Scene
4 1 552.95 187.84 1000.88 451.37 Fixation 379473184 Scene
5 2 550.85 190.26 1021.15 451.94 Fixation 379488064 Scene
5 2 549.93 191.67 1020.62 453.65 Fixation 379504654 Scene
6 3 549.08 195.69 1000.97 445.41 Fixation 379521267 Scene
6 3 548.9 196.96 1000.78 446.67 Fixation 379537947 Scene
7 4 546.63 200.47 1000.88 440.58 Fixation 379554521 Scene
7 4 546.84 203.44 1001.13 443.37 Fixation 379571020 Scene
8 4 546.74 207.36 1013.64 443.84 Fixation 379587681 Scene
8 4 546.35 211.26 1014.07 447.62 Fixation 379604337 Scene
9 5 545.95 214.42 962.33 463.17 Fixation 379620958 Scene
9 5 545.06 217.12 960.18 466.96 Fixation 379637411 Scene
10 6 544.95 217.47 1011.85 445.97 Fixation 379654050 Scene
10 6 545.12 219.32 1012.27 447.72 Fixation 379670677 Scene
11 7 545.54 222.92 1002.63 447.69 Fixation 379687312 Scene
11 7 545.97 225.92 1002.87 450.76 Fixation 379703775 Scene
12 8 545.11 227.32 1013.54 442.1 Fixation 379720399 Scene
12 8 545.31 229.73 1014.1 444.18 Fixation 379737075 Scene
13 9 542.85 232.45 997.28 455.85 Fixation 379753742 Scene
13 9 543.16 233.24 997.58 456.66 Fixation 379770214 Scene
14 9 542.68 234.05 1002.72 445.81 Fixation 379786822 Scene
14 9 541.38 236.42 1001.48 448.14 Fixation 379803454 Scene
15 10 540.98 238.81 NaN NaN Saccade 379819993 NA
15 10 550.96 244.2 NaN NaN Saccade 379836636 NA
16 11 557.53 247.11 NaN NaN Saccade 379853235 NA
16 11 558.61 248.08 1018.99 437.07 Fixation 379869722 Scene
17 12 558.9 254.09 1027.31 438.65 Fixation 379887339 Scene
17 12 558.47 258.66 1027.65 442.9 Fixation 379903154 Scene
18 13 559.43 263.55 1006.15 448.39 Fixation 379919560 Scene
18 13 561.15 265.98 1007.52 451.03 Fixation 379936172 Scene
19 14 562.63 267.65 1013.96 447.88 Fixation 379952857 Scene
19 14 564.26 270.29 1015.58 450.58 Fixation 379969385 Scene
19 14 565.46 270.69 1016.78 450.98 Fixation 379985973 Scene
20 14 566.14 272.68 1014.06 452.16 Fixation 380002532 Scene
21 15 567.8 273.34 1014.63 456.07 Fixation 380020124 Scene
21 15 568.37 273.61 1015.18 456.34 Fixation 380035738 Scene
22 16 569.47 272.4 1015.76 458.85 Fixation 380052307 Scene
22 16 570.1 271.33 1016.41 457.72 Fixation 380068907 Scene
23 17 572.67 269.18 1018.94 454.96 Fixation 380085491 Scene
23 17 573.87 268.91 1020.14 454.66 Fixation 380102160 Scene
24 18 574.15 267.16 1020.91 452.52 Fixation 380118757 Scene
24 18 574.79 265.21 1021.49 450.55 Fixation 380135308 Scene
25 19 575.92 264.68 1019.45 444.11 Fixation 380151931 Scene
25 19 576.27 264.39 1019.78 443.82 Fixation 380168538 Scene
25 19 577.87 263.79 1021.33 443.23 Fixation 380185175 Scene
26 19 579.58 264.09 1012.01 446.38 Fixation 380201636 Scene
27 20 580.49 264.68 1029.55 431.85 Fixation 380218231 Scene
27 20 581.83 264.35 1030.78 431.48 Fixation 380234868 Scene
28 21 585.12 264.28 1015.7 444.86 Fixation 380251496 Scene
28 21 584.9 266.56 NaN NaN Saccade 380268035 NA
29 22 572.61 269.9 NaN NaN Saccade 380284674 NA
29 22 572.4 270.31 1005 450.39 Fixation 380301317 Scene
30 23 572.99 271.04 1002.11 453.7 Fixation 380317866 Scene
30 23 573.55 271.86 1002.66 454.51 Fixation 380334488 Scene
31 24 574.39 271.42 1000.52 460.31 Fixation 380351030 Scene
31 24 575.35 271.03 1001.48 459.86 Fixation 380367724 Scene
31 24 577.25 269.45 1003.4 458.11 Fixation 380384297 Scene
32 24 577.46 267.68 1002.19 459.97 Fixation 380400913 Scene
32 24 577.64 262.47 1002.4 454.75 Fixation 380417369 Scene
33 25 577.67 261.04 1009.79 461.12 Fixation 380433998 Scene
34 26 576.5 258.64 1014.12 459.48 Fixation 380450729 Scene
34 26 574.82 254.37 1012.35 455.19 Fixation 380467340 Scene
35 27 572.45 252.45 1019.27 452.8 Fixation 380483779 Scene
35 27 569.62 251.57 1016.36 451.99 Fixation 380500398 Scene
36 28 567.85 250.52 1019.68 449.73 Fixation 380516943 Scene
36 28 564.15 252 1016.05 451.33 Fixation 380533618 Scene
37 29 561.25 254.12 1022.31 451.19 Fixation 380550132 Scene
37 29 558.58 254.81 1019.68 451.96 Fixation 380566775 Scene
37 29 554.99 256.82 1016.17 454.1 Fixation 380583400 Scene
38 29 549.75 258.74 1014.15 450.3 Fixation 380600020 Scene
39 30 546.77 262.09 1022.78 451.1 Fixation 380616564 Scene
39 30 540.73 264.78 1016.74 453.93 Fixation 380633226 Scene
40 31 535.19 268.06 1002.91 456.78 Fixation 380649812 Scene
40 31 531.67 271.09 998.86 459.99 Fixation 380666360 Scene
41 32 527.15 271.87 1013.61 466.21 Fixation 380683013 Scene
41 32 524.25 271.83 1010.67 466.2 Fixation 380699604 Scene
42 33 521.05 271.37 1012.34 470.15 Fixation 380716124 Scene
42 33 518.32 268.28 1009.69 467.06 Fixation 380732851 Scene
43 34 515.08 264.08 1010.39 465.09 Fixation 380749431 Scene
43 34 514.66 259.4 1009.99 460.38 Fixation 380765904 Scene
43 34 512.51 258.69 1007.86 459.66 Fixation 380782546 Scene
44 34 512.14 257.02 1005.32 465.84 Fixation 380799162 Scene
45 35 511.47 255.49 1002.09 463.82 Fixation 380815731 Scene
45 35 510.24 256.03 1000.87 464.37 Fixation 380832310 Scene
46 36 510.57 254.23 989.09 466.49 Fixation 380848925 Scene
