frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 10 559.1 363.1 1141.83 443.31 Fixation 425410819 Scene
1 11 557.51 362.96 1132.35 419.61 Fixation 425427478 Scene
1 11 556.63 364.26 1129.98 426.72 Fixation 425444221 Scene
2 12 556.76 364.26 1125.24 421.98 Fixation 425460630 Scene
3 13 555.82 363.55 1121.95 399.83 Fixation 425477192 Scene
3 13 557.5 364.7 1123.51 401.02 Fixation 425493791 Scene
3 13 557.33 365.98 1123.37 402.3 Fixation 425510540 Scene
4 14 558.57 366.56 1137.09 431.46 Fixation 425527098 Scene
4 14 561.16 369.14 1141.83 429.09 Fixation 425543563 Scene
5 15 565.08 369.2 1141.83 429.09 Fixation 425560175 Scene
5 15 565 369.39 NaN NaN Saccade 425576792 NA
6 15 545.5 375.1 NaN NaN Saccade 425593538 NA
6 15 508.07 388.61 NaN NaN Saccade 425609945 NA
7 16 500.23 393.01 NaN NaN Saccade 425626595 NA
7 16 496.15 391.14 1063.61 450.43 Fixation 425643225 Scene
8 17 493.63 393.72 1077.83 452.8 Fixation 425659763 Scene
8 17 491.55 393.5 1075.46 455.17 Fixation 425676340 Scene
9 18 489.2 393.49 1065.49 459.14 Fixation 425692969 Scene
9 18 487.32 393.95 1063.28 459.62 Fixation 425709596 Scene
10 19 485.84 394.22 1088.55 456.66 Fixation 425726252 Scene
10 19 484.1 394.06 1086.88 456.26 Fixation 425742713 Scene
11 20 484.2 394.19 1065.98 450.43 Fixation 425759400 Scene
11 20 483.96 393.87 1058.87 457.54 Fixation 425776000 Scene
12 20 483.71 393.99 1049.39 452.8 Fixation 425792563 Scene
12 20 483.34 393.27 1051.76 459.91 Fixation 425809320 Scene
13 21 482.89 392.58 1058.87 459.91 Fixation 425825894 Scene
13 21 482.11 393.32 1058.87 462.28 Fixation 425842309 Scene
14 22 481.73 393.73 1049.39 455.17 Fixation 425858974 Scene
14 22 481 394.27 1049.39 457.54 Fixation 425875640 Scene
15 23 481.17 392.5 NaN NaN Saccade 425892066 NA
15 23 513.57 386.14 NaN NaN Saccade 425908828 NA
16 24 538.63 378.73 NaN NaN Saccade 425925484 NA
16 24 541.56 376.05 NaN NaN Saccade 425942015 NA
16 24 543.43 373.97 1127.61 429.09 Fixation 425958651 Scene
16 24 544.1 370.58 1129.98 436.2 Fixation 425975181 Scene
17 24 544.37 369.57 1118.13 452.8 Fixation 425991787 Scene
17 24 543.73 368.21 1120.5 445.69 Fixation 426008336 Scene
17 24 544.79 367.59 1118.13 450.43 Fixation 426025006 Scene
18 25 544.94 366.35 1129.98 452.8 Fixation 426041623 Scene
19 26 543.9 365.68 1115.76 455.17 Fixation 426058257 Scene
19 26 544.12 365.79 1122.87 450.43 Fixation 426074794 Scene
20 27 544.43 365.42 1141.83 467.02 Fixation 426091351 Scene
20 27 544.79 361.92 1134.72 464.65 Fixation 426107933 Scene
21 28 544.41 361.08 1122.87 445.69 Fixation 426124547 Scene
21 28 545.18 360.54 1122.87 448.06 Fixation 426141189 Scene
22 29 545.94 360.09 1099.17 433.83 Fixation 426157936 Scene
22 29 545.69 359.28 1103.91 436.2 Fixation 426174341 Scene
23 29 546.26 360.13 1118.13 438.57 Fixation 426190898 Scene
23 29 547.11 359.58 1118.13 438.57 Fixation 426207552 Scene
24 30 549.07 357.89 1108.65 448.06 Fixation 426224205 Scene
24 30 548.85 357.22 1108.65 443.31 Fixation 426242689 Scene
25 31 549.63 357.2 1277.37 444.55 Fixation 426257311 Scene
25 31 549.14 357.58 1277.37 444.55 Fixation 426273954 Scene
26 32 548.59 356.94 1118.13 424.35 Fixation 426290486 Scene
26 32 548.6 356.58 1120.5 410.13 Fixation 426307094 Scene
27 33 548.91 358.12 1131.33 413.41 Fixation 426324451 Scene
27 33 547.66 359.09 1130.05 414.25 Fixation 426340283 Scene
28 34 548 361.1 1120.5 431.46 Fixation 426356917 Scene
28 34 546.08 361.75 NaN NaN Saccade 426373721 NA
29 34 521.43 374.43 NaN NaN Saccade 426390000 NA
29 34 509.12 383.7 NaN NaN Saccade 426406594 NA
30 35 508.45 383.54 1065.98 445.69 Fixation 426423328 Scene
30 35 507.85 383.27 1068.35 450.43 Fixation 426440022 Scene
31 36 507.18 384.76 1061.24 455.17 Fixation 426456529 Scene
