frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 0 479.46 515.2 NaN NaN Blink 3929448775 NA
1 1 483.52 522.94 NaN NaN Blink 3929465488 NA
1 1 486.84 539.77 NaN NaN Blink 3929481940 NA
2 2 803.46 37.38 NaN NaN Blink 3929498573 NA
2 2 633.22 4382.09 NaN NaN Blink 3929515127 NA
3 2 419.39 471.83 NaN NaN Blink 3929531791 NA
3 2 993.97 3056.51 NaN NaN Blink 3929548279 NA
4 3 505.85 474.76 NaN NaN Blink 3929564909 NA
4 3 483.1 558.87 NaN NaN Blink 3929581573 NA
5 4 495.04 545.38 NaN NaN Blink 3929598211 NA
5 4 503.73 526.33 NaN NaN Blink 3929614869 NA
6 5 505.47 519.42 NaN NaN Blink 3929631241 NA
6 5 507.29 517.76 983.3 451.87 Fixation 3929647968 Scene
7 6 510.95 515.8 986.44 454.98 Fixation 3929664538 Scene
7 6 512.56 514.59 987.86 453.87 Fixation 3929681020 Scene
8 7 515.33 512.63 976.86 458.11 Fixation 3929697627 Scene
8 7 516.5 509.68 977.88 455.56 Fixation 3929714273 Scene
9 7 519.27 507.78 982.17 459.26 Fixation 3929730890 Scene
9 7 519.92 507.36 982.73 458.88 Fixation 3929747520 Scene
10 8 520.44 504.58 983.09 455.34 Fixation 3929764085 Scene
10 8 520.34 504.47 983 455.24 Fixation 3929780756 Scene
11 9 520.75 506.18 982.28 464.67 Fixation 3929797369 Scene
11 9 519.65 508 981.33 466.45 Fixation 3929813834 Scene
12 10 519.66 508.66 983.38 463.86 Fixation 3929830371 Scene
12 10 517.38 511.03 981.4 466.02 Fixation 3929847048 Scene
13 11 516.08 513.05 977.12 465.42 Fixation 3929863887 Scene
13 11 514.02 516.17 975.29 468.22 Fixation 3929880319 Scene
14 12 511.87 518.38 975.8 466.59 Fixation 3929896932 Scene
14 12 509.87 519.8 973.97 467.91 Fixation 3929913471 Scene
15 12 508.74 521.57 1001.71 476.44 Fixation 3929929983 Scene
15 12 505.97 523.58 999.86 478.51 Fixation 3929946655 Scene
16 13 504.36 526.26 976.26 466.84 Fixation 3929963283 Scene
16 13 502.86 528.35 974.94 468.6 Fixation 3929979852 Scene
16 13 501.16 530.13 973.46 470.1 Fixation 3929996458 Scene
17 14 500.35 532.21 976.21 470.56 Fixation 3930013079 Scene
18 15 499.48 531.88 984.86 465.23 Fixation 3930029616 Scene
18 15 499.35 533.42 984.75 466.61 Fixation 3930046228 Scene
19 16 497.91 534.24 980.38 472 Fixation 3930062897 Scene
19 16 495.73 535.23 978.23 472.99 Fixation 3930079494 Scene
20 17 493.89 534.88 978.33 467.18 Fixation 3930096014 Scene
20 17 494.07 534.59 978.49 466.92 Fixation 3930112555 Scene
21 17 491.81 533.07 957.06 481.68 Fixation 3930129155 Scene
21 17 490.48 532.5 956.04 481.16 Fixation 3930145754 Scene
