frame_etg frame_gar X Y X_gar Y_gar event_type code loc
0 3 517.42 372.93 942.34 428.66 Fixation 1185475621 Scene
1 4 514.47 373.04 946.65 437.32 Fixation 1185492210 Scene
1 4 512.38 372.95 944.58 437.17 Fixation 1185508721 Scene
2 5 511.63 373.48 965.78 448.33 Fixation 1185525471 Scene
3 6 510.15 374.17 NaN NaN Saccade 1185542039 NA
3 6 488.61 379.46 NaN NaN Saccade 1185558542 NA
3 6 459.68 403.71 NaN NaN Saccade 1185575361 NA
4 7 458.31 407.49 NaN NaN Saccade 1185591825 NA
4 7 457.69 409.21 906.68 494.21 Fixation 1185608309 Scene
5 7 457.65 408.98 920.69 461.9 Fixation 1185625031 Scene
5 7 457.74 408.95 920.74 461.9 Fixation 1185641699 Scene
6 8 458.01 408.38 885.2 480.01 Fixation 1185658272 Scene
6 8 459.18 405.14 888.09 477.32 Fixation 1185674798 Scene
7 9 460.61 405.96 907.53 481.06 Fixation 1185691342 Scene
7 9 459.48 404.38 906.6 479.25 Fixation 1185707790 Scene
8 10 459.61 400.56 872.62 479.59 Fixation 1185724616 Scene
8 10 459.57 399.13 874 477.44 Fixation 1185741119 Scene
9 11 459.1 398.71 893.48 477.29 Fixation 1185757914 Scene
9 11 457.95 400.35 891.61 479.24 Fixation 1185774335 Scene
10 12 457.62 396.6 917.28 470.71 Fixation 1185790964 Scene
10 12 456.1 396.97 915.94 471.01 Fixation 1185807465 Scene
11 12 456.32 396.84 897.59 481.28 Fixation 1185823997 Scene
11 12 456.38 395.38 897.81 479.67 Fixation 1185840699 Scene
12 13 455.89 396.34 906.95 481.11 Fixation 1185857473 Scene
12 13 455.36 396.18 906.42 480.92 Fixation 1185874093 Scene
13 14 455.63 395.52 903.46 490.45 Fixation 1185890505 Scene
13 14 454.11 398.49 900.68 495.03 Fixation 1185906941 Scene
14 15 453.26 399.84 903.93 490.39 Fixation 1185923697 Scene
14 15 452.25 401.78 902.96 492.32 Fixation 1185940435 Scene
15 16 453.4 401.43 894.53 497.6 Fixation 1185956904 Scene
15 16 451.42 403.31 892.21 499.57 Fixation 1185973469 Scene
